CET,AT-day_ahead_Solar,AT-day_ahead_Wind Onshore,BE-day_ahead_Solar,BE-day_ahead_Wind Offshore,BE-day_ahead_Wind Onshore,BG-day_ahead_Solar,BG-day_ahead_Wind Onshore,CZ-day_ahead_Solar,DE_LU-day_ahead_Solar,DE_LU-day_ahead_Wind Offshore,DE_LU-day_ahead_Wind Onshore,DK_1-day_ahead_Solar,DK_1-day_ahead_Wind Offshore,DK_1-day_ahead_Wind Onshore,DK_2-day_ahead_Solar,DK_2-day_ahead_Wind Offshore,DK_2-day_ahead_Wind Onshore,EE-day_ahead_Solar,EE-day_ahead_Wind Onshore,ES-day_ahead_Solar,ES-day_ahead_Wind Onshore,FI-day_ahead_Solar,FI-day_ahead_Wind Onshore,FR-day_ahead_Solar,FR-day_ahead_Wind Onshore,GR-day_ahead_Solar,GR-day_ahead_Wind Onshore,HR-day_ahead_Solar,HR-day_ahead_Wind Onshore,HU-day_ahead_Solar,HU-day_ahead_Wind Onshore,IT_CALA-day_ahead_Solar,IT_CALA-day_ahead_Wind Onshore,IT_CNOR-day_ahead_Solar,IT_CNOR-day_ahead_Wind Onshore,IT_CSUD-day_ahead_Solar,IT_CSUD-day_ahead_Wind Onshore,IT_NORD-day_ahead_Solar,IT_NORD-day_ahead_Wind Onshore,IT_SARD-day_ahead_Solar,IT_SARD-day_ahead_Wind Onshore,IT_SICI-day_ahead_Solar,IT_SICI-day_ahead_Wind Onshore,IT_SUD-day_ahead_Solar,IT_SUD-day_ahead_Wind Onshore,LT-day_ahead_Solar,LT-day_ahead_Wind Onshore,LV-day_ahead_Wind Onshore,NL-day_ahead_Solar,NL-day_ahead_Wind Offshore,NL-day_ahead_Wind Onshore,NO_1-day_ahead_Solar,NO_1-day_ahead_Wind Onshore,NO_2-day_ahead_Solar,NO_2-day_ahead_Wind Onshore,NO_3-day_ahead_Solar,NO_3-day_ahead_Wind Onshore,NO_4-day_ahead_Solar,NO_4-day_ahead_Wind Onshore,NO_5-day_ahead_Solar,NO_5-day_ahead_Wind Onshore,PL-day_ahead_Solar,PL-day_ahead_Wind Onshore,PT-day_ahead_Solar,PT-day_ahead_Wind Offshore,PT-day_ahead_Wind Onshore,RO-day_ahead_Solar,RO-day_ahead_Wind Onshore,SE_1-day_ahead_Solar,SE_1-day_ahead_Wind Onshore,SE_2-day_ahead_Solar,SE_2-day_ahead_Wind Onshore,SE_3-day_ahead_Solar,SE_3-day_ahead_Wind Onshore,SE_4-day_ahead_Solar,SE_4-day_ahead_Wind Onshore,SI-day_ahead_Solar,SK-day_ahead_Solar,SK-day_ahead_Wind Onshore
2022-06-01 00:00:00+02:00,0.0,900.0,0.0,436.0,204.0,0.0,12.0,0.0,0.0,301.0,2695.0,8.0,34.0,132.0,3.0,1.0,18.0,0.0,140.0,443.0,3504.0,0.0,2297.0,0.0,1828.0,0.0,219.0,0.0,58.0,0.0,82.0,0.0,107.0,0.0,7.0,0.0,244.0,0.0,1.0,0.0,17.0,0.0,67.0,0.0,463.0,0.0,119.0,16.0,0.0,114.0,134.0,0.0,31.0,0.0,64.0,0.0,231.0,0.0,250.0,0.0,0.0,0.0,1483.0,0.0,12.0,972.0,0.0,380.0,0.0,978.0,0.0,2140.0,0.0,580.0,0.0,255.0,0.0,0.0,1.0
2022-06-01 00:15:00+02:00,0.0,984.0,,,,,,,0.0,291.0,2655.0,,,,,,,,,400.0,3503.0,,,,,,,,,0.0,78.0,,,,,,,,,,,,,,,,,,0.0,120.0,145.0,,,,,,,,,,,,,,,,0.0,380.0,,,,,,,,,,,
2022-06-01 00:30:00+02:00,0.0,1068.0,,,,,,,0.0,285.0,2613.0,,,,,,,,,384.0,3515.0,,,,,,,,,0.0,75.0,,,,,,,,,,,,,,,,,,0.0,127.0,157.0,,,,,,,,,,,,,,,,0.0,380.0,,,,,,,,,,,
2022-06-01 00:45:00+02:00,0.0,1152.0,,,,,,,0.0,280.0,2602.0,,,,,,,,,388.0,3529.0,,,,,,,,,0.0,72.0,,,,,,,,,,,,,,,,,,0.0,134.0,169.0,,,,,,,,,,,,,,,,0.0,380.0,,,,,,,,,,,
2022-06-01 01:00:00+02:00,0.0,1220.0,0.0,509.0,235.0,0.0,93.0,0.0,0.0,258.0,2597.0,0.0,26.0,149.0,0.0,2.0,17.0,0.0,129.0,408.0,3577.0,0.0,2274.0,0.0,1889.0,0.0,213.0,0.0,60.0,0.0,68.0,0.0,133.0,0.0,6.0,0.0,252.0,0.0,1.0,0.0,20.0,0.0,78.0,0.0,548.0,0.0,120.0,17.0,0.0,140.0,180.0,0.0,26.0,0.0,59.0,0.0,223.0,0.0,243.0,0.0,0.0,0.0,1522.0,0.0,13.0,1045.0,0.0,346.0,0.0,975.0,0.0,1990.0,0.0,558.0,0.0,230.0,0.0,0.0,1.0
2022-06-01 01:15:00+02:00,0.0,1272.0,,,,,,,0.0,247.0,2616.0,,,,,,,,,424.0,3562.0,,,,,,,,,0.0,64.0,,,,,,,,,,,,,,,,,,0.0,146.0,200.0,,,,,,,,,,,,,,,,0.0,346.0,,,,,,,,,,,
2022-06-01 01:30:00+02:00,0.0,1320.0,,,,,,,0.0,229.0,2677.0,,,,,,,,,431.0,3517.0,,,,,,,,,0.0,61.0,,,,,,,,,,,,,,,,,,0.0,151.0,216.0,,,,,,,,,,,,,,,,0.0,346.0,,,,,,,,,,,
2022-06-01 01:45:00+02:00,0.0,1372.0,,,,,,,0.0,213.0,2744.0,,,,,,,,,432.0,3454.0,,,,,,,,,0.0,57.0,,,,,,,,,,,,,,,,,,0.0,155.0,237.0,,,,,,,,,,,,,,,,0.0,346.0,,,,,,,,,,,
2022-06-01 02:00:00+02:00,0.0,1380.0,0.0,517.0,261.0,0.0,84.0,0.0,0.0,200.0,2827.0,0.0,19.0,168.0,0.0,1.0,16.0,0.0,115.0,428.0,3364.0,0.0,2269.0,0.0,1952.0,0.0,219.0,0.0,61.0,0.0,53.0,0.0,167.0,0.0,6.0,0.0,255.0,0.0,1.0,0.0,23.0,0.0,91.0,0.0,622.0,0.0,116.0,13.0,0.0,160.0,254.0,0.0,14.0,0.0,57.0,0.0,220.0,0.0,238.0,0.0,0.0,0.0,1466.0,0.0,15.0,1153.0,0.0,328.0,0.0,968.0,0.0,1855.0,0.0,537.0,0.0,204.0,0.0,0.0,1.0
2022-06-01 02:15:00+02:00,0.0,1344.0,,,,,,,0.0,185.0,2898.0,,,,,,,,,425.0,3307.0,,,,,,,,,0.0,51.0,,,,,,,,,,,,,,,,,,0.0,162.0,261.0,,,,,,,,,,,,,,,,0.0,328.0,,,,,,,,,,,
2022-06-01 02:30:00+02:00,0.0,1308.0,,,,,,,0.0,168.0,2945.0,,,,,,,,,425.0,3270.0,,,,,,,,,0.0,48.0,,,,,,,,,,,,,,,,,,0.0,162.0,254.0,,,,,,,,,,,,,,,,0.0,328.0,,,,,,,,,,,
2022-06-01 02:45:00+02:00,0.0,1272.0,,,,,,,0.0,158.0,2981.0,,,,,,,,,427.0,3248.0,,,,,,,,,0.0,45.0,,,,,,,,,,,,,,,,,,0.0,161.0,253.0,,,,,,,,,,,,,,,,0.0,328.0,,,,,,,,,,,
2022-06-01 03:00:00+02:00,0.0,1224.0,0.0,497.0,266.0,0.0,14.0,0.0,0.0,145.0,3056.0,0.0,19.0,200.0,0.0,0.0,15.0,0.0,103.0,435.0,3242.0,5.0,2286.0,0.0,1890.0,0.0,235.0,0.0,60.0,0.0,45.0,0.0,189.0,0.0,5.0,0.0,219.0,0.0,1.0,0.0,20.0,0.0,100.0,0.0,581.0,0.0,119.0,10.0,0.0,161.0,246.0,0.0,58.0,0.0,59.0,0.0,257.0,0.0,240.0,0.0,0.0,0.0,1354.0,0.0,15.0,1280.0,0.0,327.0,0.0,964.0,0.0,1690.0,0.0,523.0,0.0,182.0,0.0,0.0,1.0
