CET,AT-DA_price,BE-DA_price,BG-DA_price,CZ-DA_price,DE_LU-DA_price,DK_1-DA_price,DK_2-DA_price,EE-DA_price,ES-DA_price,FI-DA_price,FR-DA_price,GR-DA_price,HR-DA_price,HU-DA_price,IT_CALA-DA_price,IT_CNOR-DA_price,IT_CSUD-DA_price,IT_NORD-DA_price,IT_SARD-DA_price,IT_SICI-DA_price,IT_SUD-DA_price,LT-DA_price,LV-DA_price,NL-DA_price,NO_1-DA_price,NO_2-DA_price,NO_3-DA_price,NO_4-DA_price,NO_5-DA_price,PL-DA_price,PT-DA_price,RO-DA_price,SE_1-DA_price,SE_2-DA_price,SE_3-DA_price,SE_4-DA_price,SI-DA_price,SK-DA_price
2023-11-01 00:00:00+01:00,65.03,65.31,65.11,65.24,65.37,65.37,23.53,3.06,16.75,2.22,63.4,65.11,65.03,65.13,64.97,64.97,64.97,64.97,64.97,64.97,64.97,3.06,3.06,65.45,69.62,69.62,24.41,15.73,69.62,65.25,16.75,65.11,3.06,3.06,3.06,3.06,64.97,65.18
2023-11-01 01:00:00+01:00,57.2,64.2,59.14,62.32,65.58,65.58,49.03,3.4,12.52,0.67,17.02,59.14,57.06,59.64,55.81,55.81,55.81,55.81,55.81,55.81,55.81,3.4,3.4,67.31,65.58,65.58,22.17,15.61,65.58,62.67,12.52,59.14,3.4,3.4,3.4,3.4,55.81,60.83
2023-11-01 02:00:00+01:00,52.03,50.23,54.06,57.54,60.79,60.79,60.79,4.09,4.99,0.01,7.9,54.06,51.76,54.61,50.44,50.44,50.44,50.44,50.44,50.44,50.44,4.09,4.09,58.84,60.79,60.79,19.89,15.54,60.79,57.88,4.99,54.06,4.09,4.09,4.09,4.09,50.44,55.91
2023-11-01 03:00:00+01:00,53.2,26.48,54.98,58.39,60.74,60.74,60.74,5.02,4.3,0.01,9.92,67.82,52.72,55.52,90.27,90.27,90.27,51.44,90.27,90.27,90.27,5.02,5.02,48.7,58.98,58.98,18.9,15.49,58.98,58.54,4.3,54.98,5.02,5.02,5.02,5.02,51.44,56.76
2023-11-01 04:00:00+01:00,51.19,23.75,53.02,56.5,58.94,58.94,58.94,9.37,4.3,1.76,6.79,100.5,50.73,53.58,116.1,116.1,116.1,49.38,116.1,116.1,116.1,9.37,9.37,46.65,58.94,58.94,18.57,15.48,58.94,56.68,4.3,53.02,9.37,9.37,9.37,9.37,49.38,54.85
2023-11-01 05:00:00+01:00,58.19,30.13,59.99,63.58,66.04,66.04,66.04,40.01,4.3,15.08,12.73,99.97,57.57,60.57,143.22,143.22,143.22,56.16,143.22,143.22,143.22,40.01,40.01,54.67,63.55,63.55,20.71,15.41,63.55,63.72,4.3,59.99,15.08,15.08,15.08,15.08,56.16,61.86
2023-11-01 06:00:00+01:00,73.46,47.99,139.47,76.21,78.97,78.97,78.97,73.55,4.3,16.19,33.05,139.47,82.22,71.58,143.74,143.74,143.74,75.29,143.74,143.74,143.74,73.55,73.55,67.35,69.98,69.98,24.76,16.19,69.98,73.55,4.3,139.47,16.19,16.19,64.95,64.95,75.29,71.69
2023-11-01 07:00:00+01:00,81.98,68.07,95.45,84.16,85.56,85.56,85.56,83.66,4.3,17.17,59.73,119.95,83.41,82.29,143.74,143.74,143.74,81.71,143.74,143.74,143.74,83.66,83.66,78.65,77.47,77.47,28.67,17.17,77.47,83.66,4.3,95.45,17.17,17.17,77.47,83.51,81.71,82.78
2023-11-01 08:00:00+01:00,83.23,66.88,84.24,86.27,87.77,87.77,87.77,86.37,4.3,18.81,57.0,100.0,82.94,84.58,149.22,149.22,149.22,82.08,149.22,149.22,149.22,86.37,86.37,80.22,75.74,75.74,33.11,18.81,75.74,86.37,4.3,84.24,18.81,18.81,75.74,75.74,82.08,85.31
2023-11-01 09:00:00+01:00,69.23,69.23,69.23,69.23,69.23,69.23,69.23,69.23,3.1,18.99,69.23,99.08,69.23,69.23,143.22,143.22,143.22,69.23,143.22,143.22,143.22,69.23,69.23,69.23,69.23,69.23,33.14,18.99,69.23,69.23,3.1,69.23,18.99,18.99,69.23,69.23,69.23,69.23
