CET,AT-Forecasted Load,BE-Forecasted Load,BG-Forecasted Load,CZ-Forecasted Load,DE_LU-Forecasted Load,DK_1-Forecasted Load,DK_2-Forecasted Load,EE-Forecasted Load,ES-Forecasted Load,FI-Forecasted Load,FR-Forecasted Load,GR-Forecasted Load,HR-Forecasted Load,HU-Forecasted Load,IT_CALA-Forecasted Load,IT_CNOR-Forecasted Load,IT_CSUD-Forecasted Load,IT_NORD-Forecasted Load,IT_SARD-Forecasted Load,IT_SICI-Forecasted Load,IT_SUD-Forecasted Load,LT-Forecasted Load,LV-Forecasted Load,NL-Forecasted Load,NO_1-Forecasted Load,NO_2-Forecasted Load,NO_3-Forecasted Load,NO_4-Forecasted Load,NO_5-Forecasted Load,PL-Forecasted Load,PT-Forecasted Load,RO-Forecasted Load,SE_1-Forecasted Load,SE_2-Forecasted Load,SE_3-Forecasted Load,SE_4-Forecasted Load,SI-Forecasted Load
2024-12-01 00:00:00+01:00,6484.0,8700.0,4319.0,6189.0,44098.0,2280.0,1539.0,872.0,23031.0,9463.0,56050.0,4522.0,1814.0,4629.0,502.0,2117.0,4635.0,13922.0,742.0,1502.0,1935.0,1114.0,636.0,11563.0,4035.0,4057.0,3146.0,2396.0,1933.0,15850.0,5338.0,5590.0,1279.0,1777.0,9597.0,2529.0,1314.0
2024-12-01 00:15:00+01:00,6380.0,8569.0,,6106.0,43639.0,,,,22614.0,9438.0,,,1815.0,4546.0,,,,,,,,1114.0,,11346.0,,,,,,15700.0,,5550.0,,,,,
2024-12-01 00:30:00+01:00,6284.0,8527.0,,6046.0,43248.0,,,,22229.0,9414.0,,,1815.0,4473.0,,,,,,,,1114.0,,11217.0,,,,,,15550.0,,5510.0,,,,,
2024-12-01 00:45:00+01:00,6216.0,8379.0,,6008.0,42662.0,,,,21870.0,9390.0,,,1815.0,4411.0,,,,,,,,1114.0,,11208.0,,,,,,15400.0,,5480.0,,,,,
2024-12-01 01:00:00+01:00,6188.0,8291.0,4235.0,5990.0,42228.0,2304.0,1527.0,852.0,21516.0,9299.0,54000.0,4386.0,1680.0,4358.0,462.0,1970.0,4161.0,12985.0,697.0,1375.0,1793.0,1090.0,617.0,11111.0,3944.0,3978.0,3137.0,2385.0,1916.0,15250.0,4979.0,5440.0,1272.0,1751.0,9417.0,2469.0,1250.0
2024-12-01 01:15:00+01:00,6144.0,8189.0,,5974.0,41826.0,,,,21191.0,9263.0,,,1680.0,4310.0,,,,,,,,1090.0,,11023.0,,,,,,15150.0,,5420.0,,,,,
2024-12-01 01:30:00+01:00,6044.0,8080.0,,5958.0,41379.0,,,,20874.0,9227.0,,,1680.0,4266.0,,,,,,,,1090.0,,10933.0,,,,,,15000.0,,5400.0,,,,,
2024-12-01 01:45:00+01:00,6028.0,7994.0,,5941.0,41164.0,,,,20572.0,9192.0,,,1681.0,4225.0,,,,,,,,1090.0,,10864.0,,,,,,14900.0,,5380.0,,,,,
2024-12-01 02:00:00+01:00,6080.0,7923.0,4181.0,5924.0,40756.0,2286.0,1511.0,849.0,20235.0,9158.0,52450.0,4234.0,1600.0,4190.0,440.0,1895.0,3860.0,12345.0,675.0,1315.0,1648.0,1075.0,616.0,10786.0,3805.0,4020.0,3119.0,2341.0,1926.0,14800.0,4627.0,5360.0,1264.0,1734.0,9337.0,2456.0,1217.0
2024-12-01 02:15:00+01:00,6032.0,7899.0,,5914.0,40648.0,,,,19987.0,9145.0,,,1600.0,4160.0,,,,,,,,1075.0,,10707.0,,,,,,14700.0,,5350.0,,,,,
2024-12-01 02:30:00+01:00,5964.0,7889.0,,5910.0,40410.0,,,,19775.0,9137.0,,,1600.0,4137.0,,,,,,,,1075.0,,10697.0,,,,,,14600.0,,5350.0,,,,,
2024-12-01 02:45:00+01:00,5940.0,7770.0,,5914.0,40452.0,,,,19598.0,9124.0,,,1600.0,4120.0,,,,,,,,1075.0,,10706.0,,,,,,14550.0,,5350.0,,,,,
2024-12-01 03:00:00+01:00,5920.0,7801.0,4221.0,5925.0,40273.0,2254.0,1486.0,844.0,19400.0,9124.0,49500.0,4142.0,1563.0,4110.0,422.0,1833.0,3653.0,11986.0,662.0,1277.0,1616.0,1080.0,617.0,10755.0,3682.0,4009.0,3080.0,2255.0,1904.0,14500.0,4348.0,5360.0,1255.0,1728.0,9365.0,2444.0,1198.0
2024-12-01 03:15:00+01:00,5876.0,7774.0,,5942.0,40392.0,,,,19287.0,9116.0,,,1563.0,4105.0,,,,,,,,1080.0,,10758.0,,,,,,14450.0,,5370.0,,,,,
2024-12-01 03:30:00+01:00,5856.0,7732.0,,5964.0,40322.0,,,,19200.0,9116.0,,,1563.0,4106.0,,,,,,,,1080.0,,10698.0,,,,,,14450.0,,5370.0,,,,,
2024-12-01 03:45:00+01:00,5832.0,7745.0,,5992.0,40276.0,,,,19135.0,9124.0,,,1563.0,4111.0,,,,,,,,1080.0,,10675.0,,,,,,14450.0,,5380.0,,,,,
2024-12-01 04:00:00+01:00,5860.0,7785.0,4295.0,6022.0,40449.0,2245.0,1457.0,843.0,19063.0,9134.0,48150.0,4166.0,1549.0,4122.0,435.0,1755.0,3500.0,11796.0,662.0,1245.0,1573.0,1107.0,629.0,10710.0,3564.0,3943.0,3106.0,2271.0,1911.0,14450.0,4187.0,5410.0,1255.0,1727.0,9381.0,2442.0,1203.0
2024-12-01 04:15:00+01:00,5888.0,7771.0,,6048.0,40500.0,,,,19027.0,9149.0,,,1550.0,4137.0,,,,,,,,1107.0,,10750.0,,,,,,14500.0,,5440.0,,,,,
2024-12-01 04:30:00+01:00,5932.0,7731.0,,6067.0,40654.0,,,,19002.0,9165.0,,,1550.0,4155.0,,,,,,,,1107.0,,10768.0,,,,,,14550.0,,5460.0,,,,,
2024-12-01 04:45:00+01:00,5924.0,7728.0,,6078.0,40782.0,,,,18992.0,9180.0,,,1550.0,4178.0,,,,,,,,1107.0,,10725.0,,,,,,14600.0,,5490.0,,,,,
2024-12-01 05:00:00+01:00,6020.0,7712.0,4569.0,6086.0,41253.0,2241.0,1443.0,874.0,18937.0,9220.0,47850.0,4364.0,1602.0,4205.0,440.0,1776.0,3563.0,12081.0,682.0,1282.0,1611.0,1179.0,681.0,10689.0,3593.0,3955.0,3043.0,2312.0,1917.0,14650.0,4117.0,5530.0,1255.0,1731.0,9346.0,2464.0,1223.0
2024-12-01 05:15:00+01:00,6088.0,7810.0,,6106.0,41215.0,,,,18984.0,9238.0,,,1602.0,4242.0,,,,,,,,1179.0,,10701.0,,,,,,14750.0,,5580.0,,,,,
2024-12-01 05:30:00+01:00,6128.0,7827.0,,6141.0,42044.0,,,,19070.0,9250.0,,,1602.0,4290.0,,,,,,,,1179.0,,10744.0,,,,,,14800.0,,5630.0,,,,,
2024-12-01 05:45:00+01:00,6192.0,7831.0,,6191.0,42132.0,,,,19197.0,9268.0,,,1602.0,4348.0,,,,,,,,1179.0,,10816.0,,,,,,14900.0,,5680.0,,,,,
2024-12-01 06:00:00+01:00,6276.0,7964.0,4964.0,6256.0,42131.0,2262.0,1442.0,909.0,19298.0,9268.0,49000.0,4527.0,1727.0,4416.0,450.0,1869.0,3919.0,13064.0,727.0,1327.0,1677.0,1248.0,719.0,10865.0,3635.0,3835.0,3030.0,2302.0,1920.0,15150.0,4099.0,5750.0,1275.0,1779.0,9596.0,2573.0,1346.0
2024-12-01 06:15:00+01:00,6372.0,8096.0,,6326.0,42242.0,,,,19501.0,9295.0,,,1727.0,4488.0,,,,,,,,1248.0,,10898.0,,,,,,15200.0,,5820.0,,,,,
2024-12-01 06:30:00+01:00,6476.0,8121.0,,6400.0,42412.0,,,,19737.0,9322.0,,,1727.0,4564.0,,,,,,,,1248.0,,10979.0,,,,,,15250.0,,5890.0,,,,,
2024-12-01 06:45:00+01:00,6572.0,8237.0,,6479.0,42740.0,,,,19987.0,9349.0,,,1727.0,4644.0,,,,,,,,1248.0,,11069.0,,,,,,15300.0,,5960.0,,,,,
2024-12-01 07:00:00+01:00,6640.0,8237.0,5439.0,6563.0,43497.0,2395.0,1542.0,952.0,20297.0,9436.0,50250.0,4962.0,1845.0,4726.0,490.0,1980.0,4209.0,13860.0,785.0,1405.0,1672.0,1325.0,776.0,11238.0,3717.0,3895.0,3107.0,2366.0,1921.0,15450.0,4193.0,6040.0,1286.0,1818.0,9601.0,2647.0,1484.0
2024-12-01 07:15:00+01:00,6728.0,8347.0,,6655.0,43929.0,,,,20507.0,9454.0,,,1845.0,4800.0,,,,,,,,1325.0,,11421.0,,,,,,15600.0,,6090.0,,,,,
2024-12-01 07:30:00+01:00,6792.0,8403.0,,6755.0,44350.0,,,,20673.0,9466.0,,,1845.0,4865.0,,,,,,,,1325.0,,11531.0,,,,,,15800.0,,6130.0,,,,,
2024-12-01 07:45:00+01:00,6868.0,8465.0,,6864.0,44735.0,,,,20820.0,9484.0,,,1845.0,4920.0,,,,,,,,1325.0,,11613.0,,,,,,16050.0,,6140.0,,,,,
2024-12-01 08:00:00+01:00,6920.0,8648.0,5622.0,6982.0,45550.0,2598.0,1670.0,1007.0,20878.0,9484.0,51250.0,5578.0,2018.0,4965.0,555.0,2104.0,4649.0,14283.0,835.0,1580.0,1856.0,1410.0,815.0,11758.0,3919.0,3991.0,3050.0,2326.0,1933.0,16350.0,4236.0,6140.0,1310.0,1859.0,9979.0,2723.0,1541.0
2024-12-01 08:15:00+01:00,6968.0,8769.0,,7104.0,46386.0,,,,21092.0,9511.0,,,2018.0,4992.0,,,,,,,,1410.0,,11893.0,,,,,,16600.0,,6120.0,,,,,
2024-12-01 08:30:00+01:00,6992.0,8867.0,,7230.0,47543.0,,,,21380.0,9537.0,,,2018.0,4999.0,,,,,,,,1410.0,,12012.0,,,,,,16750.0,,6090.0,,,,,
2024-12-01 08:45:00+01:00,7024.0,8970.0,,7360.0,48399.0,,,,21719.0,9563.0,,,2018.0,4988.0,,,,,,,,1410.0,,12115.0,,,,,,17000.0,,6050.0,,,,,
2024-12-01 09:00:00+01:00,7080.0,9132.0,5602.0,7492.0,49360.0,2576.0,1739.0,1040.0,22147.0,9616.0,53000.0,6125.0,2158.0,4960.0,617.0,2230.0,5111.0,14869.0,865.0,1730.0,1944.0,1431.0,825.0,12230.0,4100.0,4179.0,3137.0,2373.0,1995.0,17300.0,4491.0,6000.0,1340.0,1900.0,10177.0,2806.0,1502.0
2024-12-01 09:15:00+01:00,7096.0,9265.0,,7615.0,50197.0,,,,22475.0,9653.0,,,2161.0,4933.0,,,,,,,,1431.0,,12257.0,,,,,,17500.0,,5950.0,,,,,
2024-12-01 09:30:00+01:00,7072.0,9376.0,,7725.0,50847.0,,,,22747.0,9689.0,,,2161.0,4909.0,,,,,,,,1431.0,,12285.0,,,,,,17700.0,,5910.0,,,,,
2024-12-01 09:45:00+01:00,7064.0,9531.0,,7823.0,51191.0,,,,22961.0,9725.0,,,2161.0,4890.0,,,,,,,,1431.0,,12309.0,,,,,,17850.0,,5870.0,,,,,
2024-12-01 10:00:00+01:00,7108.0,9652.0,5567.0,7909.0,51733.0,2651.0,1802.0,1048.0,23224.0,9780.0,55000.0,6549.0,2241.0,4875.0,627.0,2317.0,5257.0,14904.0,847.0,1780.0,2013.0,1432.0,819.0,12342.0,4345.0,4241.0,3228.0,2432.0,2031.0,18000.0,4914.0,5820.0,1350.0,1911.0,10493.0,2854.0,1438.0
2024-12-01 10:15:00+01:00,7096.0,9659.0,,7979.0,52292.0,,,,23331.0,9803.0,,,2241.0,4869.0,,,,,,,,1432.0,,12325.0,,,,,,18000.0,,5790.0,,,,,
2024-12-01 10:30:00+01:00,7096.0,9728.0,,8032.0,52748.0,,,,23389.0,9826.0,,,2241.0,4871.0,,,,,,,,1432.0,,12261.0,,,,,,17950.0,,5770.0,,,,,
2024-12-01 10:45:00+01:00,7128.0,9739.0,,8069.0,52959.0,,,,23406.0,9849.0,,,2241.0,4883.0,,,,,,,,1432.0,,12194.0,,,,,,17900.0,,5750.0,,,,,
2024-12-01 11:00:00+01:00,7132.0,9830.0,5532.0,8089.0,53319.0,2689.0,1865.0,1052.0,23429.0,9849.0,55750.0,6720.0,2272.0,4900.0,630.0,2391.0,5315.0,14936.0,822.0,1790.0,1957.0,1444.0,800.0,12351.0,4417.0,4267.0,3284.0,2497.0,2043.0,17850.0,5312.0,5720.0,1351.0,1919.0,10609.0,2889.0,1382.0
2024-12-01 11:15:00+01:00,7144.0,9903.0,,8089.0,53701.0,,,,23386.0,9860.0,,,2272.0,4910.0,,,,,,,,1444.0,,12341.0,,,,,,17850.0,,5700.0,,,,,
2024-12-01 11:30:00+01:00,7116.0,9972.0,,8068.0,54047.0,,,,23328.0,9860.0,,,2272.0,4910.0,,,,,,,,1444.0,,12313.0,,,,,,17850.0,,5690.0,,,,,
2024-12-01 11:45:00+01:00,7056.0,10076.0,,8027.0,54064.0,,,,23275.0,9849.0,,,2272.0,4899.0,,,,,,,,1444.0,,12286.0,,,,,,17850.0,,5690.0,,,,,
2024-12-01 12:00:00+01:00,7040.0,10049.0,5495.0,7971.0,54067.0,2682.0,1848.0,1058.0,23142.0,9834.0,57600.0,6347.0,2208.0,4879.0,635.0,2392.0,5394.0,14614.0,810.0,1830.0,2081.0,1472.0,805.0,12453.0,4351.0,4297.0,3254.0,2478.0,2074.0,17850.0,5654.0,5700.0,1352.0,1911.0,10659.0,2874.0,1326.0
2024-12-01 12:15:00+01:00,6964.0,10036.0,,7923.0,53807.0,,,,23169.0,9824.0,,,2208.0,4858.0,,,,,,,,1472.0,,12440.0,,,,,,17850.0,,5710.0,,,,,
2024-12-01 12:30:00+01:00,6884.0,10044.0,,7888.0,53353.0,,,,23263.0,9824.0,,,2208.0,4838.0,,,,,,,,1472.0,,12367.0,,,,,,17850.0,,5720.0,,,,,
2024-12-01 12:45:00+01:00,6864.0,9984.0,,7868.0,52870.0,,,,23407.0,9834.0,,,2208.0,4818.0,,,,,,,,1472.0,,12374.0,,,,,,17900.0,,5740.0,,,,,
2024-12-01 13:00:00+01:00,6928.0,9808.0,5474.0,7856.0,52393.0,2744.0,1839.0,1073.0,23593.0,9834.0,57250.0,5997.0,2119.0,4801.0,612.0,2324.0,5229.0,14118.0,797.0,1745.0,2053.0,1507.0,826.0,12316.0,4505.0,4342.0,3295.0,2521.0,2089.0,17950.0,5842.0,5760.0,1354.0,1906.0,10650.0,2868.0,1276.0
2024-12-01 13:15:00+01:00,6880.0,9788.0,,7831.0,51849.0,,,,23771.0,9849.0,,,2119.0,4800.0,,,,,,,,1507.0,,12394.0,,,,,,17950.0,,5800.0,,,,,
2024-12-01 13:30:00+01:00,6792.0,9719.0,,7788.0,51805.0,,,,23929.0,9860.0,,,2119.0,4818.0,,,,,,,,1507.0,,12404.0,,,,,,17950.0,,5850.0,,,,,
2024-12-01 13:45:00+01:00,6760.0,9640.0,,7726.0,51194.0,,,,24047.0,9875.0,,,2119.0,4855.0,,,,,,,,1507.0,,12412.0,,,,,,17950.0,,5900.0,,,,,
2024-12-01 14:00:00+01:00,6716.0,9583.0,5532.0,7652.0,51054.0,2766.0,1842.0,1099.0,24271.0,9942.0,53150.0,5979.0,2099.0,4907.0,600.0,2329.0,5113.0,14074.0,810.0,1695.0,1823.0,1552.0,841.0,12463.0,4467.0,4375.0,3349.0,2575.0,2088.0,17950.0,5637.0,5980.0,1354.0,1911.0,10718.0,2871.0,1295.0
2024-12-01 14:15:00+01:00,6692.0,9504.0,,7589.0,50828.0,,,,24240.0,9978.0,,,2095.0,4966.0,,,,,,,,1552.0,,12519.0,,,,,,17950.0,,6060.0,,,,,
2024-12-01 14:30:00+01:00,6712.0,9437.0,,7543.0,50698.0,,,,24113.0,10015.0,,,2095.0,5028.0,,,,,,,,1552.0,,12563.0,,,,,,17950.0,,6160.0,,,,,
2024-12-01 14:45:00+01:00,6804.0,9354.0,,7513.0,50441.0,,,,23922.0,10051.0,,,2092.0,5094.0,,,,,,,,1552.0,,12601.0,,,,,,17950.0,,6280.0,,,,,
2024-12-01 15:00:00+01:00,6860.0,9646.0,5731.0,7502.0,50406.0,2736.0,1861.0,1141.0,23635.0,10113.0,51150.0,5952.0,2079.0,5165.0,602.0,2325.0,5159.0,14656.0,815.0,1680.0,1942.0,1617.0,888.0,12647.0,4562.0,4434.0,3399.0,2623.0,2103.0,17950.0,5445.0,6420.0,1365.0,1955.0,10966.0,2909.0,1411.0
2024-12-01 15:15:00+01:00,6936.0,9648.0,,7521.0,50200.0,,,,23456.0,10136.0,,,2079.0,5249.0,,,,,,,,1617.0,,12889.0,,,,,,18000.0,,6580.0,,,,,
2024-12-01 15:30:00+01:00,7012.0,9649.0,,7571.0,50127.0,,,,23343.0,10152.0,,,2079.0,5347.0,,,,,,,,1617.0,,13008.0,,,,,,18250.0,,6750.0,,,,,
2024-12-01 15:45:00+01:00,7092.0,9662.0,,7653.0,50167.0,,,,23302.0,10176.0,,,2079.0,5460.0,,,,,,,,1617.0,,13164.0,,,,,,18650.0,,6930.0,,,,,
2024-12-01 16:00:00+01:00,7148.0,9884.0,6028.0,7755.0,50652.0,2889.0,1949.0,1147.0,23193.0,10176.0,50250.0,6155.0,2191.0,5580.0,635.0,2420.0,5376.0,15668.0,862.0,1747.0,2080.0,1657.0,922.0,13420.0,4638.0,4452.0,3324.0,2597.0,2098.0,18850.0,5384.0,7170.0,1365.0,1983.0,11128.0,3057.0,1538.0
2024-12-01 16:15:00+01:00,7224.0,9862.0,,7833.0,50965.0,,,,23288.0,10185.0,,,2192.0,5674.0,,,,,,,,1657.0,,13625.0,,,,,,18950.0,,7320.0,,,,,
2024-12-01 16:30:00+01:00,7348.0,9959.0,,7874.0,51523.0,,,,23448.0,10193.0,,,2192.0,5735.0,,,,,,,,1657.0,,13791.0,,,,,,18950.0,,7410.0,,,,,
2024-12-01 16:45:00+01:00,7456.0,10072.0,,7879.0,52519.0,,,,23680.0,10202.0,,,2192.0,5763.0,,,,,,,,1658.0,,14131.0,,,,,,18950.0,,7420.0,,,,,
2024-12-01 17:00:00+01:00,7580.0,10140.0,6149.0,7855.0,53823.0,3109.0,2037.0,1145.0,23844.0,10208.0,52050.0,6420.0,2300.0,5763.0,717.0,2609.0,5864.0,17097.0,960.0,1905.0,2169.0,1639.0,898.0,14432.0,4608.0,4437.0,3248.0,2580.0,2062.0,18950.0,5488.0,7400.0,1362.0,1993.0,11233.0,3095.0,1603.0
2024-12-01 17:15:00+01:00,7632.0,10382.0,,7834.0,54409.0,,,,24241.0,10217.0,,,2300.0,5759.0,,,,,,,,1639.0,,14643.0,,,,,,19000.0,,7380.0,,,,,
2024-12-01 17:30:00+01:00,7692.0,10559.0,,7823.0,54801.0,,,,24722.0,10217.0,,,2300.0,5756.0,,,,,,,,1639.0,,14755.0,,,,,,19000.0,,7360.0,,,,,
2024-12-01 17:45:00+01:00,7720.0,10627.0,,7823.0,55152.0,,,,25241.0,10208.0,,,2300.0,5755.0,,,,,,,,1639.0,,14846.0,,,,,,19000.0,,7350.0,,,,,
2024-12-01 18:00:00+01:00,7736.0,10443.0,6095.0,7830.0,55826.0,3037.0,2018.0,1116.0,25928.0,10204.0,55750.0,6431.0,2356.0,5754.0,747.0,2732.0,5987.0,17813.0,995.0,1955.0,2232.0,1596.0,868.0,14813.0,4526.0,4396.0,3298.0,2579.0,2058.0,19000.0,5962.0,7330.0,1347.0,1963.0,11093.0,3035.0,1611.0
2024-12-01 18:15:00+01:00,7732.0,10462.0,,7836.0,55793.0,,,,26350.0,10168.0,,,2356.0,5755.0,,,,,,,,1596.0,,14684.0,,,,,,19000.0,,7330.0,,,,,
2024-12-01 18:30:00+01:00,7688.0,10479.0,,7837.0,55754.0,,,,26653.0,10131.0,,,2356.0,5756.0,,,,,,,,1596.0,,14624.0,,,,,,19000.0,,7320.0,,,,,
2024-12-01 18:45:00+01:00,7648.0,10414.0,,7834.0,55813.0,,,,26868.0,10095.0,,,2356.0,5758.0,,,,,,,,1596.0,,14531.0,,,,,,19050.0,,7310.0,,,,,
2024-12-01 19:00:00+01:00,7612.0,10142.0,5867.0,7825.0,55611.0,2906.0,1919.0,1068.0,27014.0,10022.0,57900.0,6361.0,2367.0,5759.0,775.0,2789.0,6099.0,18093.0,1027.0,2005.0,2309.0,1535.0,852.0,14424.0,4496.0,4396.0,3305.0,2570.0,2028.0,19050.0,6327.0,7270.0,1336.0,1944.0,10958.0,2986.0,1639.0
2024-12-01 19:15:00+01:00,7552.0,10015.0,,7810.0,54923.0,,,,27203.0,9954.0,,,2367.0,5747.0,,,,,,,,1535.0,,14322.0,,,,,,19050.0,,7200.0,,,,,
2024-12-01 19:30:00+01:00,7464.0,9939.0,,7787.0,54519.0,,,,27437.0,9886.0,,,2367.0,5722.0,,,,,,,,1535.0,,14234.0,,,,,,19050.0,,7140.0,,,,,
2024-12-01 19:45:00+01:00,7372.0,9833.0,,7757.0,54064.0,,,,27694.0,9818.0,,,2367.0,5683.0,,,,,,,,1535.0,,14113.0,,,,,,18950.0,,7060.0,,,,,
2024-12-01 20:00:00+01:00,7296.0,9717.0,5633.0,7717.0,53526.0,2801.0,1818.0,1021.0,28071.0,9632.0,55800.0,6162.0,2319.0,5632.0,755.0,2694.0,5978.0,17523.0,1022.0,2030.0,2334.0,1481.0,812.0,13977.0,4471.0,4430.0,3437.0,2466.0,2083.0,18800.0,6500.0,6960.0,1308.0,1904.0,10627.0,2888.0,1629.0
2024-12-01 20:15:00+01:00,7236.0,9611.0,,7660.0,52759.0,,,,28254.0,9580.0,,,2319.0,5577.0,,,,,,,,1481.0,,13848.0,,,,,,18600.0,,6860.0,,,,,
2024-12-01 20:30:00+01:00,7148.0,9554.0,,7585.0,52029.0,,,,28346.0,9580.0,,,2319.0,5522.0,,,,,,,,1481.0,,13745.0,,,,,,18400.0,,6750.0,,,,,
2024-12-01 20:45:00+01:00,7088.0,9402.0,,7491.0,51572.0,,,,28341.0,9632.0,,,2320.0,5465.0,,,,,,,,1481.0,,13632.0,,,,,,18200.0,,6630.0,,,,,
2024-12-01 21:00:00+01:00,7024.0,9228.0,5351.0,7387.0,51161.0,2729.0,1735.0,966.0,28437.0,9710.0,53950.0,5623.0,2292.0,5407.0,712.0,2531.0,5657.0,16397.0,967.0,1932.0,2268.0,1358.0,750.0,13415.0,4385.0,4362.0,3267.0,2416.0,2067.0,18050.0,6406.0,6490.0,1289.0,1869.0,10345.0,2781.0,1566.0
2024-12-01 21:15:00+01:00,6932.0,9141.0,,7306.0,50897.0,,,,28230.0,9762.0,,,2292.0,5347.0,,,,,,,,1358.0,,13292.0,,,,,,17850.0,,6370.0,,,,,
2024-12-01 21:30:00+01:00,6836.0,9015.0,,7256.0,50494.0,,,,27922.0,9762.0,,,2292.0,5283.0,,,,,,,,1358.0,,13198.0,,,,,,17600.0,,6230.0,,,,,
2024-12-01 21:45:00+01:00,6820.0,8901.0,,7238.0,50400.0,,,,27527.0,9710.0,,,2292.0,5216.0,,,,,,,,1358.0,,13071.0,,,,,,17350.0,,6110.0,,,,,
2024-12-01 22:00:00+01:00,7040.0,8914.0,4934.0,7241.0,50424.0,2708.0,1681.0,914.0,27171.0,9688.0,53300.0,5197.0,2228.0,5147.0,645.0,2311.0,5245.0,15106.0,895.0,1797.0,2099.0,1258.0,693.0,12889.0,4223.0,4325.0,3247.0,2401.0,2048.0,17350.0,6094.0,6010.0,1257.0,1823.0,9971.0,2685.0,1496.0
2024-12-01 22:15:00+01:00,6968.0,8891.0,,7226.0,50028.0,,,,26646.0,9633.0,,,2229.0,5082.0,,,,,,,,1258.0,,12714.0,,,,,,17150.0,,5920.0,,,,,
2024-12-01 22:30:00+01:00,6832.0,8814.0,,7182.0,49313.0,,,,26081.0,9579.0,,,2232.0,5022.0,,,,,,,,1258.0,,12515.0,,,,,,16950.0,,5810.0,,,,,
2024-12-01 22:45:00+01:00,6776.0,8736.0,,7110.0,48762.0,,,,25498.0,9524.0,,,2229.0,4967.0,,,,,,,,1258.0,,12393.0,,,,,,16700.0,,5700.0,,,,,
2024-12-01 23:00:00+01:00,6668.0,8761.0,4563.0,7016.0,47916.0,2647.0,1642.0,883.0,24879.0,9361.0,54900.0,4667.0,1999.0,4914.0,565.0,2106.0,4685.0,13797.0,812.0,1615.0,1913.0,1197.0,681.0,12130.0,4068.0,4111.0,3204.0,2357.0,1950.0,16400.0,5705.0,5700.0,1230.0,1756.0,9666.0,2613.0,1423.0
2024-12-01 23:15:00+01:00,6516.0,8672.0,,6923.0,47402.0,,,,24327.0,9320.0,,,1999.0,4850.0,,,,,,,,1197.0,,12001.0,,,,,,16150.0,,5620.0,,,,,
2024-12-01 23:30:00+01:00,6428.0,8585.0,,6839.0,46775.0,,,,23819.0,9279.0,,,1999.0,4773.0,,,,,,,,1197.0,,11890.0,,,,,,15850.0,,5580.0,,,,,
2024-12-01 23:45:00+01:00,6332.0,8452.0,,6764.0,46205.0,,,,23355.0,9238.0,,,1999.0,4681.0,,,,,,,,1197.0,,11751.0,,,,,,15600.0,,5520.0,,,,,
2024-12-02 00:00:00+01:00,6764.0,8399.0,4337.0,6727.0,45184.0,2788.0,1636.0,836.0,22810.0,9309.0,53450.0,4290.0,1753.0,4604.0,487.0,1974.0,4179.0,12855.0,742.0,1412.0,1757.0,1123.0,622.0,11134.0,3871.0,3892.0,3059.0,2295.0,1795.0,15450.0,5218.0,5470.0,1219.0,1690.0,9218.0,2564.0,1359.0
2024-12-02 00:15:00+01:00,6680.0,8301.0,,6694.0,44867.0,,,,22385.0,9292.0,,,1753.0,4516.0,,,,,,,,1123.0,,11144.0,,,,,,15300.0,,5440.0,,,,,
2024-12-02 00:30:00+01:00,6580.0,8217.0,,6689.0,44601.0,,,,22000.0,9275.0,,,1753.0,4445.0,,,,,,,,1123.0,,11050.0,,,,,,15200.0,,5400.0,,,,,
2024-12-02 00:45:00+01:00,6504.0,8149.0,,6712.0,44143.0,,,,21652.0,9257.0,,,1753.0,4392.0,,,,,,,,1123.0,,10966.0,,,,,,15100.0,,5370.0,,,,,
2024-12-02 01:00:00+01:00,6476.0,8206.0,4204.0,6753.0,43577.0,2881.0,1685.0,823.0,21290.0,9191.0,50850.0,4191.0,1640.0,4352.0,442.0,1863.0,3854.0,12313.0,697.0,1295.0,1606.0,1120.0,611.0,10805.0,3848.0,3970.0,3097.0,2326.0,1872.0,15000.0,4863.0,5330.0,1207.0,1669.0,9147.0,2524.0,1324.0
2024-12-02 01:15:00+01:00,6420.0,8121.0,,6772.0,43241.0,,,,21007.0,9166.0,,,1640.0,4317.0,,,,,,,,1120.0,,10704.0,,,,,,14950.0,,5310.0,,,,,
2024-12-02 01:30:00+01:00,6360.0,8030.0,,6759.0,43021.0,,,,20752.0,9140.0,,,1640.0,4284.0,,,,,,,,1120.0,,10654.0,,,,,,14900.0,,5300.0,,,,,
2024-12-02 01:45:00+01:00,6312.0,7950.0,,6714.0,42991.0,,,,20524.0,9115.0,,,1640.0,4253.0,,,,,,,,1120.0,,10652.0,,,,,,14800.0,,5300.0,,,,,
2024-12-02 02:00:00+01:00,6344.0,7904.0,4188.0,6644.0,42681.0,2797.0,1591.0,819.0,20265.0,9086.0,49700.0,4081.0,1564.0,4224.0,415.0,1835.0,3686.0,12120.0,672.0,1232.0,1565.0,1110.0,604.0,10721.0,3756.0,3959.0,2998.0,2341.0,1938.0,14800.0,4595.0,5300.0,1200.0,1662.0,9113.0,2511.0,1307.0
2024-12-02 02:15:00+01:00,6304.0,7779.0,,6585.0,42472.0,,,,20100.0,9070.0,,,1564.0,4203.0,,,,,,,,1110.0,,10724.0,,,,,,14800.0,,5300.0,,,,,
2024-12-02 02:30:00+01:00,6268.0,7744.0,,6545.0,42430.0,,,,19968.0,9070.0,,,1564.0,4190.0,,,,,,,,1110.0,,10701.0,,,,,,14800.0,,5300.0,,,,,
