CET,AT-day_ahead_Solar,AT-day_ahead_Wind Onshore,BE-day_ahead_Solar,BE-day_ahead_Wind Offshore,BE-day_ahead_Wind Onshore,BG-day_ahead_Solar,BG-day_ahead_Wind Onshore,CZ-day_ahead_Solar,DE_LU-day_ahead_Solar,DE_LU-day_ahead_Wind Offshore,DE_LU-day_ahead_Wind Onshore,DK_1-day_ahead_Solar,DK_1-day_ahead_Wind Offshore,DK_1-day_ahead_Wind Onshore,DK_2-day_ahead_Solar,DK_2-day_ahead_Wind Offshore,DK_2-day_ahead_Wind Onshore,EE-day_ahead_Solar,EE-day_ahead_Wind Onshore,ES-day_ahead_Solar,ES-day_ahead_Wind Onshore,FI-day_ahead_Solar,FI-day_ahead_Wind Onshore,FR-day_ahead_Solar,FR-day_ahead_Wind Onshore,GR-day_ahead_Solar,GR-day_ahead_Wind Onshore,HR-day_ahead_Solar,HR-day_ahead_Wind Onshore,HU-day_ahead_Solar,HU-day_ahead_Wind Onshore,IT_CALA-day_ahead_Solar,IT_CALA-day_ahead_Wind Onshore,IT_CNOR-day_ahead_Solar,IT_CNOR-day_ahead_Wind Onshore,IT_CSUD-day_ahead_Solar,IT_CSUD-day_ahead_Wind Onshore,IT_NORD-day_ahead_Solar,IT_NORD-day_ahead_Wind Onshore,IT_SARD-day_ahead_Solar,IT_SARD-day_ahead_Wind Onshore,IT_SICI-day_ahead_Solar,IT_SICI-day_ahead_Wind Onshore,IT_SUD-day_ahead_Solar,IT_SUD-day_ahead_Wind Onshore,LT-day_ahead_Solar,LT-day_ahead_Wind Onshore,LV-day_ahead_Wind Onshore,NL-day_ahead_Solar,NL-day_ahead_Wind Offshore,NL-day_ahead_Wind Onshore,NO_1-day_ahead_Solar,NO_1-day_ahead_Wind Onshore,NO_2-day_ahead_Solar,NO_2-day_ahead_Wind Onshore,NO_3-day_ahead_Solar,NO_3-day_ahead_Wind Onshore,NO_4-day_ahead_Solar,NO_4-day_ahead_Wind Onshore,NO_5-day_ahead_Solar,NO_5-day_ahead_Wind Onshore,PL-day_ahead_Solar,PL-day_ahead_Wind Onshore,PT-day_ahead_Solar,PT-day_ahead_Wind Offshore,PT-day_ahead_Wind Onshore,RO-day_ahead_Solar,RO-day_ahead_Wind Onshore,SE_1-day_ahead_Solar,SE_1-day_ahead_Wind Onshore,SE_2-day_ahead_Solar,SE_2-day_ahead_Wind Onshore,SE_3-day_ahead_Solar,SE_3-day_ahead_Wind Onshore,SE_4-day_ahead_Solar,SE_4-day_ahead_Wind Onshore,SI-day_ahead_Solar,SK-day_ahead_Solar,SK-day_ahead_Wind Onshore
2023-06-01 00:00:00+02:00,0.0,332.0,0.0,1868.0,983.0,0.0,7.0,0.0,0.0,3898.0,12502.0,0.0,999.0,1926.0,0.0,673.0,234.0,0.0,128.0,278.0,1997.0,0.0,3808.0,0.0,6899.0,0.0,1037.0,0.0,360.0,0.0,19.0,0.0,32.0,0.0,17.0,0.0,112.0,0.0,23.0,0.0,52.0,0.0,29.0,0.0,95.0,0.0,76.0,3.0,0.0,913.0,1960.0,0.0,264.0,0.0,908.0,0.0,976.0,0.0,596.0,0.0,0.0,0.0,1887.0,0.0,2.0,444.0,0.0,337.0,0.0,1635.0,0.0,3320.0,0.0,1154.0,0.0,416.0,0.0,0.0,1.0
2023-06-01 00:15:00+02:00,0.0,324.0,,,,,,,0.0,3898.0,12402.0,,,,,,,,,263.0,1963.0,0.0,3803.0,,,,,,,0.0,18.0,,,,,,,,,,,,,,,,,,0.0,898.0,1924.0,,,,,,,,,,,,,,,,0.0,337.0,,,,,,,,,,,
2023-06-01 00:30:00+02:00,0.0,312.0,,,,,,,0.0,3901.0,12298.0,,,,,,,,,252.0,1923.0,0.0,3792.0,,,,,,,0.0,17.0,,,,,,,,,,,,,,,,,,0.0,886.0,1885.0,,,,,,,,,,,,,,,,0.0,337.0,,,,,,,,,,,
2023-06-01 00:45:00+02:00,0.0,300.0,,,,,,,0.0,3904.0,12193.0,,,,,,,,,242.0,1879.0,0.0,3776.0,,,,,,,0.0,16.0,,,,,,,,,,,,,,,,,,0.0,873.0,1849.0,,,,,,,,,,,,,,,,0.0,338.0,,,,,,,,,,,
2023-06-01 01:00:00+02:00,0.0,288.0,0.0,1749.0,920.0,0.0,4.0,0.0,0.0,3635.0,12086.0,0.0,969.0,1804.0,0.0,637.0,211.0,0.0,120.0,235.0,1828.0,0.0,3758.0,0.0,6811.0,0.0,1091.0,0.0,318.0,0.0,15.0,0.0,36.0,0.0,17.0,0.0,114.0,0.0,23.0,0.0,45.0,0.0,24.0,0.0,115.0,0.0,52.0,2.0,0.0,861.0,1815.0,0.0,203.0,0.0,906.0,0.0,895.0,0.0,615.0,0.0,0.0,0.0,1949.0,0.0,2.0,404.0,0.0,372.0,0.0,1591.0,0.0,3207.0,0.0,1235.0,0.0,392.0,0.0,0.0,1.0
2023-06-01 01:15:00+02:00,0.0,280.0,,,,,,,0.0,3635.0,12020.0,,,,,,,,,228.0,1786.0,0.0,3729.0,,,,,,,0.0,15.0,,,,,,,,,,,,,,,,,,0.0,854.0,1767.0,,,,,,,,,,,,,,,,0.0,372.0,,,,,,,,,,,
2023-06-01 01:30:00+02:00,0.0,272.0,,,,,,,0.0,3634.0,11971.0,,,,,,,,,220.0,1750.0,0.0,3695.0,,,,,,,0.0,15.0,,,,,,,,,,,,,,,,,,0.0,853.0,1715.0,,,,,,,,,,,,,,,,0.0,373.0,,,,,,,,,,,
2023-06-01 01:45:00+02:00,0.0,264.0,,,,,,,0.0,3637.0,11942.0,,,,,,,,,213.0,1718.0,0.0,3647.0,,,,,,,0.0,14.0,,,,,,,,,,,,,,,,,,0.0,852.0,1664.0,,,,,,,,,,,,,,,,0.0,373.0,,,,,,,,,,,
2023-06-01 02:00:00+02:00,0.0,256.0,0.0,1687.0,856.0,0.0,4.0,0.0,0.0,3632.0,11957.0,0.0,970.0,1659.0,0.0,594.0,197.0,0.0,114.0,206.0,1694.0,0.0,3579.0,0.0,6722.0,0.0,1135.0,0.0,302.0,0.0,14.0,0.0,44.0,0.0,16.0,0.0,123.0,0.0,23.0,0.0,41.0,0.0,20.0,0.0,147.0,0.0,39.0,2.0,0.0,851.0,1610.0,0.0,179.0,0.0,884.0,0.0,900.0,0.0,588.0,0.0,0.0,0.0,2000.0,0.0,2.0,362.0,0.0,416.0,0.0,1593.0,0.0,3149.0,0.0,1290.0,0.0,378.0,0.0,0.0,1.0
2023-06-01 02:15:00+02:00,0.0,252.0,,,,,,,0.0,3641.0,11914.0,,,,,,,,,198.0,1659.0,0.0,3525.0,,,,,,,0.0,14.0,,,,,,,,,,,,,,,,,,0.0,848.0,1587.0,,,,,,,,,,,,,,,,0.0,416.0,,,,,,,,,,,
