CET,AT-day_ahead_Solar,AT-day_ahead_Wind Onshore,BE-day_ahead_Solar,BE-day_ahead_Wind Offshore,BE-day_ahead_Wind Onshore,BG-day_ahead_Solar,BG-day_ahead_Wind Onshore,CZ-day_ahead_Solar,DE_LU-day_ahead_Solar,DE_LU-day_ahead_Wind Offshore,DE_LU-day_ahead_Wind Onshore,DK_1-day_ahead_Solar,DK_1-day_ahead_Wind Offshore,DK_1-day_ahead_Wind Onshore,DK_2-day_ahead_Solar,DK_2-day_ahead_Wind Offshore,DK_2-day_ahead_Wind Onshore,EE-day_ahead_Solar,EE-day_ahead_Wind Onshore,ES-day_ahead_Solar,ES-day_ahead_Wind Onshore,FI-day_ahead_Solar,FI-day_ahead_Wind Onshore,FR-day_ahead_Solar,FR-day_ahead_Wind Onshore,GR-day_ahead_Solar,GR-day_ahead_Wind Onshore,HR-day_ahead_Solar,HR-day_ahead_Wind Onshore,HU-day_ahead_Solar,HU-day_ahead_Wind Onshore,IT_CALA-day_ahead_Solar,IT_CALA-day_ahead_Wind Onshore,IT_CNOR-day_ahead_Solar,IT_CNOR-day_ahead_Wind Onshore,IT_CSUD-day_ahead_Solar,IT_CSUD-day_ahead_Wind Onshore,IT_NORD-day_ahead_Solar,IT_NORD-day_ahead_Wind Onshore,IT_SARD-day_ahead_Solar,IT_SARD-day_ahead_Wind Onshore,IT_SICI-day_ahead_Solar,IT_SICI-day_ahead_Wind Onshore,IT_SUD-day_ahead_Solar,IT_SUD-day_ahead_Wind Onshore,LT-day_ahead_Solar,LT-day_ahead_Wind Onshore,LV-day_ahead_Wind Onshore,NL-day_ahead_Solar,NL-day_ahead_Wind Offshore,NL-day_ahead_Wind Onshore,NO_1-day_ahead_Solar,NO_1-day_ahead_Wind Onshore,NO_2-day_ahead_Solar,NO_2-day_ahead_Wind Onshore,NO_3-day_ahead_Solar,NO_3-day_ahead_Wind Onshore,NO_4-day_ahead_Solar,NO_4-day_ahead_Wind Onshore,NO_5-day_ahead_Solar,NO_5-day_ahead_Wind Onshore,PL-day_ahead_Solar,PL-day_ahead_Wind Onshore,PT-day_ahead_Solar,PT-day_ahead_Wind Offshore,PT-day_ahead_Wind Onshore,RO-day_ahead_Solar,RO-day_ahead_Wind Onshore,SE_1-day_ahead_Solar,SE_1-day_ahead_Wind Onshore,SE_2-day_ahead_Solar,SE_2-day_ahead_Wind Onshore,SE_3-day_ahead_Solar,SE_3-day_ahead_Wind Onshore,SE_4-day_ahead_Solar,SE_4-day_ahead_Wind Onshore,SI-day_ahead_Solar,SK-day_ahead_Solar,SK-day_ahead_Wind Onshore
2022-04-01 00:00:00+02:00,0.0,1148.0,0.0,2166.0,566.0,0.0,609.0,0.0,0.0,4825.0,23905.0,0.0,433.0,559.0,0.0,276.0,165.0,,,77.0,15058.0,0.0,192.0,0.0,8087.0,0.0,2412.0,0.0,509.0,0.0,46.0,0.0,535.0,0.0,24.0,0.0,1199.0,0.0,5.0,0.0,521.0,0.0,652.0,0.0,2005.0,0.0,188.0,7.0,0.0,1471.0,4761.0,0.0,66.0,0.0,175.0,0.0,95.0,0.0,69.0,0.0,0.0,0.0,4492.0,0.0,20.0,3009.0,1.0,2390.0,0.0,79.0,0.0,121.0,0.0,254.0,0.0,138.0,0.0,0.0,1.0
2022-04-01 00:15:00+02:00,0.0,1152.0,,,,,,,0.0,4828.0,23769.0,,,,,,,,,,,,,,,,,,,0.0,48.0,,,,,,,,,,,,,,,,,,0.0,1472.0,4773.0,,,,,,,,,,,,,,,,1.0,2390.0,,,,,,,,,,,
2022-04-01 00:30:00+02:00,0.0,1156.0,,,,,,,0.0,4832.0,23631.0,,,,,,,,,,,,,,,,,,,0.0,50.0,,,,,,,,,,,,,,,,,,0.0,1473.0,4778.0,,,,,,,,,,,,,,,,1.0,2390.0,,,,,,,,,,,
2022-04-01 00:45:00+02:00,0.0,1164.0,,,,,,,0.0,4832.0,23490.0,,,,,,,,,,,,,,,,,,,0.0,52.0,,,,,,,,,,,,,,,,,,0.0,1475.0,4784.0,,,,,,,,,,,,,,,,1.0,2390.0,,,,,,,,,,,
2022-04-01 01:00:00+02:00,0.0,1164.0,0.0,2167.0,661.0,0.0,608.0,0.0,0.0,4634.0,23350.0,0.0,412.0,548.0,0.0,273.0,163.0,,,38.0,15883.0,0.0,176.0,0.0,8210.0,0.0,2409.0,0.0,451.0,0.0,53.0,0.0,519.0,0.0,31.0,0.0,1189.0,0.0,6.0,0.0,529.0,0.0,715.0,0.0,2063.0,0.0,193.0,6.0,0.0,1476.0,4792.0,0.0,24.0,0.0,185.0,0.0,72.0,0.0,72.0,0.0,0.0,0.0,4527.0,0.0,19.0,2814.0,1.0,2420.0,0.0,70.0,0.0,112.0,0.0,256.0,0.0,136.0,0.0,0.0,1.0
2022-04-01 01:15:00+02:00,0.0,1164.0,,,,,,,0.0,4625.0,23154.0,,,,,,,,,,,,,,,,,,,0.0,54.0,,,,,,,,,,,,,,,,,,0.0,1475.0,4801.0,,,,,,,,,,,,,,,,1.0,2420.0,,,,,,,,,,,
2022-04-01 01:30:00+02:00,0.0,1164.0,,,,,,,0.0,4613.0,22974.0,,,,,,,,,,,,,,,,,,,0.0,55.0,,,,,,,,,,,,,,,,,,0.0,1474.0,4810.0,,,,,,,,,,,,,,,,1.0,2420.0,,,,,,,,,,,
2022-04-01 01:45:00+02:00,0.0,1164.0,,,,,,,0.0,4601.0,22794.0,,,,,,,,,,,,,,,,,,,0.0,56.0,,,,,,,,,,,,,,,,,,0.0,1472.0,4821.0,,,,,,,,,,,,,,,,1.0,2420.0,,,,,,,,,,,
2022-04-01 02:00:00+02:00,0.0,1176.0,0.0,2167.0,756.0,0.0,602.0,0.0,0.0,4595.0,22642.0,0.0,403.0,585.0,0.0,276.0,174.0,,,10.0,15893.0,0.0,185.0,0.0,8333.0,0.0,2402.0,0.0,397.0,0.0,57.0,0.0,513.0,0.0,35.0,0.0,1162.0,0.0,6.0,0.0,542.0,0.0,747.0,0.0,1984.0,0.0,197.0,7.0,0.0,1470.0,4832.0,0.0,19.0,0.0,185.0,0.0,65.0,0.0,77.0,0.0,0.0,0.0,4554.0,0.0,19.0,2682.0,1.0,2403.0,0.0,73.0,0.0,108.0,0.0,265.0,0.0,150.0,0.0,0.0,1.0
2022-04-01 02:15:00+02:00,0.0,1204.0,,,,,,,0.0,4594.0,22512.0,,,,,,,,,,,,,,,,,,,0.0,59.0,,,,,,,,,,,,,,,,,,0.0,1468.0,4827.0,,,,,,,,,,,,,,,,1.0,2403.0,,,,,,,,,,,
