CET,AT-DA_price,BE-DA_price,BG-DA_price,CZ-DA_price,DE_LU-DA_price,DK_1-DA_price,DK_2-DA_price,EE-DA_price,ES-DA_price,FI-DA_price,FR-DA_price,GR-DA_price,HR-DA_price,HU-DA_price,IT_CALA-DA_price,IT_CNOR-DA_price,IT_CSUD-DA_price,IT_NORD-DA_price,IT_SARD-DA_price,IT_SICI-DA_price,IT_SUD-DA_price,LT-DA_price,LV-DA_price,NL-DA_price,NO_1-DA_price,NO_2-DA_price,NO_3-DA_price,NO_4-DA_price,NO_5-DA_price,PL-DA_price,PT-DA_price,RO-DA_price,SE_1-DA_price,SE_2-DA_price,SE_3-DA_price,SE_4-DA_price,SI-DA_price,SK-DA_price
2022-07-01 00:00:00+02:00,333.07,299.7,344.54,302.47,268.71,268.71,268.71,134.6,147.64,134.6,354.99,354.99,340.25,337.05,354.99,354.99,354.99,354.99,354.99,354.99,354.99,252.65,252.65,268.71,158.26,253.79,1.98,1.98,158.26,239.6,147.64,344.54,29.21,29.21,134.6,252.65,339.8,335.48
2022-07-01 01:00:00+02:00,298.01,267.56,292.82,282.81,265.86,265.86,265.86,48.67,146.48,48.67,311.96,337.55,295.6,290.91,337.55,337.55,337.55,337.55,337.55,337.55,337.55,275.44,275.44,267.64,155.75,234.28,1.92,1.92,155.75,234.96,146.48,292.82,29.02,29.02,48.67,259.48,295.6,289.56
2022-07-01 02:00:00+02:00,278.01,286.43,275.65,266.02,268.01,268.01,268.01,28.02,143.7,28.02,306.24,275.65,278.79,274.2,335.77,335.77,335.77,335.77,335.77,335.77,335.77,261.58,261.58,270.18,155.32,229.95,1.87,1.87,155.32,224.43,143.7,275.65,28.02,28.02,28.02,261.58,279.44,272.52
2022-07-01 03:00:00+02:00,267.29,266.17,269.79,266.52,266.12,266.08,266.08,27.24,142.4,27.24,266.32,269.79,268.41,269.35,328.98,328.98,328.98,328.98,328.98,328.98,328.98,261.48,261.48,266.08,155.07,228.89,1.81,1.81,155.07,224.29,142.4,269.79,27.24,27.24,27.24,259.74,267.95,269.57
2022-07-01 04:00:00+02:00,266.99,265.45,270.44,265.94,265.38,265.33,265.33,27.76,144.96,27.76,265.65,270.44,268.52,269.81,332.09,332.09,332.09,332.09,332.09,332.09,332.09,259.01,259.01,265.33,153.45,219.99,1.81,1.81,153.45,224.01,144.96,270.44,27.76,27.76,27.76,259.01,267.9,270.1
2022-07-01 05:00:00+02:00,282.13,282.13,282.13,282.13,282.13,282.13,282.13,160.01,146.75,160.01,282.13,282.13,282.13,282.13,333.03,333.03,333.03,333.03,333.03,333.03,333.03,282.13,282.13,282.13,153.48,219.91,1.9,1.9,153.48,203.43,146.75,282.13,28.8,28.8,28.8,275.36,282.13,282.13
2022-07-01 06:00:00+02:00,355.19,355.19,355.19,355.19,355.19,355.19,355.19,179.95,146.75,179.95,355.19,355.19,355.19,355.19,355.19,355.19,355.19,355.19,355.19,355.19,355.19,355.19,355.19,355.19,161.95,220.51,2.32,2.32,161.95,320.51,146.75,355.19,29.84,29.84,161.95,355.19,355.19,355.19
2022-07-01 07:00:00+02:00,378.85,378.85,378.85,378.85,378.85,378.85,378.85,274.96,152.61,274.96,378.85,378.85,378.85,378.85,378.85,378.85,378.85,378.85,378.85,378.85,378.85,378.85,378.85,378.85,179.71,227.55,2.23,2.23,179.71,363.29,152.61,378.85,32.25,32.25,274.96,378.85,378.85,378.85
2022-07-01 08:00:00+02:00,385.19,385.19,385.19,385.19,385.19,385.19,385.19,385.19,147.64,385.19,385.19,383.63,385.19,385.19,385.19,385.19,385.19,385.19,385.19,385.19,385.19,385.19,385.19,385.19,184.7,239.86,2.83,2.83,184.7,360.75,147.64,385.19,32.61,32.61,385.19,385.19,385.19,385.19
2022-07-01 09:00:00+02:00,378.0,378.0,378.0,378.0,378.0,378.0,378.0,378.0,146.15,378.0,378.0,378.0,378.0,378.0,378.0,378.0,378.0,378.0,378.0,378.0,378.0,378.0,378.0,378.0,183.14,248.7,2.83,2.83,183.14,284.08,146.15,378.0,31.18,31.18,378.0,378.0,378.0,378.0
