CET,AT-DA_price,BE-DA_price,BG-DA_price,CZ-DA_price,DE_LU-DA_price,DK_1-DA_price,DK_2-DA_price,EE-DA_price,ES-DA_price,FI-DA_price,FR-DA_price,GR-DA_price,HR-DA_price,HU-DA_price,IT_CALA-DA_price,IT_CNOR-DA_price,IT_CSUD-DA_price,IT_NORD-DA_price,IT_SARD-DA_price,IT_SICI-DA_price,IT_SUD-DA_price,LT-DA_price,LV-DA_price,NL-DA_price,NO_1-DA_price,NO_2-DA_price,NO_3-DA_price,NO_4-DA_price,NO_5-DA_price,PL-DA_price,PT-DA_price,RO-DA_price,SE_1-DA_price,SE_2-DA_price,SE_3-DA_price,SE_4-DA_price,SI-DA_price,SK-DA_price
2022-10-01 00:00:00+02:00,205.09,96.7,182.43,133.31,64.41,64.41,64.41,214.27,167.0,214.27,167.0,298.77,176.93,176.93,298.77,298.77,298.77,298.77,298.77,298.77,298.77,214.27,214.27,99.75,79.11,79.11,49.97,40.17,79.11,191.97,167.0,182.43,62.87,62.87,62.87,62.87,176.96,176.93
2022-10-01 01:00:00+02:00,134.91,63.59,148.95,114.63,63.59,63.59,63.59,188.0,103.8,188.0,103.8,370.22,134.91,145.22,257.17,257.17,257.17,257.17,257.17,257.17,257.17,188.0,188.0,63.59,65.62,65.62,49.94,30.29,65.62,159.89,103.8,148.95,62.06,62.06,62.06,62.06,134.91,145.22
2022-10-01 02:00:00+02:00,136.46,50.0,143.42,108.37,50.0,50.0,50.0,189.6,90.56,189.6,90.56,371.62,134.76,138.9,254.46,254.46,254.46,254.46,254.46,254.46,254.46,189.6,189.6,50.0,51.6,51.6,49.94,28.4,51.6,132.91,90.56,143.42,50.0,50.0,50.0,50.0,134.76,138.9
2022-10-01 03:00:00+02:00,132.44,21.48,139.07,88.34,21.48,21.48,21.48,174.47,85.0,174.47,77.64,369.49,132.44,132.94,249.58,249.58,249.58,249.58,249.58,249.58,249.58,174.47,174.47,21.48,22.17,22.17,22.17,22.17,22.17,124.93,85.0,139.07,22.17,22.17,22.17,22.17,132.44,132.94
2022-10-01 04:00:00+02:00,98.21,16.91,170.29,103.59,16.91,16.91,16.91,198.63,79.22,198.63,50.25,369.24,137.12,170.29,250.17,250.17,250.17,250.17,250.17,250.17,250.17,269.16,269.16,16.91,17.45,17.45,17.45,17.45,17.45,117.52,79.22,170.29,17.45,17.45,17.45,17.45,137.12,170.29
2022-10-01 05:00:00+02:00,200.0,28.06,295.1,106.86,15.03,15.03,15.03,231.91,77.97,231.91,71.99,372.74,232.12,295.1,254.46,254.46,254.46,254.46,254.46,254.46,254.46,231.91,231.91,15.03,16.52,16.52,16.52,16.52,16.52,135.28,77.97,295.1,16.52,16.52,16.52,16.52,232.12,295.1
2022-10-01 06:00:00+02:00,195.68,15.02,380.73,176.63,15.02,15.02,15.02,374.11,90.56,374.11,90.56,391.0,309.05,360.19,285.17,285.17,285.17,285.17,285.17,285.17,285.17,416.7,416.7,15.02,16.15,16.15,16.15,16.15,16.15,126.66,90.56,380.73,16.15,16.15,16.15,16.15,285.17,360.19
2022-10-01 07:00:00+02:00,238.27,98.37,419.31,83.89,23.84,23.84,23.84,317.02,98.37,317.02,98.37,419.31,355.49,418.1,330.53,330.53,330.53,330.53,330.53,330.53,330.53,317.02,317.02,205.31,24.61,24.61,24.43,24.43,24.61,150.33,98.37,419.31,24.43,24.43,24.43,24.43,330.53,401.7
2022-10-01 08:00:00+02:00,250.04,120.03,407.79,147.49,45.02,45.02,45.02,337.55,128.3,337.55,128.3,407.79,399.43,403.4,397.91,397.91,397.91,397.91,397.91,397.91,397.91,442.7,442.7,210.0,46.37,46.37,45.02,28.41,46.37,174.43,128.3,407.79,45.02,45.02,45.02,45.02,397.91,403.4
2022-10-01 09:00:00+02:00,217.55,134.28,290.02,105.28,73.05,73.05,73.05,346.81,135.99,346.81,135.99,290.02,284.42,290.02,281.34,281.34,281.34,281.34,3.0,281.34,281.34,346.81,346.81,217.0,75.48,75.48,51.87,33.16,75.48,144.39,135.99,290.02,64.41,64.41,64.41,64.41,281.34,271.97
2022-10-01 10:00:00+02:00,220.01,112.92,269.26,133.81,109.85,109.85,109.85,326.73,100.05,326.73,127.71,269.26,269.26,269.26,268.26,268.26,268.26,268.26,0.0,268.26,268.26,326.73,326.73,112.92,113.36,113.36,53.54,39.34,113.36,124.72,100.05,269.26,64.23,64.23,64.23,64.23,268.26,245.85
2022-10-01 11:00:00+02:00,220.09,107.82,248.65,137.84,106.77,106.77,106.77,317.12,95.0,317.12,121.58,248.65,243.38,249.09,248.65,248.65,248.65,248.65,0.0,248.65,248.65,317.12,317.12,106.77,110.19,110.19,54.96,33.23,110.19,105.48,95.0,248.65,62.37,62.37,62.37,62.37,239.5,224.4
2022-10-01 12:00:00+02:00,180.7,92.28,210.45,155.71,90.0,90.0,90.0,283.26,91.0,283.26,100.15,210.45,196.56,211.39,210.45,210.45,210.45,210.45,0.0,210.45,210.45,283.26,283.26,90.0,92.88,92.88,54.93,30.28,92.88,103.54,91.0,210.45,54.93,54.93,54.93,54.93,189.86,211.39
