CET,AT-DA_price,BE-DA_price,BG-DA_price,CZ-DA_price,DE_LU-DA_price,DK_1-DA_price,DK_2-DA_price,EE-DA_price,ES-DA_price,FI-DA_price,FR-DA_price,GR-DA_price,HR-DA_price,HU-DA_price,IT_CALA-DA_price,IT_CNOR-DA_price,IT_CSUD-DA_price,IT_NORD-DA_price,IT_SARD-DA_price,IT_SICI-DA_price,IT_SUD-DA_price,LT-DA_price,LV-DA_price,NL-DA_price,NO_1-DA_price,NO_2-DA_price,NO_3-DA_price,NO_4-DA_price,NO_5-DA_price,PL-DA_price,PT-DA_price,RO-DA_price,SE_1-DA_price,SE_2-DA_price,SE_3-DA_price,SE_4-DA_price,SI-DA_price,SK-DA_price
2024-06-01 00:00:00+02:00,87.13,56.82,86.2,87.95,88.58,88.58,88.58,98.87,4.99,15.5,4.99,86.2,83.26,87.28,103.0,100.0,103.0,100.0,103.0,120.72,103.0,98.87,98.87,67.86,33.58,52.99,15.5,15.5,33.58,98.87,4.99,86.2,15.5,15.5,15.5,86.45,82.7,88.67
2024-06-01 01:00:00+02:00,85.04,56.35,81.89,84.39,88.82,86.68,86.68,86.68,3.25,15.11,3.25,81.89,79.79,82.85,103.0,100.0,103.0,100.0,103.0,116.0,103.0,86.68,86.68,67.77,32.94,51.51,15.11,15.11,32.94,86.68,3.25,81.89,15.11,15.11,15.11,86.68,79.51,83.64
2024-06-01 02:00:00+02:00,72.53,34.39,74.55,81.77,79.66,77.75,77.75,83.44,3.25,14.06,3.25,74.55,70.71,76.39,103.0,89.06,103.0,89.06,103.0,110.0,103.0,83.44,83.44,70.3,32.62,51.2,14.06,14.06,32.62,86.68,3.25,74.55,14.06,14.06,14.06,77.75,69.78,78.2
2024-06-01 03:00:00+02:00,76.41,50.77,75.73,72.69,72.14,70.4,70.4,71.79,1.23,13.14,1.23,75.73,77.42,74.94,100.72,95.07,100.72,95.07,100.72,100.72,100.72,71.79,71.79,57.93,32.34,51.55,13.14,13.14,32.34,86.68,1.23,75.73,13.14,13.14,13.14,70.4,77.78,74.16
2024-06-01 04:00:00+02:00,65.19,29.48,67.09,73.84,71.87,65.11,65.11,75.41,0.09,13.5,0.09,67.09,63.42,68.81,103.0,85.16,103.0,85.16,103.0,112.72,103.0,75.41,75.41,63.27,32.29,51.94,13.5,13.5,32.29,86.68,0.09,67.09,13.5,13.5,13.5,65.11,62.61,70.49
2024-06-01 05:00:00+02:00,65.58,31.95,67.44,73.81,71.83,65.62,65.62,75.29,3.25,13.94,3.25,67.44,63.78,69.02,108.71,85.16,108.71,85.16,108.71,112.72,108.71,75.29,75.29,65.62,32.35,52.9,13.94,13.94,32.35,85.32,3.25,67.44,13.94,13.94,13.94,65.62,63.09,70.61
2024-06-01 06:00:00+02:00,69.32,32.12,72.53,78.74,75.2,65.9,65.9,85.48,3.25,14.98,3.25,72.53,68.2,74.3,117.81,100.0,117.81,100.0,117.81,117.81,117.81,85.48,85.48,65.9,32.3,57.63,14.98,14.98,32.3,85.48,3.25,72.53,14.98,14.98,14.98,65.9,67.25,76.35
2024-06-01 07:00:00+02:00,69.6,34.15,69.48,75.5,74.4,68.09,68.09,76.66,3.25,17.46,9.07,69.48,66.1,70.97,117.0,90.0,117.0,90.0,117.0,117.0,117.0,76.66,76.66,61.64,32.9,57.98,17.46,17.46,32.9,87.94,3.25,69.48,17.46,17.46,17.46,68.09,65.43,72.45
2024-06-01 08:00:00+02:00,75.98,53.41,76.12,73.36,72.49,70.75,70.75,72.63,0.0,21.17,8.35,76.13,77.69,75.43,100.0,100.0,100.0,100.0,100.0,110.72,100.0,72.63,72.63,60.0,33.14,51.96,21.17,21.17,33.14,95.9,0.0,76.12,21.17,21.17,21.17,70.75,78.0,74.73
2024-06-01 09:00:00+02:00,65.0,45.31,64.42,62.09,61.35,61.35,61.35,61.47,0.0,22.44,7.19,64.42,65.69,63.84,91.1,91.1,91.1,91.1,91.1,91.1,91.1,61.47,61.47,50.85,33.81,52.97,22.44,22.44,33.81,91.38,0.0,64.42,22.44,22.44,22.44,59.88,65.99,63.24
2024-06-01 10:00:00+02:00,50.2,33.11,49.84,47.8,47.16,47.16,47.16,47.28,-0.01,21.52,-0.01,49.84,51.04,49.34,73.96,73.96,73.96,73.96,73.96,73.96,73.96,47.28,47.28,37.97,35.48,45.1,21.52,21.52,35.48,78.86,-0.01,49.84,21.52,21.52,21.52,46.03,51.22,48.82
2024-06-01 11:00:00+02:00,44.52,29.46,37.41,42.47,41.86,41.86,41.86,58.26,-0.36,20.7,-0.02,37.41,44.89,43.9,50.0,50.0,50.0,50.0,50.0,50.0,50.0,58.26,58.26,33.74,35.0,37.38,20.35,20.35,35.0,83.02,-0.36,37.41,20.35,20.35,20.35,40.85,45.31,43.43
2024-06-01 12:00:00+02:00,22.46,14.94,22.4,21.5,21.21,21.21,21.21,58.54,-0.5,20.3,0.0,22.4,22.93,22.18,19.0,19.0,19.0,19.0,19.0,19.0,19.0,58.54,58.54,17.1,24.54,24.54,20.3,20.3,24.54,80.37,-0.5,22.4,20.3,20.3,20.3,20.7,23.02,21.95
2024-06-01 13:00:00+02:00,7.9,5.18,7.88,7.55,7.44,7.44,7.44,50.0,-0.36,19.07,-0.07,7.88,8.07,7.79,9.65,9.65,9.65,9.65,9.65,9.65,9.65,50.0,50.0,5.96,7.44,7.44,10.46,10.46,7.44,83.27,-0.36,7.88,7.44,7.44,7.44,7.44,8.1,7.71
2024-06-01 14:00:00+02:00,2.79,-0.07,2.7,2.82,2.92,2.92,2.92,21.0,-0.6,21.0,-0.1,2.7,2.63,2.74,11.0,11.0,11.0,11.0,11.0,11.0,11.0,21.0,21.0,-0.01,2.92,2.92,10.07,10.07,2.92,82.81,-0.58,2.7,2.92,2.92,2.92,2.92,2.62,2.76
2024-06-01 15:00:00+02:00,5.52,-0.21,5.32,5.58,5.8,5.8,5.8,21.33,-0.62,21.33,-0.62,15.1,5.16,5.4,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.33,21.33,0.0,5.8,5.8,8.69,8.69,5.8,92.42,-0.6,5.32,5.8,5.8,5.8,5.8,5.15,5.45
2024-06-01 16:00:00+02:00,13.68,8.92,13.78,13.18,13.0,13.0,13.0,18.2,-0.66,18.2,-0.66,33.4,14.11,13.63,74.46,74.46,74.46,74.46,74.46,74.46,74.46,18.2,18.2,10.32,25.27,25.27,13.0,13.0,25.27,88.07,-0.66,13.78,13.0,13.0,13.0,13.0,14.18,13.47
2024-06-01 17:00:00+02:00,55.85,36.6,59.83,52.11,52.08,47.44,52.08,52.55,-0.6,36.08,-0.07,59.83,58.74,59.58,88.53,88.53,88.53,88.53,88.53,88.53,88.53,52.55,52.55,41.89,33.69,37.79,20.04,20.04,33.69,93.48,-0.28,59.83,20.04,20.04,20.04,52.08,57.9,56.21
2024-06-01 18:00:00+02:00,79.92,47.69,85.84,80.53,67.5,54.0,67.5,106.24,-0.01,43.88,1.24,85.84,84.71,85.64,110.0,109.13,110.0,109.13,110.0,110.0,110.0,106.24,106.24,54.0,33.91,48.05,21.59,21.59,33.91,106.24,-0.01,85.84,21.59,21.59,21.59,67.5,84.03,86.98
