CET,AT-DA_price,BE-DA_price,BG-DA_price,CZ-DA_price,DE_LU-DA_price,DK_1-DA_price,DK_2-DA_price,EE-DA_price,ES-DA_price,FI-DA_price,FR-DA_price,GR-DA_price,HR-DA_price,HU-DA_price,IT_CALA-DA_price,IT_CNOR-DA_price,IT_CSUD-DA_price,IT_NORD-DA_price,IT_SARD-DA_price,IT_SICI-DA_price,IT_SUD-DA_price,LT-DA_price,LV-DA_price,NL-DA_price,NO_1-DA_price,NO_2-DA_price,NO_3-DA_price,NO_4-DA_price,NO_5-DA_price,PL-DA_price,PT-DA_price,RO-DA_price,SE_1-DA_price,SE_2-DA_price,SE_3-DA_price,SE_4-DA_price,SI-DA_price,SK-DA_price
2022-05-01 00:00:00+02:00,206.0,206.0,206.0,206.0,206.0,206.0,206.0,130.57,206.0,130.57,206.0,232.77,206.0,206.0,234.1,234.1,234.1,234.1,234.1,234.1,234.1,130.57,130.57,206.0,201.58,201.58,32.06,16.21,201.58,130.57,206.0,206.0,34.78,34.78,130.57,130.57,206.0,206.0
2022-05-01 01:00:00+02:00,199.7,199.7,199.7,199.7,199.7,199.7,199.7,122.96,199.7,122.96,199.7,215.85,199.7,199.7,215.85,215.85,215.85,215.85,215.85,215.85,215.85,122.96,122.96,199.7,193.71,193.71,30.42,15.9,193.71,122.96,199.7,199.7,39.59,39.59,122.96,122.96,199.7,199.7
2022-05-01 02:00:00+02:00,197.56,197.56,197.56,197.56,197.56,197.56,197.56,111.94,197.56,111.94,197.56,210.0,197.56,197.56,210.0,210.0,210.0,210.0,210.0,210.0,210.0,111.94,111.94,197.56,192.12,192.12,29.19,15.79,192.12,111.94,197.56,197.56,37.24,37.24,111.94,111.94,197.56,197.56
2022-05-01 03:00:00+02:00,192.2,192.2,192.2,192.2,192.2,192.2,192.2,115.15,192.2,115.15,192.2,215.85,192.2,192.2,215.85,215.85,215.85,215.85,215.85,215.85,215.85,115.15,115.15,192.2,192.2,192.2,23.37,15.8,192.2,115.15,192.2,192.2,39.94,39.94,115.15,115.15,192.2,192.2
2022-05-01 04:00:00+02:00,197.43,197.43,197.43,197.43,197.43,197.43,197.43,117.32,197.43,117.32,197.43,215.46,197.43,197.43,215.46,215.46,215.46,215.46,215.46,215.46,215.46,117.32,117.32,197.43,192.7,192.7,22.62,15.76,192.7,117.32,197.43,197.43,39.98,39.98,117.32,117.32,197.43,197.43
2022-05-01 05:00:00+02:00,201.32,201.32,154.45,201.32,201.32,201.32,201.32,113.44,201.32,113.44,201.32,215.46,201.32,201.32,215.46,215.46,215.46,215.46,215.46,215.46,215.46,113.44,113.44,201.32,195.48,195.48,22.04,15.5,195.48,113.44,201.32,154.45,40.55,40.55,113.44,113.44,201.32,201.32
2022-05-01 06:00:00+02:00,195.0,195.0,195.0,195.0,195.0,195.0,195.0,117.41,195.0,117.41,195.0,199.52,195.0,195.0,202.57,202.57,202.57,202.57,202.57,202.57,202.57,117.41,117.41,195.0,193.41,193.41,21.95,15.39,193.41,117.41,195.0,195.0,46.02,46.02,117.41,117.41,195.0,195.0
2022-05-01 07:00:00+02:00,194.95,194.95,194.95,194.95,194.95,194.95,194.95,109.63,194.95,109.63,194.95,202.37,194.95,194.95,202.37,202.37,202.37,202.37,202.37,202.37,202.37,109.63,109.63,194.95,192.33,192.33,21.99,15.45,192.33,109.63,194.95,194.95,51.54,51.54,109.63,109.63,194.95,194.95
2022-05-01 08:00:00+02:00,186.94,186.94,186.94,186.94,186.94,186.94,186.94,119.99,186.94,119.99,186.94,199.0,186.94,186.94,200.0,200.0,200.0,200.0,200.0,200.0,200.0,119.99,119.99,186.94,189.9,189.9,22.03,15.34,189.9,119.99,186.94,186.94,67.0,67.0,119.99,119.99,186.94,186.94
2022-05-01 09:00:00+02:00,182.04,182.04,142.48,182.04,182.04,182.04,182.04,113.37,182.04,113.37,182.04,194.73,182.04,182.04,194.73,194.73,194.73,194.73,194.73,194.73,194.73,113.37,113.37,182.04,187.68,187.68,22.66,15.43,188.33,113.37,182.04,142.48,66.06,66.06,113.37,113.37,182.04,182.04
2022-05-01 10:00:00+02:00,177.31,177.31,138.41,177.31,177.31,177.31,177.31,107.82,177.31,107.82,177.31,186.0,177.31,177.31,186.0,186.0,186.0,186.0,186.0,186.0,186.0,107.82,107.82,177.31,183.17,183.17,22.4,15.26,184.56,107.82,177.31,138.41,47.55,47.55,107.82,107.82,177.31,177.31
2022-05-01 11:00:00+02:00,176.5,176.5,138.41,176.5,176.5,176.5,176.5,107.4,170.93,107.4,176.5,189.25,176.5,176.5,189.25,189.25,189.25,189.25,189.25,189.25,189.25,107.4,107.4,176.5,182.15,182.15,21.88,14.97,187.13,107.4,170.93,138.41,45.98,45.98,107.4,107.4,176.5,176.5
2022-05-01 12:00:00+02:00,174.92,174.92,138.41,174.92,174.92,174.92,174.92,100.71,167.39,100.71,174.92,189.42,174.92,174.92,189.42,189.42,189.42,189.42,189.42,189.42,189.42,100.71,100.71,174.92,180.52,180.52,21.57,14.77,182.02,100.71,167.39,138.41,32.46,32.46,100.71,100.71,174.92,174.92
2022-05-01 13:00:00+02:00,150.74,150.74,138.41,150.74,150.74,150.74,150.74,100.57,150.74,100.57,150.74,165.0,150.74,150.74,174.6,174.6,174.6,174.6,174.6,174.6,174.6,100.57,100.57,150.74,169.92,169.92,21.4,14.7,180.39,100.57,150.74,138.41,27.86,27.86,100.57,100.57,150.74,150.74
2022-05-01 14:00:00+02:00,140.4,140.4,138.41,140.4,140.4,140.4,140.4,96.14,140.4,96.14,140.4,138.41,140.4,140.4,165.67,165.67,165.67,165.67,165.67,165.67,165.67,96.14,96.14,140.4,163.12,163.12,21.06,14.81,181.91,96.14,140.4,138.41,26.42,26.42,96.14,96.14,140.4,140.4
2022-05-01 15:00:00+02:00,138.9,138.9,138.9,138.9,138.9,138.9,138.9,96.21,131.7,96.21,138.9,165.0,138.9,138.9,165.0,165.0,165.0,165.0,165.0,165.0,165.0,96.21,96.21,138.9,170.0,170.0,19.73,14.82,170.0,96.21,131.7,138.9,25.83,25.83,96.21,96.21,138.9,138.9
2022-05-01 16:00:00+02:00,155.9,155.9,154.45,155.9,155.9,155.9,155.9,106.5,117.77,106.5,155.9,180.09,155.9,155.9,180.09,180.09,180.09,180.09,180.09,180.09,180.09,106.5,106.5,155.9,182.44,182.44,17.71,14.71,182.44,106.5,117.77,154.45,25.79,25.79,106.5,106.5,155.9,155.9
2022-05-01 17:00:00+02:00,187.04,187.04,187.04,187.04,187.04,187.04,187.04,136.19,95.05,136.19,187.04,198.1,195.0,187.04,198.1,198.1,198.1,198.1,198.1,198.1,198.1,136.19,136.19,187.04,189.96,189.96,15.96,14.59,189.96,132.66,95.05,187.04,26.12,26.12,136.19,136.19,195.0,187.04
2022-05-01 18:00:00+02:00,215.85,215.85,215.85,215.85,215.85,215.85,215.85,199.96,128.27,199.96,215.85,215.85,215.85,215.85,215.85,215.85,215.85,215.85,215.85,215.85,215.85,199.96,199.96,215.85,199.96,199.96,13.99,13.99,199.96,154.95,128.27,215.85,26.58,26.58,199.96,199.96,215.85,215.85
