CET,AT-day_ahead_Solar,AT-day_ahead_Wind Onshore,BE-day_ahead_Solar,BE-day_ahead_Wind Offshore,BE-day_ahead_Wind Onshore,BG-day_ahead_Solar,BG-day_ahead_Wind Onshore,CZ-day_ahead_Solar,DE_LU-day_ahead_Solar,DE_LU-day_ahead_Wind Offshore,DE_LU-day_ahead_Wind Onshore,DK_1-day_ahead_Solar,DK_1-day_ahead_Wind Offshore,DK_1-day_ahead_Wind Onshore,DK_2-day_ahead_Solar,DK_2-day_ahead_Wind Offshore,DK_2-day_ahead_Wind Onshore,EE-day_ahead_Solar,EE-day_ahead_Wind Onshore,ES-day_ahead_Solar,ES-day_ahead_Wind Onshore,FI-day_ahead_Solar,FI-day_ahead_Wind Onshore,FR-day_ahead_Solar,FR-day_ahead_Wind Onshore,GR-day_ahead_Solar,GR-day_ahead_Wind Onshore,HR-day_ahead_Solar,HR-day_ahead_Wind Onshore,HU-day_ahead_Solar,HU-day_ahead_Wind Onshore,IT_CALA-day_ahead_Solar,IT_CALA-day_ahead_Wind Onshore,IT_CNOR-day_ahead_Solar,IT_CNOR-day_ahead_Wind Onshore,IT_CSUD-day_ahead_Solar,IT_CSUD-day_ahead_Wind Onshore,IT_NORD-day_ahead_Solar,IT_NORD-day_ahead_Wind Onshore,IT_SARD-day_ahead_Solar,IT_SARD-day_ahead_Wind Onshore,IT_SICI-day_ahead_Solar,IT_SICI-day_ahead_Wind Onshore,IT_SUD-day_ahead_Solar,IT_SUD-day_ahead_Wind Onshore,LT-day_ahead_Solar,LT-day_ahead_Wind Onshore,LV-day_ahead_Wind Onshore,NL-day_ahead_Solar,NL-day_ahead_Wind Offshore,NL-day_ahead_Wind Onshore,NO_1-day_ahead_Solar,NO_1-day_ahead_Wind Onshore,NO_2-day_ahead_Solar,NO_2-day_ahead_Wind Onshore,NO_3-day_ahead_Solar,NO_3-day_ahead_Wind Onshore,NO_4-day_ahead_Solar,NO_4-day_ahead_Wind Onshore,NO_5-day_ahead_Solar,NO_5-day_ahead_Wind Onshore,PL-day_ahead_Solar,PL-day_ahead_Wind Onshore,PT-day_ahead_Solar,PT-day_ahead_Wind Offshore,PT-day_ahead_Wind Onshore,RO-day_ahead_Solar,RO-day_ahead_Wind Onshore,SE_1-day_ahead_Solar,SE_1-day_ahead_Wind Onshore,SE_2-day_ahead_Solar,SE_2-day_ahead_Wind Onshore,SE_3-day_ahead_Solar,SE_3-day_ahead_Wind Onshore,SE_4-day_ahead_Solar,SE_4-day_ahead_Wind Onshore,SI-day_ahead_Solar,SK-day_ahead_Solar,SK-day_ahead_Wind Onshore
2022-09-01 00:00:00+02:00,0.0,760.0,0.0,2030.0,714.0,0.0,166.0,0.0,0.0,1816.0,9149.0,,175.0,154.0,,16.0,44.0,0.0,106.0,458.0,3914.0,0.0,1968.0,0.0,2798.0,0.0,203.0,0.0,145.0,0.0,56.0,0.0,191.0,0.0,3.0,0.0,225.0,0.0,0.0,0.0,122.0,0.0,55.0,0.0,539.0,0.0,98.0,21.0,0.0,1261.0,2791.0,0.0,99.0,0.0,212.0,0.0,97.0,0.0,60.0,0.0,0.0,0.0,1096.0,0.0,1.0,1364.0,3.0,651.0,0.0,918.0,0.0,1442.0,0.0,663.0,0.0,245.0,0.0,0.0,1.0
2022-09-01 00:15:00+02:00,0.0,736.0,,,,,,,0.0,1757.0,8963.0,,,,,,,,,434.0,3843.0,,,,,,,,,0.0,55.0,,,,,,,,,,,,,,,,,,0.0,1252.0,2768.0,,,,,,,,,,,,,,,,3.0,652.0,,,,,,,,,,,
2022-09-01 00:30:00+02:00,0.0,712.0,,,,,,,0.0,1704.0,8776.0,,,,,,,,,413.0,3771.0,,,,,,,,,0.0,53.0,,,,,,,,,,,,,,,,,,0.0,1243.0,2738.0,,,,,,,,,,,,,,,,3.0,653.0,,,,,,,,,,,
2022-09-01 00:45:00+02:00,0.0,688.0,,,,,,,0.0,1645.0,8588.0,,,,,,,,,396.0,3697.0,,,,,,,,,0.0,51.0,,,,,,,,,,,,,,,,,,0.0,1234.0,2711.0,,,,,,,,,,,,,,,,3.0,653.0,,,,,,,,,,,
2022-09-01 01:00:00+02:00,0.0,668.0,0.0,1969.0,654.0,0.0,258.0,0.0,0.0,1481.0,8424.0,,130.0,127.0,,19.0,42.0,0.0,107.0,383.0,3634.0,0.0,1986.0,0.0,2801.0,0.0,197.0,0.0,170.0,0.0,50.0,0.0,186.0,0.0,4.0,0.0,227.0,0.0,1.0,0.0,140.0,0.0,55.0,0.0,551.0,0.0,93.0,13.0,0.0,1225.0,2685.0,0.0,126.0,0.0,185.0,0.0,55.0,0.0,63.0,0.0,0.0,0.0,974.0,0.0,0.0,1312.0,3.0,733.0,0.0,944.0,0.0,1402.0,0.0,704.0,0.0,230.0,0.0,0.0,1.0
2022-09-01 01:15:00+02:00,0.0,644.0,,,,,,,0.0,1441.0,8243.0,,,,,,,,,367.0,3549.0,,,,,,,,,0.0,49.0,,,,,,,,,,,,,,,,,,0.0,1212.0,2656.0,,,,,,,,,,,,,,,,3.0,733.0,,,,,,,,,,,
2022-09-01 01:30:00+02:00,0.0,620.0,,,,,,,0.0,1399.0,8062.0,,,,,,,,,350.0,3457.0,,,,,,,,,0.0,48.0,,,,,,,,,,,,,,,,,,0.0,1195.0,2623.0,,,,,,,,,,,,,,,,3.0,734.0,,,,,,,,,,,
2022-09-01 01:45:00+02:00,0.0,600.0,,,,,,,0.0,1364.0,7887.0,,,,,,,,,333.0,3360.0,,,,,,,,,0.0,47.0,,,,,,,,,,,,,,,,,,0.0,1179.0,2592.0,,,,,,,,,,,,,,,,3.0,734.0,,,,,,,,,,,
2022-09-01 02:00:00+02:00,0.0,584.0,0.0,1848.0,609.0,0.0,266.0,0.0,0.0,1326.0,7741.0,,101.0,111.0,,22.0,41.0,0.0,112.0,314.0,3261.0,0.0,2001.0,0.0,2804.0,0.0,209.0,0.0,194.0,0.0,46.0,0.0,176.0,0.0,5.0,0.0,225.0,0.0,2.0,0.0,168.0,0.0,56.0,0.0,588.0,0.0,93.0,11.0,0.0,1163.0,2561.0,0.0,110.0,0.0,161.0,0.0,61.0,0.0,65.0,0.0,0.0,0.0,875.0,0.0,0.0,1277.0,3.0,867.0,0.0,961.0,0.0,1363.0,0.0,737.0,0.0,230.0,0.0,0.0,1.0
2022-09-01 02:15:00+02:00,0.0,580.0,,,,,,,0.0,1298.0,7594.0,,,,,,,,,300.0,3167.0,,,,,,,,,0.0,45.0,,,,,,,,,,,,,,,,,,0.0,1147.0,2523.0,,,,,,,,,,,,,,,,3.0,867.0,,,,,,,,,,,
