CET,AT-day_ahead_Solar,AT-day_ahead_Wind Onshore,BE-day_ahead_Solar,BE-day_ahead_Wind Offshore,BE-day_ahead_Wind Onshore,BG-day_ahead_Solar,BG-day_ahead_Wind Onshore,CZ-day_ahead_Solar,DE_LU-day_ahead_Solar,DE_LU-day_ahead_Wind Offshore,DE_LU-day_ahead_Wind Onshore,DK_1-day_ahead_Solar,DK_1-day_ahead_Wind Offshore,DK_1-day_ahead_Wind Onshore,DK_2-day_ahead_Solar,DK_2-day_ahead_Wind Offshore,DK_2-day_ahead_Wind Onshore,EE-day_ahead_Solar,EE-day_ahead_Wind Onshore,ES-day_ahead_Solar,ES-day_ahead_Wind Onshore,FI-day_ahead_Solar,FI-day_ahead_Wind Onshore,FR-day_ahead_Solar,FR-day_ahead_Wind Offshore,FR-day_ahead_Wind Onshore,GR-day_ahead_Solar,GR-day_ahead_Wind Onshore,HR-day_ahead_Solar,HR-day_ahead_Wind Onshore,HU-day_ahead_Solar,HU-day_ahead_Wind Onshore,IT_CALA-day_ahead_Solar,IT_CALA-day_ahead_Wind Onshore,IT_CNOR-day_ahead_Solar,IT_CNOR-day_ahead_Wind Onshore,IT_CSUD-day_ahead_Solar,IT_CSUD-day_ahead_Wind Onshore,IT_NORD-day_ahead_Solar,IT_NORD-day_ahead_Wind Onshore,IT_SARD-day_ahead_Solar,IT_SARD-day_ahead_Wind Onshore,IT_SICI-day_ahead_Solar,IT_SICI-day_ahead_Wind Onshore,IT_SUD-day_ahead_Solar,IT_SUD-day_ahead_Wind Onshore,LT-day_ahead_Solar,LT-day_ahead_Wind Onshore,LV-day_ahead_Wind Onshore,NL-day_ahead_Solar,NL-day_ahead_Wind Offshore,NL-day_ahead_Wind Onshore,NO_1-day_ahead_Solar,NO_1-day_ahead_Wind Onshore,NO_2-day_ahead_Solar,NO_2-day_ahead_Wind Onshore,NO_3-day_ahead_Solar,NO_3-day_ahead_Wind Onshore,NO_4-day_ahead_Solar,NO_4-day_ahead_Wind Onshore,NO_5-day_ahead_Solar,NO_5-day_ahead_Wind Onshore,PL-day_ahead_Solar,PL-day_ahead_Wind Onshore,PT-day_ahead_Solar,PT-day_ahead_Wind Offshore,PT-day_ahead_Wind Onshore,RO-day_ahead_Solar,RO-day_ahead_Wind Onshore,SE_1-day_ahead_Solar,SE_1-day_ahead_Wind Onshore,SE_2-day_ahead_Solar,SE_2-day_ahead_Wind Onshore,SE_3-day_ahead_Solar,SE_3-day_ahead_Wind Onshore,SE_4-day_ahead_Solar,SE_4-day_ahead_Wind Onshore,SI-day_ahead_Solar,SK-day_ahead_Solar,SK-day_ahead_Wind Onshore
2023-09-01 02:30:00+02:00,0.0,248.0,,,,,,,0.0,1325.0,9359.0,,,,,,,,,311.0,3083.0,0.0,1553.0,,,,,,,,0.0,21.0,,,,,,,,,,,,,,,,,,0.0,166.0,245.0,,,,,,,,,,,,,,,,0.0,505.0,,,,,,,,,,,
2023-09-01 02:45:00+02:00,0.0,232.0,,,,,,,0.0,1297.0,9248.0,,,,,,,,,292.0,3104.0,0.0,1536.0,,,,,,,,0.0,19.0,,,,,,,,,,,,,,,,,,0.0,170.0,236.0,,,,,,,,,,,,,,,,0.0,505.0,,,,,,,,,,,
2023-09-01 03:00:00+02:00,0.0,216.0,0.0,221.0,356.0,0.0,388.0,0.0,0.0,1265.0,9139.0,0.0,143.0,176.0,0.0,435.0,94.0,0.0,17.0,271.0,3114.0,0.0,1528.0,0.0,299.0,6024.0,0.0,816.0,0.0,16.0,0.0,17.0,0.0,165.0,0.0,16.0,0.0,61.0,0.0,17.0,0.0,30.0,0.0,180.0,0.0,187.0,0.0,280.0,17.0,0.0,173.0,229.0,0.0,46.0,0.0,169.0,0.0,29.0,0.0,54.0,0.0,0.0,0.0,3518.0,0.0,3.0,795.0,0.0,560.0,0.0,1659.0,0.0,1749.0,0.0,337.0,0.0,140.0,0.0,0.0,1.0
2023-09-01 03:15:00+02:00,0.0,208.0,,,,,,,0.0,1230.0,9062.0,,,,,,,,,254.0,3140.0,0.0,1506.0,,,,,,,,0.0,16.0,,,,,,,,,,,,,,,,,,0.0,175.0,225.0,,,,,,,,,,,,,,,,0.0,560.0,,,,,,,,,,,
2023-09-01 03:30:00+02:00,0.0,196.0,,,,,,,0.0,1198.0,8987.0,,,,,,,,,241.0,3174.0,0.0,1478.0,,,,,,,,0.0,15.0,,,,,,,,,,,,,,,,,,0.0,178.0,224.0,,,,,,,,,,,,,,,,0.0,561.0,,,,,,,,,,,
2023-09-01 03:45:00+02:00,0.0,184.0,,,,,,,0.0,1167.0,8920.0,,,,,,,,,229.0,3213.0,0.0,1437.0,,,,,,,,0.0,14.0,,,,,,,,,,,,,,,,,,0.0,180.0,225.0,,,,,,,,,,,,,,,,0.0,561.0,,,,,,,,,,,
2023-09-01 04:00:00+02:00,0.0,176.0,0.0,283.0,358.0,0.0,330.0,0.0,0.0,1134.0,8852.0,0.0,153.0,194.0,0.0,454.0,93.0,0.0,18.0,223.0,3265.0,0.0,1374.0,0.0,298.0,5949.0,0.0,788.0,0.0,19.0,0.0,13.0,0.0,164.0,0.0,15.0,0.0,59.0,0.0,14.0,0.0,29.0,0.0,199.0,0.0,160.0,0.0,283.0,19.0,0.0,183.0,224.0,0.0,52.0,0.0,176.0,0.0,29.0,0.0,61.0,0.0,0.0,0.0,3489.0,0.0,2.0,741.0,0.0,614.0,0.0,1654.0,0.0,1750.0,0.0,366.0,0.0,160.0,0.0,0.0,1.0
2023-09-01 04:15:00+02:00,0.0,172.0,,,,,,,0.0,1094.0,8810.0,,,,,,,,,210.0,3299.0,0.0,1334.0,,,,,,,,0.0,12.0,,,,,,,,,,,,,,,,,,0.0,185.0,226.0,,,,,,,,,,,,,,,,0.0,615.0,,,,,,,,,,,
2023-09-01 04:30:00+02:00,0.0,168.0,,,,,,,0.0,1060.0,8767.0,,,,,,,,,193.0,3324.0,1.0,1308.0,,,,,,,,0.0,11.0,,,,,,,,,,,,,,,,,,0.0,185.0,227.0,,,,,,,,,,,,,,,,0.0,616.0,,,,,,,,,,,
2023-09-01 04:45:00+02:00,0.0,164.0,,,,,,,0.0,1018.0,8735.0,,,,,,,,,174.0,3341.0,0.0,1288.0,,,,,,,,0.0,11.0,,,,,,,,,,,,,,,,,,0.0,186.0,230.0,,,,,,,,,,,,,,,,0.0,616.0,,,,,,,,,,,
2023-09-01 05:00:00+02:00,0.0,160.0,0.0,344.0,376.0,0.0,289.0,0.0,0.0,986.0,8707.0,0.0,164.0,191.0,0.0,435.0,85.0,2.0,28.0,153.0,3357.0,0.0,1280.0,0.0,277.0,5877.0,0.0,759.0,1.0,21.0,0.0,10.0,0.0,158.0,0.0,13.0,0.0,53.0,0.0,13.0,0.0,26.0,0.0,213.0,0.0,142.0,0.0,272.0,18.0,0.0,186.0,234.0,0.0,56.0,0.0,178.0,0.0,30.0,0.0,74.0,0.0,0.0,0.0,3519.0,0.0,1.0,721.0,3.0,659.0,0.0,1608.0,0.0,1743.0,1.0,398.0,1.0,178.0,0.0,0.0,1.0
2023-09-01 05:15:00+02:00,0.0,156.0,,,,,,,0.0,947.0,8640.0,,,,,,,,,137.0,3366.0,0.0,1268.0,,,,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,0.0,189.0,245.0,,,,,,,,,,,,,,,,3.0,659.0,,,,,,,,,,,
2023-09-01 05:30:00+02:00,0.0,148.0,,,,,,,0.0,908.0,8571.0,,,,,,,,,125.0,3374.0,1.0,1254.0,,,,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,0.0,195.0,259.0,,,,,,,,,,,,,,,,3.0,659.0,,,,,,,,,,,
2023-09-01 05:45:00+02:00,0.0,144.0,,,,,,,0.0,867.0,8490.0,,,,,,,,,115.0,3381.0,7.0,1250.0,,,,,,,,5.0,8.0,,,,,,,,,,,,,,,,,,0.0,200.0,275.0,,,,,,,,,,,,,,,,4.0,659.0,,,,,,,,,,,
2023-09-01 06:00:00+02:00,0.0,140.0,0.0,375.0,407.0,0.0,266.0,18.0,14.0,834.0,8464.0,12.0,144.0,167.0,7.0,415.0,80.0,14.0,44.0,110.0,3392.0,18.0,1266.0,0.0,297.0,5983.0,157.0,722.0,4.0,20.0,28.0,7.0,0.0,145.0,0.0,11.0,0.0,42.0,0.0,14.0,0.0,22.0,0.0,222.0,0.0,118.0,0.0,279.0,16.0,0.0,206.0,292.0,0.0,72.0,0.0,170.0,0.0,31.0,0.0,102.0,0.0,0.0,300.0,3547.0,0.0,1.0,727.0,59.0,651.0,0.0,1508.0,0.0,1690.0,6.0,420.0,2.0,188.0,2.0,5.0,1.0
2023-09-01 06:15:00+02:00,28.0,136.0,,,,,,,43.0,802.0,8358.0,,,,,,,,,100.0,3394.0,26.0,1256.0,,,,,,,,62.0,7.0,,,,,,,,,,,,,,,,,,0.0,212.0,307.0,,,,,,,,,,,,,,,,68.0,651.0,,,,,,,,,,,
2023-09-01 06:30:00+02:00,60.0,132.0,,,,,,,131.0,768.0,8247.0,,,,,,,,,88.0,3392.0,34.0,1233.0,,,,,,,,108.0,6.0,,,,,,,,,,,,,,,,,,0.0,218.0,326.0,,,,,,,,,,,,,,,,79.0,650.0,,,,,,,,,,,
2023-09-01 06:45:00+02:00,72.0,128.0,,,,,,,361.0,734.0,8108.0,,,,,,,,,76.0,3389.0,43.0,1195.0,,,,,,,,175.0,6.0,,,,,,,,,,,,,,,,,,0.0,224.0,344.0,,,,,,,,,,,,,,,,95.0,650.0,,,,,,,,,,,
2023-09-01 07:00:00+02:00,84.0,120.0,31.0,459.0,454.0,101.0,375.0,109.0,778.0,698.0,8002.0,116.0,120.0,156.0,55.0,398.0,71.0,43.0,50.0,63.0,3387.0,54.0,1129.0,0.0,280.0,6089.0,872.0,635.0,15.0,19.0,270.0,5.0,41.0,123.0,108.0,9.0,221.0,29.0,236.0,13.0,49.0,16.0,121.0,216.0,328.0,77.0,56.0,292.0,20.0,0.0,230.0,362.0,0.0,75.0,0.0,137.0,0.0,36.0,0.0,115.0,0.0,0.0,1995.0,3469.0,0.0,1.0,727.0,274.0,572.0,0.0,1338.0,3.0,1507.0,26.0,403.0,12.0,189.0,22.0,10.0,1.0
2023-09-01 07:15:00+02:00,108.0,116.0,,,,,,,1381.0,663.0,7870.0,,,,,,,,,86.0,3383.0,66.0,1086.0,,,,,,,,397.0,5.0,,,,,,,,,,,,,,,,,,50.0,236.0,382.0,,,,,,,,,,,,,,,,296.0,572.0,,,,,,,,,,,
2023-09-01 07:30:00+02:00,140.0,112.0,,,,,,,2145.0,623.0,7756.0,,,,,,,,,167.0,3380.0,77.0,1057.0,,,,,,,,544.0,5.0,,,,,,,,,,,,,,,,,,101.0,240.0,407.0,,,,,,,,,,,,,,,,322.0,572.0,,,,,,,,,,,
2023-09-01 07:45:00+02:00,180.0,104.0,,,,,,,3085.0,589.0,7641.0,,,,,,,,,305.0,3366.0,91.0,1029.0,,,,,,,,697.0,5.0,,,,,,,,,,,,,,,,,,151.0,244.0,432.0,,,,,,,,,,,,,,,,345.0,572.0,,,,,,,,,,,
2023-09-01 08:00:00+02:00,228.0,100.0,135.0,531.0,500.0,478.0,272.0,312.0,4106.0,556.0,7433.0,314.0,122.0,168.0,140.0,386.0,68.0,87.0,64.0,1191.0,3401.0,110.0,1008.0,590.0,278.0,6195.0,1904.0,523.0,33.0,15.0,846.0,5.0,138.0,101.0,415.0,6.0,879.0,21.0,1121.0,13.0,208.0,10.0,436.0,185.0,1026.0,43.0,161.0,304.0,20.0,201.0,249.0,456.0,0.0,67.0,0.0,94.0,0.0,33.0,0.0,128.0,0.0,0.0,4003.0,3364.0,63.0,1.0,689.0,559.0,541.0,1.0,1151.0,6.0,1186.0,62.0,346.0,39.0,190.0,61.0,20.0,1.0
2023-09-01 08:15:00+02:00,288.0,96.0,,,,,,,5229.0,538.0,7066.0,,,,,,,,,1874.0,3327.0,123.0,987.0,,,,,,,,999.0,5.0,,,,,,,,,,,,,,,,,,300.0,247.0,460.0,,,,,,,,,,,,,,,,588.0,541.0,,,,,,,,,,,
2023-09-01 08:30:00+02:00,360.0,92.0,,,,,,,6421.0,525.0,6657.0,,,,,,,,,2743.0,3211.0,133.0,966.0,,,,,,,,1155.0,4.0,,,,,,,,,,,,,,,,,,400.0,241.0,448.0,,,,,,,,,,,,,,,,612.0,542.0,,,,,,,,,,,
2023-09-01 08:45:00+02:00,436.0,88.0,,,,,,,7627.0,509.0,6273.0,,,,,,,,,3747.0,3072.0,140.0,953.0,,,,,,,,1306.0,4.0,,,,,,,,,,,,,,,,,,500.0,234.0,437.0,,,,,,,,,,,,,,,,634.0,543.0,,,,,,,,,,,
2023-09-01 09:00:00+02:00,520.0,88.0,276.0,589.0,534.0,928.0,245.0,659.0,8791.0,497.0,5905.0,546.0,140.0,208.0,243.0,370.0,80.0,137.0,76.0,5725.0,2870.0,140.0,951.0,2615.0,264.0,6538.0,2798.0,432.0,50.0,13.0,1449.0,4.0,223.0,86.0,716.0,4.0,1532.0,16.0,2337.0,12.0,378.0,7.0,694.0,139.0,1648.0,25.0,256.0,339.0,20.0,600.0,227.0,423.0,0.0,49.0,0.0,64.0,0.0,34.0,0.0,140.0,0.0,0.0,5883.0,3455.0,394.0,1.0,607.0,817.0,517.0,1.0,1073.0,12.0,952.0,111.0,282.0,95.0,216.0,97.0,40.0,1.0
2023-09-01 09:15:00+02:00,600.0,92.0,,,,,,,9924.0,487.0,5767.0,,,,,,,,,6974.0,2773.0,146.0,937.0,,,,,,,,1587.0,4.0,,,,,,,,,,,,,,,,,,718.0,220.0,413.0,,,,,,,,,,,,,,,,836.0,517.0,,,,,,,,,,,
2023-09-01 09:30:00+02:00,680.0,96.0,,,,,,,11023.0,479.0,5624.0,,,,,,,,,8132.0,2728.0,155.0,917.0,,,,,,,,1718.0,4.0,,,,,,,,,,,,,,,,,,838.0,213.0,403.0,,,,,,,,,,,,,,,,853.0,517.0,,,,,,,,,,,
2023-09-01 09:45:00+02:00,756.0,104.0,,,,,,,12085.0,471.0,5485.0,,,,,,,,,9171.0,2730.0,166.0,890.0,,,,,,,,1838.0,4.0,,,,,,,,,,,,,,,,,,957.0,206.0,395.0,,,,,,,,,,,,,,,,869.0,518.0,,,,,,,,,,,
2023-09-01 10:00:00+02:00,828.0,112.0,497.0,544.0,556.0,1352.0,184.0,910.0,13130.0,459.0,5374.0,747.0,156.0,237.0,326.0,366.0,88.0,191.0,93.0,10727.0,2728.0,181.0,848.0,5244.0,204.0,6883.0,3402.0,346.0,64.0,19.0,1943.0,5.0,281.0,79.0,909.0,4.0,1881.0,12.0,3423.0,10.0,492.0,6.0,860.0,103.0,2040.0,20.0,344.0,384.0,23.0,1077.0,199.0,385.0,0.0,40.0,0.0,53.0,0.0,37.0,0.0,150.0,0.0,0.0,7250.0,3740.0,870.0,1.0,529.0,986.0,472.0,1.0,956.0,17.0,869.0,161.0,263.0,152.0,259.0,124.0,70.0,1.0
2023-09-01 10:15:00+02:00,896.0,124.0,,,,,,,14157.0,453.0,5383.0,,,,,,,,,11558.0,2784.0,193.0,821.0,,,,,,,,2036.0,6.0,,,,,,,,,,,,,,,,,,1190.0,193.0,381.0,,,,,,,,,,,,,,,,997.0,472.0,,,,,,,,,,,
2023-09-01 10:30:00+02:00,952.0,132.0,,,,,,,15027.0,448.0,5389.0,,,,,,,,,12217.0,2852.0,203.0,803.0,,,,,,,,2116.0,7.0,,,,,,,,,,,,,,,,,,1306.0,186.0,379.0,,,,,,,,,,,,,,,,1005.0,472.0,,,,,,,,,,,
2023-09-01 10:45:00+02:00,1004.0,144.0,,,,,,,15773.0,440.0,5390.0,,,,,,,,,12732.0,2935.0,214.0,792.0,,,,,,,,2181.0,8.0,,,,,,,,,,,,,,,,,,1422.0,179.0,377.0,,,,,,,,,,,,,,,,1012.0,471.0,,,,,,,,,,,
2023-09-01 11:00:00+02:00,1056.0,156.0,780.0,525.0,579.0,1687.0,144.0,1054.0,16499.0,437.0,5397.0,890.0,136.0,270.0,406.0,345.0,86.0,223.0,106.0,13307.0,2993.0,225.0,793.0,7401.0,100.0,7228.0,3718.0,284.0,70.0,30.0,2229.0,10.0,311.0,82.0,1013.0,4.0,2054.0,11.0,4228.0,10.0,573.0,9.0,940.0,93.0,2224.0,27.0,401.0,430.0,37.0,1536.0,172.0,377.0,0.0,29.0,0.0,56.0,0.0,42.0,0.0,159.0,0.0,0.0,7955.0,4013.0,1282.0,1.0,518.0,1078.0,423.0,1.0,793.0,20.0,838.0,207.0,284.0,196.0,307.0,125.0,90.0,1.0
2023-09-01 11:15:00+02:00,1120.0,172.0,,,,,,,17186.0,437.0,5419.0,,,,,,,,,13661.0,3120.0,235.0,785.0,,,,,,,,2258.0,11.0,,,,,,,,,,,,,,,,,,1757.0,169.0,375.0,,,,,,,,,,,,,,,,1082.0,422.0,,,,,,,,,,,
2023-09-01 11:30:00+02:00,1180.0,184.0,,,,,,,17793.0,439.0,5460.0,,,,,,,,,13980.0,3275.0,244.0,771.0,,,,,,,,2272.0,12.0,,,,,,,,,,,,,,,,,,1978.0,172.0,380.0,,,,,,,,,,,,,,,,1083.0,422.0,,,,,,,,,,,
2023-09-01 11:45:00+02:00,1240.0,200.0,,,,,,,18313.0,443.0,5508.0,,,,,,,,,14260.0,3459.0,253.0,756.0,,,,,,,,2282.0,14.0,,,,,,,,,,,,,,,,,,2198.0,174.0,382.0,,,,,,,,,,,,,,,,1085.0,421.0,,,,,,,,,,,
2023-09-01 12:00:00+02:00,1284.0,212.0,1198.0,491.0,626.0,1902.0,107.0,1117.0,18756.0,448.0,5545.0,956.0,115.0,315.0,471.0,326.0,92.0,252.0,106.0,14619.0,3655.0,264.0,739.0,9104.0,143.0,6561.0,3785.0,282.0,74.0,43.0,2294.0,15.0,320.0,97.0,1051.0,4.0,2101.0,20.0,4479.0,12.0,596.0,17.0,960.0,109.0,2324.0,56.0,418.0,471.0,44.0,2418.0,176.0,385.0,0.0,28.0,0.0,70.0,0.0,49.0,0.0,169.0,0.0,0.0,8031.0,4103.0,1544.0,1.0,573.0,1091.0,398.0,1.0,670.0,21.0,839.0,224.0,318.0,233.0,348.0,149.0,100.0,1.0
2023-09-01 12:15:00+02:00,1320.0,224.0,,,,,,,19130.0,456.0,5553.0,,,,,,,,,14787.0,3881.0,271.0,722.0,,,,,,,,2306.0,17.0,,,,,,,,,,,,,,,,,,2503.0,179.0,387.0,,,,,,,,,,,,,,,,1091.0,398.0,,,,,,,,,,,
2023-09-01 12:30:00+02:00,1348.0,236.0,,,,,,,19384.0,464.0,5566.0,,,,,,,,,14886.0,4123.0,276.0,705.0,,,,,,,,2307.0,19.0,,,,,,,,,,,,,,,,,,2588.0,182.0,389.0,,,,,,,,,,,,,,,,1090.0,398.0,,,,,,,,,,,
2023-09-01 12:45:00+02:00,1372.0,248.0,,,,,,,19546.0,469.0,5573.0,,,,,,,,,14940.0,4372.0,282.0,685.0,,,,,,,,2307.0,20.0,,,,,,,,,,,,,,,,,,2673.0,186.0,393.0,,,,,,,,,,,,,,,,1089.0,397.0,,,,,,,,,,,
2023-09-01 13:00:00+02:00,1384.0,256.0,1697.0,443.0,647.0,1929.0,86.0,988.0,19679.0,479.0,5574.0,958.0,112.0,374.0,509.0,303.0,95.0,246.0,107.0,14946.0,4674.0,288.0,660.0,10016.0,98.0,5895.0,3646.0,323.0,72.0,58.0,2297.0,21.0,310.0,113.0,1034.0,5.0,2088.0,39.0,4518.0,15.0,572.0,30.0,918.0,150.0,2295.0,108.0,416.0,492.0,47.0,2756.0,189.0,399.0,0.0,35.0,0.0,92.0,0.0,60.0,0.0,182.0,0.0,0.0,7322.0,3998.0,1657.0,2.0,698.0,1056.0,385.0,1.0,582.0,20.0,853.0,229.0,355.0,252.0,400.0,150.0,90.0,1.0
2023-09-01 13:15:00+02:00,1388.0,264.0,,,,,,,19763.0,480.0,5568.0,,,,,,,,,14999.0,4915.0,289.0,640.0,,,,,,,,2271.0,22.0,,,,,,,,,,,,,,,,,,2790.0,192.0,400.0,,,,,,,,,,,,,,,,1052.0,385.0,,,,,,,,,,,
2023-09-01 13:30:00+02:00,1388.0,268.0,,,,,,,19736.0,483.0,5576.0,,,,,,,,,15087.0,5138.0,286.0,624.0,,,,,,,,2235.0,22.0,,,,,,,,,,,,,,,,,,2826.0,195.0,401.0,,,,,,,,,,,,,,,,1046.0,385.0,,,,,,,,,,,
2023-09-01 13:45:00+02:00,1380.0,272.0,,,,,,,19601.0,485.0,5604.0,,,,,,,,,15189.0,5338.0,278.0,612.0,,,,,,,,2192.0,23.0,,,,,,,,,,,,,,,,,,2858.0,198.0,403.0,,,,,,,,,,,,,,,,1040.0,385.0,,,,,,,,,,,
