CET,AT-DA_price,BE-DA_price,BG-DA_price,CZ-DA_price,DE_LU-DA_price,DK_1-DA_price,DK_2-DA_price,EE-DA_price,ES-DA_price,FI-DA_price,FR-DA_price,GR-DA_price,HR-DA_price,HU-DA_price,IT_CALA-DA_price,IT_CNOR-DA_price,IT_CSUD-DA_price,IT_NORD-DA_price,IT_SARD-DA_price,IT_SICI-DA_price,IT_SUD-DA_price,LT-DA_price,LV-DA_price,NL-DA_price,NO_1-DA_price,NO_2-DA_price,NO_3-DA_price,NO_4-DA_price,NO_5-DA_price,PL-DA_price,PT-DA_price,RO-DA_price,SE_1-DA_price,SE_2-DA_price,SE_3-DA_price,SE_4-DA_price,SI-DA_price,SK-DA_price
2023-08-01 00:00:00+02:00,72.45,68.47,104.26,67.78,68.01,68.01,68.01,54.83,103.09,26.04,69.05,104.26,86.17,92.84,104.26,104.26,104.26,97.94,104.26,104.26,104.26,54.83,54.83,68.09,26.52,66.04,26.04,20.14,26.52,111.27,103.09,104.26,26.04,26.04,26.04,26.04,79.38,56.02
2023-08-01 01:00:00+02:00,59.1,58.89,60.82,58.85,58.86,58.86,58.86,58.14,96.94,23.03,58.92,98.48,59.85,60.21,98.48,98.48,98.48,98.48,98.48,98.48,98.48,58.14,58.14,58.86,25.8,57.15,23.03,19.96,25.8,103.18,96.94,60.82,23.03,23.03,23.03,23.03,59.48,58.43
2023-08-01 02:00:00+02:00,57.86,57.86,57.86,57.86,57.86,57.86,57.86,57.86,87.79,19.85,57.86,95.81,57.86,57.86,95.81,95.81,95.81,95.81,95.81,95.81,95.81,57.86,57.86,57.86,25.47,56.18,19.85,19.85,25.47,102.11,87.79,57.86,19.85,19.85,19.85,19.85,57.86,57.86
2023-08-01 03:00:00+02:00,56.94,56.94,56.94,56.94,56.94,56.94,56.94,56.94,82.5,19.62,56.94,95.0,56.94,56.94,95.0,95.0,95.0,95.0,95.0,95.0,95.0,56.94,56.94,56.94,25.28,55.18,19.62,19.62,25.28,102.15,82.5,56.94,19.62,19.62,19.62,19.62,56.94,56.94
2023-08-01 04:00:00+02:00,57.9,57.9,57.9,57.9,57.9,57.9,57.9,19.97,78.6,19.97,57.9,89.57,57.9,57.9,94.61,94.61,94.61,94.61,94.61,94.61,94.61,19.97,19.97,57.9,25.17,56.11,19.97,19.97,25.17,102.29,78.6,57.9,19.97,19.97,19.97,19.97,57.9,57.9
2023-08-01 05:00:00+02:00,63.4,63.4,63.4,63.4,63.4,63.4,63.4,63.4,79.26,25.43,63.4,88.22,63.4,63.4,94.04,94.04,94.04,94.04,94.04,94.04,94.04,63.4,63.4,63.4,25.43,61.43,25.43,20.2,25.43,101.98,79.26,63.4,25.43,25.43,25.43,25.43,63.4,63.4
2023-08-01 06:00:00+02:00,88.99,75.34,91.39,91.7,91.8,90.5,90.5,98.2,93.86,28.57,66.18,91.39,89.52,91.85,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.2,98.2,90.5,28.57,66.07,26.35,19.56,28.57,98.89,93.86,91.39,28.57,28.57,28.57,28.57,88.59,93.48
2023-08-01 07:00:00+02:00,94.04,90.91,97.53,94.46,94.44,94.18,94.18,70.0,94.69,32.38,88.93,97.53,94.9,94.9,105.23,105.23,105.23,105.23,105.23,105.23,105.23,96.33,96.33,94.18,32.38,69.99,26.34,19.72,32.38,96.33,94.69,97.53,32.38,32.38,32.38,32.38,94.28,94.9
2023-08-01 08:00:00+02:00,97.63,90.58,97.86,98.58,99.0,95.73,95.73,33.99,100.98,33.99,90.06,97.86,97.47,98.0,104.81,104.81,104.81,104.81,104.81,104.81,104.81,98.62,98.62,95.73,33.99,71.4,30.03,19.87,33.99,104.98,100.98,97.86,33.99,33.99,33.99,33.99,97.28,98.26
2023-08-01 09:00:00+02:00,91.5,88.18,91.61,91.97,92.19,90.67,90.67,34.52,87.76,34.52,87.76,91.61,91.42,91.68,101.79,101.79,101.79,101.79,101.79,101.79,101.79,92.0,92.0,90.67,34.52,71.47,31.1,19.93,34.52,114.19,87.76,91.61,34.52,34.52,34.52,34.52,91.32,91.81
