CET,AT-Forecasted Load,BE-Forecasted Load,BG-Forecasted Load,CZ-Forecasted Load,DE_LU-Forecasted Load,DK_1-Forecasted Load,DK_2-Forecasted Load,EE-Forecasted Load,ES-Forecasted Load,FI-Forecasted Load,FR-Forecasted Load,GR-Forecasted Load,HR-Forecasted Load,HU-Forecasted Load,IT_CALA-Forecasted Load,IT_CNOR-Forecasted Load,IT_CSUD-Forecasted Load,IT_NORD-Forecasted Load,IT_SARD-Forecasted Load,IT_SICI-Forecasted Load,IT_SUD-Forecasted Load,LT-Forecasted Load,LV-Forecasted Load,NL-Forecasted Load,NO_1-Forecasted Load,NO_2-Forecasted Load,NO_3-Forecasted Load,NO_4-Forecasted Load,NO_5-Forecasted Load,PL-Forecasted Load,PT-Forecasted Load,RO-Forecasted Load,SE_1-Forecasted Load,SE_2-Forecasted Load,SE_3-Forecasted Load,SE_4-Forecasted Load,SI-Forecasted Load,SK-Forecasted Load
2023-02-01 00:00:00+01:00,6856.0,9839.0,4969.0,7297.0,55405.0,2440.0,1401.0,942.0,28594.0,9274.0,62500.0,4759.0,1937.0,4808.0,602.0,2392.0,5187.0,16082.0,880.0,1740.0,1660.0,1179.0,610.0,11792.0,4648.0,4451.0,3474.0,2566.0,1864.0,18600.0,6779.0,5870.0,1398.0,2016.0,10104.0,2594.0,1503.0,3000.0
2023-02-01 00:15:00+01:00,6760.0,9649.0,,,54976.0,,,,28017.0,,,,1937.0,4709.0,,,,,,,,,,11785.0,,,,,,,,5840.0,,,,,,
2023-02-01 00:30:00+01:00,6660.0,9549.0,,,54392.0,,,,27458.0,,,,1937.0,4664.0,,,,,,,,,,11714.0,,,,,,,,5790.0,,,,,,
2023-02-01 00:45:00+01:00,6564.0,9479.0,,,53800.0,,,,26930.0,,,,1937.0,4671.0,,,,,,,,,,11578.0,,,,,,,,5750.0,,,,,,
2023-02-01 01:00:00+01:00,6592.0,9310.0,4847.0,7359.0,53106.0,2365.0,1368.0,930.0,26346.0,9202.0,60300.0,4674.0,1805.0,4627.0,570.0,2244.0,4731.0,15312.0,805.0,1587.0,1542.0,1164.0,589.0,11462.0,3879.0,4916.0,3497.0,2606.0,1852.0,18000.0,6310.0,5710.0,1395.0,1996.0,9898.0,2541.0,1457.0,2810.0
2023-02-01 01:15:00+01:00,6516.0,9208.0,,,52814.0,,,,25918.0,,,,1805.0,4527.0,,,,,,,,,,11362.0,,,,,,,,5690.0,,,,,,
2023-02-01 01:30:00+01:00,6452.0,9091.0,,,52527.0,,,,25554.0,,,,1805.0,4480.0,,,,,,,,,,11278.0,,,,,,,,5670.0,,,,,,
2023-02-01 01:45:00+01:00,6396.0,9028.0,,,52156.0,,,,25249.0,,,,1805.0,4479.0,,,,,,,,,,11209.0,,,,,,,,5660.0,,,,,,
2023-02-01 02:00:00+01:00,6476.0,9062.0,4813.0,7211.0,52056.0,2374.0,1374.0,929.0,24923.0,9166.0,60450.0,4555.0,1733.0,4416.0,515.0,2197.0,4548.0,14934.0,787.0,1490.0,1482.0,1156.0,583.0,11136.0,4460.0,4353.0,3469.0,2552.0,1898.0,17600.0,5848.0,5660.0,1391.0,1994.0,9837.0,2522.0,1434.0,2800.0
2023-02-01 02:15:00+01:00,6424.0,8963.0,,,51870.0,,,,24709.0,,,,1733.0,4323.0,,,,,,,,,,11073.0,,,,,,,,5660.0,,,,,,
