CET,AT-day_ahead_Solar,AT-day_ahead_Wind Onshore,BE-day_ahead_Solar,BE-day_ahead_Wind Offshore,BE-day_ahead_Wind Onshore,BG-day_ahead_Solar,BG-day_ahead_Wind Onshore,CZ-day_ahead_Solar,DE_LU-day_ahead_Solar,DE_LU-day_ahead_Wind Offshore,DE_LU-day_ahead_Wind Onshore,DK_1-day_ahead_Solar,DK_1-day_ahead_Wind Offshore,DK_1-day_ahead_Wind Onshore,DK_2-day_ahead_Solar,DK_2-day_ahead_Wind Offshore,DK_2-day_ahead_Wind Onshore,EE-day_ahead_Solar,EE-day_ahead_Wind Onshore,ES-day_ahead_Solar,ES-day_ahead_Wind Onshore,FI-day_ahead_Solar,FI-day_ahead_Wind Onshore,FR-day_ahead_Solar,FR-day_ahead_Wind Offshore,FR-day_ahead_Wind Onshore,GR-day_ahead_Solar,GR-day_ahead_Wind Onshore,HR-day_ahead_Solar,HR-day_ahead_Wind Onshore,HU-day_ahead_Solar,HU-day_ahead_Wind Onshore,IT_CALA-day_ahead_Solar,IT_CALA-day_ahead_Wind Onshore,IT_CNOR-day_ahead_Solar,IT_CNOR-day_ahead_Wind Onshore,IT_CSUD-day_ahead_Solar,IT_CSUD-day_ahead_Wind Onshore,IT_NORD-day_ahead_Solar,IT_NORD-day_ahead_Wind Onshore,IT_SARD-day_ahead_Solar,IT_SARD-day_ahead_Wind Onshore,IT_SICI-day_ahead_Solar,IT_SICI-day_ahead_Wind Onshore,IT_SUD-day_ahead_Solar,IT_SUD-day_ahead_Wind Onshore,LT-day_ahead_Solar,LT-day_ahead_Wind Onshore,LV-day_ahead_Wind Onshore,NL-day_ahead_Solar,NL-day_ahead_Wind Offshore,NL-day_ahead_Wind Onshore,NO_1-day_ahead_Solar,NO_1-day_ahead_Wind Onshore,NO_2-day_ahead_Solar,NO_2-day_ahead_Wind Onshore,NO_3-day_ahead_Solar,NO_3-day_ahead_Wind Onshore,NO_4-day_ahead_Solar,NO_4-day_ahead_Wind Onshore,NO_5-day_ahead_Solar,NO_5-day_ahead_Wind Onshore,PL-day_ahead_Solar,PL-day_ahead_Wind Onshore,PT-day_ahead_Solar,PT-day_ahead_Wind Offshore,PT-day_ahead_Wind Onshore,RO-day_ahead_Solar,RO-day_ahead_Wind Onshore,SE_1-day_ahead_Solar,SE_1-day_ahead_Wind Onshore,SE_2-day_ahead_Solar,SE_2-day_ahead_Wind Onshore,SE_3-day_ahead_Solar,SE_3-day_ahead_Wind Onshore,SE_4-day_ahead_Solar,SE_4-day_ahead_Wind Onshore,SI-day_ahead_Solar,SK-day_ahead_Solar,SK-day_ahead_Wind Onshore
2023-12-01 04:15:00+01:00,0.0,160.0,,,,,,,0.0,1853.0,2665.0,,,,,,,,,3.0,8109.0,0.0,2045.0,,,,,,0.0,810.0,0.0,8.0,,,,,,,,,,,,,,,,,,0.0,1645.0,3635.0,,,,,,,,,,,,,,,,0.0,1437.0,,,,,,,,,,,
2023-12-01 04:30:00+01:00,0.0,160.0,,,,,,,0.0,1880.0,2689.0,,,,,,,,,0.0,8070.0,0.0,2048.0,,,,,,0.0,810.0,0.0,8.0,,,,,,,,,,,,,,,,,,0.0,1620.0,3565.0,,,,,,,,,,,,,,,,0.0,1438.0,,,,,,,,,,,
2023-12-01 04:45:00+01:00,0.0,160.0,,,,,,,0.0,1915.0,2715.0,,,,,,,,,0.0,8041.0,0.0,2049.0,,,,,,0.0,810.0,0.0,7.0,,,,,,,,,,,,,,,,,,0.0,1595.0,3496.0,,,,,,,,,,,,,,,,0.0,1438.0,,,,,,,,,,,
2023-12-01 05:00:00+01:00,0.0,160.0,0.0,61.0,145.0,0.0,424.0,0.0,0.0,1950.0,2738.0,0.0,509.0,502.0,0.0,310.0,60.0,0.0,22.0,0.0,8017.0,0.0,2049.0,0.0,80.0,2093.0,0.0,1512.0,0.0,801.0,0.0,7.0,0.0,271.0,0.0,83.0,0.0,1330.0,0.0,47.0,0.0,422.0,0.0,1066.0,0.0,2542.0,0.0,216.0,0.0,0.0,1570.0,3425.0,0.0,89.0,0.0,76.0,0.0,105.0,0.0,71.0,0.0,0.0,0.0,1051.0,0.0,8.0,1719.0,0.0,1522.0,0.0,370.0,0.0,1415.0,0.0,1744.0,0.0,651.0,2.0,0.0,1.0
2023-12-01 05:15:00+01:00,0.0,160.0,,,,,,,0.0,1965.0,2758.0,,,,,,,,,1.0,7998.0,0.0,2058.0,,,,,,0.0,801.0,0.0,6.0,,,,,,,,,,,,,,,,,,0.0,1541.0,3350.0,,,,,,,,,,,,,,,,0.0,1523.0,,,,,,,,,,,
2023-12-01 05:30:00+01:00,0.0,156.0,,,,,,,0.0,1983.0,2775.0,,,,,,,,,8.0,7979.0,0.0,2070.0,,,,,,0.0,801.0,0.0,6.0,,,,,,,,,,,,,,,,,,0.0,1507.0,3266.0,,,,,,,,,,,,,,,,0.0,1523.0,,,,,,,,,,,
2023-12-01 05:45:00+01:00,0.0,156.0,,,,,,,0.0,1996.0,2791.0,,,,,,,,,17.0,7952.0,0.0,2094.0,,,,,,0.0,801.0,0.0,5.0,,,,,,,,,,,,,,,,,,0.0,1474.0,3185.0,,,,,,,,,,,,,,,,0.0,1524.0,,,,,,,,,,,
2023-12-01 06:00:00+01:00,0.0,152.0,0.0,74.0,145.0,3.0,438.0,0.0,0.0,2006.0,2797.0,0.0,493.0,416.0,0.0,282.0,48.0,0.0,23.0,137.0,7955.0,0.0,2138.0,0.0,108.0,2157.0,50.0,1527.0,0.0,802.0,0.0,5.0,0.0,280.0,0.0,82.0,0.0,1324.0,0.0,49.0,0.0,414.0,0.0,1080.0,0.0,2493.0,0.0,210.0,0.0,0.0,1440.0,3101.0,0.0,85.0,0.0,52.0,0.0,104.0,0.0,77.0,0.0,0.0,0.0,1080.0,0.0,8.0,1715.0,3.0,1594.0,0.0,436.0,0.0,1428.0,0.0,1686.0,0.0,637.0,2.0,0.0,1.0
2023-12-01 06:15:00+01:00,0.0,152.0,,,,,,,0.0,1982.0,2792.0,,,,,,,,,159.0,7893.0,0.0,2161.0,,,,,,0.0,802.0,0.0,5.0,,,,,,,,,,,,,,,,,,0.0,1407.0,3021.0,,,,,,,,,,,,,,,,3.0,1594.0,,,,,,,,,,,
2023-12-01 06:30:00+01:00,0.0,148.0,,,,,,,0.0,1957.0,2791.0,,,,,,,,,150.0,7805.0,0.0,2171.0,,,,,,0.0,802.0,0.0,4.0,,,,,,,,,,,,,,,,,,0.0,1374.0,2939.0,,,,,,,,,,,,,,,,3.0,1594.0,,,,,,,,,,,
2023-12-01 06:45:00+01:00,0.0,148.0,,,,,,,0.0,1931.0,2789.0,,,,,,,,,122.0,7701.0,0.0,2177.0,,,,,,0.0,802.0,0.0,4.0,,,,,,,,,,,,,,,,,,0.0,1341.0,2858.0,,,,,,,,,,,,,,,,4.0,1594.0,,,,,,,,,,,
2023-12-01 07:00:00+01:00,0.0,144.0,0.0,91.0,157.0,172.0,464.0,4.0,0.0,1908.0,2774.0,0.0,496.0,385.0,0.0,254.0,39.0,0.0,23.0,68.0,7574.0,0.0,2178.0,0.0,143.0,2221.0,586.0,1544.0,2.0,802.0,3.0,4.0,20.0,297.0,12.0,83.0,28.0,1326.0,7.0,48.0,11.0,399.0,56.0,1096.0,70.0,2468.0,0.0,203.0,0.0,0.0,1309.0,2777.0,0.0,80.0,0.0,41.0,0.0,99.0,0.0,82.0,0.0,0.0,24.0,1129.0,0.0,9.0,1724.0,53.0,1637.0,0.0,508.0,0.0,1432.0,0.0,1620.0,0.0,618.0,2.0,0.0,1.0
2023-12-01 07:15:00+01:00,0.0,144.0,,,,,,,1.0,1856.0,2756.0,,,,,,,,,55.0,7474.0,0.0,2174.0,,,,,,2.0,802.0,9.0,4.0,,,,,,,,,,,,,,,,,,0.0,1282.0,2691.0,,,,,,,,,,,,,,,,58.0,1638.0,,,,,,,,,,,
2023-12-01 07:30:00+01:00,52.0,144.0,,,,,,,3.0,1791.0,2741.0,,,,,,,,,61.0,7391.0,0.0,2164.0,,,,,,2.0,802.0,18.0,4.0,,,,,,,,,,,,,,,,,,0.0,1260.0,2603.0,,,,,,,,,,,,,,,,63.0,1639.0,,,,,,,,,,,
2023-12-01 07:45:00+01:00,68.0,144.0,,,,,,,43.0,1748.0,2723.0,,,,,,,,,82.0,7326.0,0.0,2151.0,,,,,,2.0,802.0,29.0,3.0,,,,,,,,,,,,,,,,,,0.0,1239.0,2515.0,,,,,,,,,,,,,,,,69.0,1640.0,,,,,,,,,,,
2023-12-01 08:00:00+01:00,76.0,144.0,23.0,116.0,174.0,497.0,485.0,28.0,113.0,1691.0,2699.0,5.0,497.0,418.0,5.0,216.0,38.0,1.0,21.0,183.0,7256.0,0.0,2133.0,0.0,174.0,2214.0,1457.0,1573.0,6.0,801.0,42.0,3.0,85.0,317.0,111.0,84.0,259.0,1329.0,72.0,47.0,93.0,392.0,249.0,1117.0,286.0,2469.0,13.0,178.0,1.0,0.0,1218.0,2427.0,0.0,72.0,0.0,37.0,0.0,86.0,0.0,63.0,0.0,0.0,421.0,1150.0,17.0,10.0,1752.0,179.0,1668.0,0.0,546.0,0.0,1426.0,0.0,1515.0,1.0,579.0,8.0,5.0,1.0
2023-12-01 08:15:00+01:00,84.0,144.0,,,,,,,238.0,1626.0,2678.0,,,,,,,,,295.0,7217.0,0.0,2108.0,,,,,,6.0,801.0,57.0,4.0,,,,,,,,,,,,,,,,,,13.0,1198.0,2338.0,,,,,,,,,,,,,,,,188.0,1669.0,,,,,,,,,,,
2023-12-01 08:30:00+01:00,96.0,144.0,,,,,,,424.0,1568.0,2655.0,,,,,,,,,450.0,7188.0,0.0,2076.0,,,,,,6.0,801.0,74.0,4.0,,,,,,,,,,,,,,,,,,28.0,1180.0,2250.0,,,,,,,,,,,,,,,,197.0,1669.0,,,,,,,,,,,
2023-12-01 08:45:00+01:00,116.0,144.0,,,,,,,664.0,1504.0,2633.0,,,,,,,,,646.0,7161.0,4.0,2034.0,,,,,,6.0,801.0,91.0,4.0,,,,,,,,,,,,,,,,,,43.0,1162.0,2162.0,,,,,,,,,,,,,,,,205.0,1669.0,,,,,,,,,,,
2023-12-01 09:00:00+01:00,132.0,148.0,244.0,135.0,184.0,818.0,487.0,68.0,941.0,1441.0,2593.0,43.0,489.0,415.0,27.0,177.0,35.0,6.0,20.0,1210.0,7148.0,11.0,1976.0,238.0,205.0,2210.0,2145.0,1599.0,11.0,787.0,106.0,4.0,154.0,334.0,289.0,85.0,641.0,1334.0,209.0,48.0,225.0,384.0,443.0,1130.0,527.0,2517.0,60.0,145.0,1.0,56.0,1143.0,2076.0,0.0,66.0,0.0,35.0,0.0,64.0,0.0,58.0,0.0,0.0,825.0,1101.0,365.0,11.0,1742.0,332.0,1629.0,0.0,579.0,0.0,1395.0,5.0,1399.0,10.0,549.0,14.0,15.0,1.0
2023-12-01 09:15:00+01:00,148.0,148.0,,,,,,,1319.0,1370.0,2532.0,,,,,,,,,1593.0,7107.0,16.0,1926.0,,,,,,11.0,787.0,120.0,4.0,,,,,,,,,,,,,,,,,,402.0,1111.0,1991.0,,,,,,,,,,,,,,,,342.0,1629.0,,,,,,,,,,,
2023-12-01 09:30:00+01:00,168.0,152.0,,,,,,,1705.0,1303.0,2470.0,,,,,,,,,2010.0,7055.0,19.0,1881.0,,,,,,11.0,787.0,133.0,4.0,,,,,,,,,,,,,,,,,,745.0,1065.0,1910.0,,,,,,,,,,,,,,,,352.0,1629.0,,,,,,,,,,,
2023-12-01 09:45:00+01:00,188.0,152.0,,,,,,,2049.0,1233.0,2399.0,,,,,,,,,2441.0,7009.0,25.0,1830.0,,,,,,11.0,787.0,146.0,4.0,,,,,,,,,,,,,,,,,,1091.0,1019.0,1831.0,,,,,,,,,,,,,,,,360.0,1628.0,,,,,,,,,,,
2023-12-01 10:00:00+01:00,208.0,156.0,558.0,137.0,183.0,1037.0,478.0,105.0,2384.0,1161.0,2323.0,92.0,467.0,377.0,48.0,142.0,28.0,12.0,20.0,3136.0,6887.0,35.0,1770.0,1411.0,229.0,2214.0,2528.0,1660.0,16.0,810.0,159.0,5.0,182.0,347.0,429.0,84.0,917.0,1341.0,360.0,48.0,313.0,374.0,510.0,1141.0,691.0,2536.0,85.0,122.0,1.0,1436.0,973.0,1750.0,0.0,63.0,0.0,31.0,0.0,55.0,0.0,56.0,0.0,0.0,1128.0,1020.0,891.0,11.0,1702.0,442.0,1552.0,0.0,626.0,0.0,1355.0,16.0,1257.0,20.0,496.0,23.0,25.0,1.0
2023-12-01 10:15:00+01:00,228.0,160.0,,,,,,,2708.0,1108.0,2239.0,,,,,,,,,3568.0,6921.0,40.0,1723.0,,,,,,16.0,810.0,173.0,5.0,,,,,,,,,,,,,,,,,,1733.0,939.0,1674.0,,,,,,,,,,,,,,,,447.0,1551.0,,,,,,,,,,,
2023-12-01 10:30:00+01:00,244.0,160.0,,,,,,,3015.0,1057.0,2155.0,,,,,,,,,3949.0,7021.0,43.0,1685.0,,,,,,16.0,810.0,187.0,5.0,,,,,,,,,,,,,,,,,,2030.0,915.0,1602.0,,,,,,,,,,,,,,,,452.0,1551.0,,,,,,,,,,,
2023-12-01 10:45:00+01:00,260.0,164.0,,,,,,,3289.0,1005.0,2074.0,,,,,,,,,4277.0,7166.0,45.0,1650.0,,,,,,16.0,810.0,198.0,5.0,,,,,,,,,,,,,,,,,,2328.0,892.0,1532.0,,,,,,,,,,,,,,,,455.0,1551.0,,,,,,,,,,,
2023-12-01 11:00:00+01:00,276.0,164.0,828.0,129.0,176.0,1150.0,478.0,116.0,3535.0,959.0,1995.0,124.0,437.0,351.0,60.0,110.0,25.0,13.0,20.0,4687.0,7366.0,45.0,1617.0,2780.0,236.0,2236.0,2627.0,1749.0,19.0,833.0,205.0,5.0,179.0,353.0,484.0,84.0,1009.0,1336.0,460.0,48.0,345.0,375.0,510.0,1162.0,781.0,2487.0,94.0,117.0,1.0,2625.0,869.0,1460.0,0.0,53.0,0.0,29.0,0.0,45.0,0.0,55.0,0.0,0.0,1275.0,931.0,1230.0,10.0,1741.0,473.0,1529.0,0.0,630.0,0.0,1297.0,24.0,1101.0,32.0,435.0,33.0,30.0,1.0
2023-12-01 11:15:00+01:00,288.0,172.0,,,,,,,3754.0,924.0,1949.0,,,,,,,,,4937.0,7521.0,45.0,1593.0,,,,,,19.0,833.0,208.0,5.0,,,,,,,,,,,,,,,,,,2759.0,843.0,1395.0,,,,,,,,,,,,,,,,475.0,1528.0,,,,,,,,,,,
2023-12-01 11:30:00+01:00,296.0,176.0,,,,,,,3903.0,893.0,1901.0,,,,,,,,,5150.0,7644.0,44.0,1576.0,,,,,,19.0,833.0,208.0,5.0,,,,,,,,,,,,,,,,,,2892.0,816.0,1338.0,,,,,,,,,,,,,,,,475.0,1528.0,,,,,,,,,,,
2023-12-01 11:45:00+01:00,300.0,180.0,,,,,,,4005.0,862.0,1857.0,,,,,,,,,5336.0,7739.0,42.0,1566.0,,,,,,19.0,833.0,208.0,5.0,,,,,,,,,,,,,,,,,,3023.0,789.0,1280.0,,,,,,,,,,,,,,,,473.0,1527.0,,,,,,,,,,,
2023-12-01 12:00:00+01:00,300.0,184.0,974.0,124.0,177.0,1041.0,481.0,83.0,4043.0,835.0,1822.0,134.0,408.0,325.0,59.0,92.0,22.0,7.0,20.0,5547.0,7823.0,39.0,1560.0,3689.0,231.0,2258.0,2467.0,1833.0,19.0,846.0,205.0,6.0,163.0,356.0,488.0,84.0,1005.0,1330.0,471.0,48.0,348.0,385.0,492.0,1191.0,792.0,2433.0,82.0,111.0,1.0,3155.0,761.0,1225.0,0.0,44.0,0.0,27.0,0.0,44.0,0.0,49.0,0.0,0.0,1155.0,878.0,1297.0,11.0,1849.0,434.0,1509.0,0.0,619.0,0.0,1296.0,24.0,983.0,36.0,380.0,34.0,25.0,1.0
2023-12-01 12:15:00+01:00,300.0,192.0,,,,,,,4002.0,830.0,1812.0,,,,,,,,,5708.0,7897.0,36.0,1563.0,,,,,,19.0,846.0,199.0,6.0,,,,,,,,,,,,,,,,,,3199.0,737.0,1170.0,,,,,,,,,,,,,,,,432.0,1509.0,,,,,,,,,,,
2023-12-01 12:30:00+01:00,292.0,196.0,,,,,,,3911.0,827.0,1801.0,,,,,,,,,5860.0,7975.0,32.0,1572.0,,,,,,19.0,846.0,190.0,6.0,,,,,,,,,,,,,,,,,,3246.0,717.0,1120.0,,,,,,,,,,,,,,,,429.0,1508.0,,,,,,,,,,,
2023-12-01 12:45:00+01:00,284.0,204.0,,,,,,,3783.0,824.0,1789.0,,,,,,,,,6001.0,8070.0,24.0,1590.0,,,,,,19.0,846.0,180.0,6.0,,,,,,,,,,,,,,,,,,3293.0,697.0,1070.0,,,,,,,,,,,,,,,,426.0,1508.0,,,,,,,,,,,
2023-12-01 13:00:00+01:00,272.0,208.0,941.0,127.0,195.0,731.0,501.0,59.0,3608.0,826.0,1779.0,116.0,397.0,320.0,47.0,83.0,21.0,1.0,19.0,6175.0,8118.0,12.0,1619.0,3942.0,228.0,2280.0,1988.0,1870.0,15.0,848.0,170.0,6.0,143.0,357.0,434.0,85.0,897.0,1335.0,392.0,49.0,321.0,383.0,434.0,1204.0,694.0,2387.0,40.0,114.0,1.0,3341.0,677.0,1018.0,0.0,34.0,0.0,28.0,0.0,44.0,0.0,47.0,0.0,0.0,873.0,889.0,1249.0,12.0,1983.0,298.0,1527.0,0.0,616.0,0.0,1355.0,15.0,930.0,27.0,341.0,26.0,15.0,1.0
2023-12-01 13:15:00+01:00,260.0,216.0,,,,,,,3403.0,829.0,1789.0,,,,,,,,,6287.0,8283.0,5.0,1648.0,,,,,,15.0,848.0,159.0,7.0,,,,,,,,,,,,,,,,,,3242.0,680.0,1013.0,,,,,,,,,,,,,,,,293.0,1528.0,,,,,,,,,,,
