CET,AT-day_ahead_Solar,AT-day_ahead_Wind Onshore,BE-day_ahead_Solar,BE-day_ahead_Wind Offshore,BE-day_ahead_Wind Onshore,BG-day_ahead_Solar,BG-day_ahead_Wind Onshore,CZ-day_ahead_Solar,DE_LU-day_ahead_Solar,DE_LU-day_ahead_Wind Offshore,DE_LU-day_ahead_Wind Onshore,DK_1-day_ahead_Solar,DK_1-day_ahead_Wind Offshore,DK_1-day_ahead_Wind Onshore,DK_2-day_ahead_Solar,DK_2-day_ahead_Wind Offshore,DK_2-day_ahead_Wind Onshore,EE-day_ahead_Solar,EE-day_ahead_Wind Onshore,ES-day_ahead_Solar,ES-day_ahead_Wind Onshore,FI-day_ahead_Solar,FI-day_ahead_Wind Onshore,FR-day_ahead_Solar,FR-day_ahead_Wind Offshore,FR-day_ahead_Wind Onshore,GR-day_ahead_Solar,GR-day_ahead_Wind Onshore,HR-day_ahead_Solar,HR-day_ahead_Wind Onshore,HU-day_ahead_Solar,HU-day_ahead_Wind Onshore,IT_CALA-day_ahead_Solar,IT_CALA-day_ahead_Wind Onshore,IT_CNOR-day_ahead_Solar,IT_CNOR-day_ahead_Wind Onshore,IT_CSUD-day_ahead_Solar,IT_CSUD-day_ahead_Wind Onshore,IT_NORD-day_ahead_Solar,IT_NORD-day_ahead_Wind Onshore,IT_SARD-day_ahead_Solar,IT_SARD-day_ahead_Wind Onshore,IT_SICI-day_ahead_Solar,IT_SICI-day_ahead_Wind Onshore,IT_SUD-day_ahead_Solar,IT_SUD-day_ahead_Wind Onshore,LT-day_ahead_Solar,LT-day_ahead_Wind Onshore,LV-day_ahead_Solar,LV-day_ahead_Wind Onshore,NL-day_ahead_Solar,NL-day_ahead_Wind Offshore,NL-day_ahead_Wind Onshore,NO_1-day_ahead_Solar,NO_1-day_ahead_Wind Onshore,NO_2-day_ahead_Solar,NO_2-day_ahead_Wind Onshore,NO_3-day_ahead_Solar,NO_3-day_ahead_Wind Onshore,NO_4-day_ahead_Solar,NO_4-day_ahead_Wind Onshore,NO_5-day_ahead_Solar,NO_5-day_ahead_Wind Onshore,PL-day_ahead_Solar,PL-day_ahead_Wind Onshore,PT-day_ahead_Solar,PT-day_ahead_Wind Offshore,PT-day_ahead_Wind Onshore,RO-day_ahead_Solar,RO-day_ahead_Wind Onshore,SE_1-day_ahead_Solar,SE_1-day_ahead_Wind Onshore,SE_2-day_ahead_Solar,SE_2-day_ahead_Wind Onshore,SE_3-day_ahead_Solar,SE_3-day_ahead_Wind Onshore,SE_4-day_ahead_Solar,SE_4-day_ahead_Wind Onshore,SI-day_ahead_Solar,SK-day_ahead_Solar,SK-day_ahead_Wind Onshore
2024-09-01 00:00:00+02:00,0.0,1044.0,0.0,985.0,641.0,0.0,423.0,0.0,0.0,2578.0,14537.0,0.0,204.0,146.0,0.0,79.0,31.0,0.0,187.0,170.0,3383.0,0.0,3179.0,0.0,207.0,4056.0,0.0,1279.0,0.0,415.0,0.0,49.0,0.0,90.0,0.0,22.0,0.0,197.0,0.0,13.0,0.0,18.0,0.0,141.0,0.0,640.0,0.0,148.0,0.0,10.0,0.0,1107.0,2575.0,0.0,105.0,0.0,39.0,0.0,73.0,0.0,230.0,0.0,0.0,0.0,1605.0,0.0,18.0,1343.0,29.0,562.0,0.0,1689.0,0.0,3597.0,0.0,709.0,0.0,252.0,,0.0,1.0
2024-09-01 00:15:00+02:00,0.0,1020.0,,,,,,0.0,0.0,2533.0,14370.0,,,,,,,,,161.0,3273.0,0.0,3190.0,,,,,,0.0,414.0,0.0,49.0,,,,,,,,,,,,,,,,,,,0.0,1103.0,2568.0,,,,,,,,,,,0.0,1581.0,,,,29.0,562.0,,,,,,,,,,,
2024-09-01 00:30:00+02:00,0.0,1000.0,,,,,,0.0,0.0,2491.0,14184.0,,,,,,,,,152.0,3164.0,0.0,3203.0,,,,,,0.0,412.0,0.0,49.0,,,,,,,,,,,,,,,,,,,0.0,1100.0,2560.0,,,,,,,,,,,0.0,1558.0,,,,29.0,563.0,,,,,,,,,,,
2024-09-01 00:45:00+02:00,0.0,976.0,,,,,,0.0,0.0,2445.0,13991.0,,,,,,,,,145.0,3058.0,0.0,3258.0,,,,,,0.0,411.0,0.0,49.0,,,,,,,,,,,,,,,,,,,0.0,1098.0,2551.0,,,,,,,,,,,0.0,1534.0,,,,29.0,563.0,,,,,,,,,,,
2024-09-01 01:00:00+02:00,0.0,952.0,0.0,939.0,615.0,0.0,417.0,0.0,0.0,2405.0,13812.0,0.0,239.0,163.0,0.0,86.0,32.0,0.0,199.0,139.0,2956.0,0.0,3387.0,0.0,181.0,4028.0,0.0,1362.0,0.0,389.0,0.0,48.0,0.0,92.0,0.0,20.0,0.0,187.0,0.0,16.0,0.0,18.0,0.0,100.0,0.0,706.0,0.0,129.0,0.0,10.0,0.0,1096.0,2541.0,0.0,87.0,0.0,33.0,0.0,55.0,0.0,227.0,0.0,0.0,0.0,1509.0,0.0,18.0,1346.0,29.0,614.0,0.0,1717.0,0.0,3491.0,0.0,725.0,0.0,220.0,,0.0,1.0
2024-09-01 01:15:00+02:00,0.0,924.0,,,,,,0.0,0.0,2369.0,13626.0,,,,,,,,,131.0,2855.0,0.0,3424.0,,,,,,0.0,389.0,0.0,48.0,,,,,,,,,,,,,,,,,,,0.0,1091.0,2531.0,,,,,,,,,,,0.0,1486.0,,,,29.0,615.0,,,,,,,,,,,
2024-09-01 01:30:00+02:00,0.0,896.0,,,,,,0.0,0.0,2328.0,13464.0,,,,,,,,,122.0,2756.0,0.0,3408.0,,,,,,0.0,387.0,0.0,47.0,,,,,,,,,,,,,,,,,,,0.0,1084.0,2520.0,,,,,,,,,,,0.0,1463.0,,,,29.0,615.0,,,,,,,,,,,
2024-09-01 01:45:00+02:00,0.0,864.0,,,,,,0.0,0.0,2283.0,13310.0,,,,,,,,,113.0,2661.0,0.0,3349.0,,,,,,0.0,386.0,0.0,46.0,,,,,,,,,,,,,,,,,,,0.0,1077.0,2508.0,,,,,,,,,,,0.0,1439.0,,,,29.0,616.0,,,,,,,,,,,
2024-09-01 02:00:00+02:00,0.0,836.0,0.0,839.0,585.0,0.0,483.0,0.0,0.0,2254.0,13223.0,0.0,287.0,182.0,0.0,97.0,32.0,0.0,202.0,104.0,2569.0,0.0,3211.0,0.0,200.0,3952.0,0.0,1423.0,0.0,365.0,0.0,45.0,0.0,96.0,0.0,18.0,0.0,162.0,0.0,18.0,0.0,19.0,0.0,65.0,0.0,720.0,0.0,104.0,0.0,10.0,0.0,1071.0,2495.0,0.0,72.0,0.0,36.0,0.0,45.0,0.0,215.0,0.0,0.0,0.0,1420.0,0.0,16.0,1315.0,29.0,661.0,0.0,1773.0,0.0,3489.0,0.0,718.0,0.0,203.0,,0.0,1.0
2024-09-01 02:15:00+02:00,0.0,804.0,,,,,,0.0,0.0,2273.0,13162.0,,,,,,,,,93.0,2480.0,0.0,3124.0,,,,,,0.0,365.0,0.0,44.0,,,,,,,,,,,,,,,,,,,0.0,1062.0,2476.0,,,,,,,,,,,0.0,1402.0,,,,29.0,661.0,,,,,,,,,,,
