CET,AT-DA_price,BE-DA_price,BG-DA_price,CZ-DA_price,DE_LU-DA_price,DK_1-DA_price,DK_2-DA_price,EE-DA_price,ES-DA_price,FI-DA_price,FR-DA_price,GR-DA_price,HR-DA_price,HU-DA_price,IT_CALA-DA_price,IT_CNOR-DA_price,IT_CSUD-DA_price,IT_NORD-DA_price,IT_SARD-DA_price,IT_SICI-DA_price,IT_SUD-DA_price,LT-DA_price,LV-DA_price,NL-DA_price,NO_1-DA_price,NO_2-DA_price,NO_3-DA_price,NO_4-DA_price,NO_5-DA_price,PL-DA_price,PT-DA_price,RO-DA_price,SE_1-DA_price,SE_2-DA_price,SE_3-DA_price,SE_4-DA_price,SI-DA_price,SK-DA_price
2023-03-01 00:00:00+01:00,135.99,123.8,135.37,134.6,133.08,133.08,133.08,60.4,145.0,26.91,145.0,135.37,135.87,135.26,145.0,145.0,145.0,145.0,145.0,145.0,145.0,60.4,60.4,125.23,112.47,112.47,26.91,23.32,112.47,134.13,145.0,135.37,26.91,26.91,26.91,60.4,136.18,135.0
2023-03-01 01:00:00+01:00,123.38,132.84,128.41,126.32,125.46,125.46,125.46,44.45,140.0,25.47,140.0,140.0,130.13,127.89,140.0,140.0,140.0,140.0,140.0,140.0,140.0,44.45,44.45,119.9,111.46,111.46,25.47,23.41,111.46,133.53,140.0,128.41,25.47,25.47,25.47,44.45,131.33,127.33
2023-03-01 02:00:00+01:00,118.01,130.14,127.97,124.95,124.96,124.96,124.96,60.49,139.64,25.54,139.64,139.64,130.59,127.15,139.64,139.64,139.64,139.64,139.64,139.64,139.64,60.49,60.49,124.96,111.0,111.0,25.54,23.49,111.0,133.54,139.64,127.97,25.54,25.54,25.54,60.49,132.44,126.4
2023-03-01 03:00:00+01:00,129.75,133.22,129.29,128.75,127.66,127.66,127.66,80.08,135.8,26.01,135.8,135.8,129.64,129.21,135.8,135.8,135.8,135.8,135.8,135.8,135.8,80.08,80.08,116.31,110.93,110.93,26.01,23.55,110.93,135.67,135.8,129.29,26.01,26.01,26.01,80.08,129.86,129.03
2023-03-01 04:00:00+01:00,130.69,130.87,130.67,130.64,130.58,130.58,130.58,120.62,131.0,28.04,131.0,135.59,130.69,130.66,135.59,135.59,135.59,135.59,135.59,135.59,135.59,120.62,120.62,130.0,111.51,111.51,28.04,23.69,111.51,133.53,131.0,130.67,28.04,28.04,28.04,120.62,130.7,130.65
2023-03-01 05:00:00+01:00,140.92,139.27,141.09,141.21,141.35,141.35,141.35,137.96,140.06,36.02,140.06,141.09,141.01,141.11,144.32,144.32,144.32,144.32,144.32,144.32,144.32,137.96,137.96,136.0,114.63,114.63,28.95,23.7,114.63,141.4,140.06,141.09,28.95,28.95,36.02,137.96,140.95,141.16
2023-03-01 06:00:00+01:00,163.18,162.11,163.29,163.36,163.45,163.45,163.45,163.45,155.0,108.33,162.63,163.29,163.23,163.3,163.29,163.29,163.29,163.29,163.29,163.29,163.29,163.45,163.45,160.0,114.55,114.55,28.82,23.75,114.55,163.49,155.0,163.29,28.82,28.82,108.33,163.45,163.2,163.33
2023-03-01 07:00:00+01:00,185.67,183.96,185.8,185.87,186.03,186.03,186.03,186.03,160.5,150.06,184.74,185.8,185.73,185.82,195.22,195.22,195.22,195.22,195.22,195.22,195.22,186.03,186.03,180.71,150.06,150.06,28.77,23.96,150.06,176.15,160.5,185.8,28.77,28.77,150.06,186.03,185.67,185.85
2023-03-01 08:00:00+01:00,186.03,186.03,186.03,186.03,186.03,186.03,186.03,186.03,164.43,180.07,186.03,186.03,186.03,186.03,244.0,244.0,244.0,244.0,244.0,244.0,244.0,186.03,186.03,186.03,180.07,180.07,28.82,24.21,180.07,175.95,164.43,186.03,28.82,28.82,180.07,186.03,186.03,186.03
2023-03-01 09:00:00+01:00,172.28,159.7,169.53,158.22,152.9,152.9,152.9,143.0,160.0,143.0,165.53,169.53,170.3,169.61,222.3,222.3,222.3,222.3,222.3,222.3,222.3,152.9,143.0,152.9,143.0,143.0,28.58,23.98,143.0,152.9,160.0,169.53,28.58,28.58,143.0,152.9,170.54,167.69
2023-03-01 10:00:00+01:00,159.96,115.86,153.93,141.24,126.69,126.69,126.69,117.88,147.01,117.88,150.94,153.93,155.0,154.2,153.93,174.0,154.99,174.0,154.99,153.93,153.93,126.69,117.88,116.6,117.88,117.88,28.89,23.91,117.88,134.59,147.01,153.93,28.89,28.89,117.88,126.69,155.29,151.63
2023-03-01 11:00:00+01:00,156.94,120.07,148.83,132.95,118.72,118.47,118.47,115.04,136.2,115.04,140.33,148.83,150.94,149.14,148.83,161.95,148.83,161.95,148.83,148.83,148.83,118.47,115.04,116.6,115.04,115.04,29.28,23.77,115.04,127.93,136.2,148.83,29.28,29.28,115.04,118.47,151.64,145.44
2023-03-01 12:00:00+01:00,147.21,115.79,144.53,131.33,115.79,115.56,115.56,112.48,132.0,112.2,132.58,144.53,146.52,144.8,144.53,148.97,144.53,148.97,144.53,144.53,144.53,115.56,112.48,113.96,112.2,112.2,29.89,23.73,112.2,128.52,132.0,144.53,29.89,29.89,112.2,115.56,147.21,141.64
2023-03-01 13:00:00+01:00,143.36,116.62,140.96,129.48,114.12,114.12,114.12,114.12,130.47,110.81,130.47,140.96,142.73,141.16,140.96,150.32,140.96,150.32,140.96,140.96,140.96,114.12,114.12,107.72,110.81,110.81,29.42,23.73,110.81,127.05,130.47,140.96,29.42,29.42,110.81,114.12,143.36,138.46
2023-03-01 14:00:00+01:00,144.9,114.5,141.54,131.08,116.09,115.14,115.14,115.14,125.44,111.81,130.26,141.54,142.2,141.85,141.54,154.67,141.54,154.67,141.54,141.54,141.54,115.14,115.14,108.0,111.81,111.81,28.71,23.7,111.81,133.52,125.44,141.54,28.71,28.71,111.81,115.14,142.2,139.9
2023-03-01 15:00:00+01:00,146.84,123.44,148.62,127.64,122.81,119.86,119.86,120.64,121.13,114.13,126.65,148.62,147.16,146.84,148.62,158.46,148.62,158.46,148.62,148.62,148.62,120.64,120.64,119.86,114.13,114.13,28.19,23.63,114.13,142.03,121.13,148.62,28.19,28.19,114.13,119.86,146.84,141.44
2023-03-01 16:00:00+01:00,152.63,135.46,154.63,145.36,135.46,132.21,132.21,132.21,126.15,115.26,136.93,154.63,152.93,154.87,157.0,159.41,157.0,159.41,157.0,157.0,157.0,132.21,132.21,127.58,115.26,115.26,27.54,23.53,115.26,165.88,126.15,154.63,27.54,27.54,115.26,132.21,151.84,154.99
2023-03-01 17:00:00+01:00,164.69,156.0,167.94,165.51,162.74,162.74,162.74,137.05,147.52,117.2,159.03,167.94,166.42,167.97,167.94,167.94,167.94,167.94,167.94,167.94,167.94,162.74,137.05,144.32,117.2,117.2,27.31,23.49,117.2,180.15,147.52,167.94,27.31,27.31,117.2,162.74,165.64,168.87
2023-03-01 18:00:00+01:00,184.78,183.27,186.12,185.0,183.69,183.69,183.69,183.69,151.26,117.08,183.69,186.13,185.58,186.12,222.3,222.3,222.3,222.3,222.3,222.3,222.3,183.69,183.69,182.18,117.08,117.08,27.66,23.45,117.08,190.86,151.26,186.12,27.66,27.66,117.08,183.69,185.33,186.47
2023-03-01 19:00:00+01:00,170.1,190.15,183.82,182.8,182.48,178.1,178.1,137.02,167.09,71.1,199.95,183.82,184.05,183.43,225.0,225.0,225.0,225.0,225.0,225.0,225.0,178.1,137.02,176.44,115.41,115.41,27.65,23.53,115.41,190.65,167.09,183.82,27.65,27.65,71.1,178.1,184.56,183.96
2023-03-01 20:00:00+01:00,167.64,167.58,170.23,166.95,162.74,158.84,158.84,157.32,170.41,31.44,170.41,170.23,169.29,170.14,185.0,185.0,185.0,185.0,185.0,185.0,185.0,158.84,157.32,153.84,114.62,114.62,28.01,23.56,114.62,180.35,170.41,170.23,28.01,28.01,31.44,158.84,168.89,170.72
2023-03-01 21:00:00+01:00,144.99,153.78,155.71,149.62,144.85,142.27,142.27,141.38,163.78,27.11,163.78,155.71,156.5,155.0,169.0,169.0,169.0,169.0,169.0,169.0,169.0,141.38,141.38,140.65,114.31,114.31,27.11,23.56,114.31,166.39,163.78,155.71,27.11,27.11,27.11,141.38,157.45,155.2
2023-03-01 22:00:00+01:00,144.96,152.02,151.03,146.5,142.05,142.05,142.05,138.64,159.97,22.74,159.97,151.03,151.43,150.57,159.97,159.97,159.97,159.97,159.97,159.97,159.97,138.64,138.64,130.0,114.12,114.12,22.74,22.74,114.12,158.89,159.97,151.03,22.74,22.74,22.74,138.64,151.98,150.73
2023-03-01 23:00:00+01:00,130.81,141.51,140.61,135.33,131.51,131.51,131.51,111.87,152.01,21.27,152.01,140.61,141.97,139.88,152.01,152.01,152.01,152.01,152.01,152.01,152.01,111.87,111.87,125.5,111.81,111.81,21.27,21.27,111.81,147.31,152.01,140.61,21.27,21.27,21.27,111.87,143.17,139.78
2023-03-02 00:00:00+01:00,130.53,135.0,136.87,131.69,125.82,125.82,125.82,106.02,145.69,16.86,145.69,143.0,137.13,136.4,145.69,145.69,145.69,145.69,145.69,145.69,145.69,106.02,106.02,111.79,108.21,108.21,16.86,16.86,108.21,146.94,145.69,136.87,16.86,16.86,16.86,106.02,137.49,136.6
2023-03-02 01:00:00+01:00,132.63,135.8,131.75,130.8,128.57,128.57,128.57,103.49,142.49,12.89,142.49,142.5,132.36,131.62,142.49,142.49,142.49,142.49,142.49,142.49,142.49,103.49,103.49,111.1,106.51,106.51,12.89,12.89,106.51,141.92,142.49,131.75,12.89,12.89,12.89,103.49,132.73,131.29
2023-03-02 02:00:00+01:00,133.43,135.94,132.71,131.92,130.03,130.03,130.03,103.48,141.8,10.46,141.8,141.8,133.23,132.6,141.8,141.8,141.8,141.8,141.8,141.8,141.8,103.48,103.48,114.0,106.09,106.09,10.46,10.46,106.09,146.95,141.8,132.71,10.46,10.46,10.46,103.48,133.53,132.33
2023-03-02 03:00:00+01:00,126.93,134.28,129.59,130.51,131.47,131.47,131.47,106.03,140.0,12.65,140.0,140.0,123.29,130.5,140.0,140.0,140.0,140.0,140.0,140.0,140.0,106.03,106.03,130.1,108.35,108.35,12.65,12.65,108.35,146.87,140.0,129.59,12.65,12.65,12.65,106.03,140.0,130.59
2023-03-02 04:00:00+01:00,122.6,132.07,131.87,129.4,130.01,130.01,130.01,126.89,140.0,17.49,140.0,140.0,134.13,131.18,140.0,140.0,140.0,140.0,140.0,140.0,140.0,126.89,126.89,120.0,106.79,106.79,17.49,17.49,106.79,134.2,140.0,131.87,17.49,17.49,17.49,126.89,135.58,130.58
2023-03-02 05:00:00+01:00,136.09,138.61,144.19,139.57,135.58,135.58,135.58,132.32,144.52,22.05,144.52,144.52,144.1,143.75,144.52,144.52,144.52,144.52,144.52,144.52,144.52,132.32,132.32,126.0,110.15,110.15,22.05,22.05,110.15,155.72,144.52,144.19,22.05,22.05,22.05,132.32,144.3,144.18
2023-03-02 06:00:00+01:00,161.09,164.32,165.52,165.96,164.99,164.99,164.99,161.03,145.9,23.84,165.52,165.52,166.01,166.76,165.52,165.52,165.52,165.52,165.52,165.52,165.52,161.03,161.03,146.0,111.81,111.81,23.84,23.78,111.81,172.53,145.9,165.52,23.84,23.84,23.84,161.03,165.89,167.21
2023-03-02 07:00:00+01:00,176.45,184.36,180.63,180.8,181.11,181.11,181.11,181.04,155.0,26.11,186.41,180.63,180.91,180.51,186.41,186.41,186.41,186.41,186.41,186.41,186.41,181.04,181.04,178.69,115.11,115.11,26.11,23.93,115.11,181.04,155.0,180.63,26.11,26.11,39.92,181.04,181.14,180.56
2023-03-02 08:00:00+01:00,163.86,196.8,191.51,180.45,177.62,177.62,177.62,177.62,159.37,32.16,223.92,191.51,198.67,189.44,223.92,223.92,223.92,223.92,223.92,223.92,223.92,177.62,177.62,189.56,115.48,115.48,26.52,24.02,115.48,183.24,159.37,191.51,26.52,26.52,60.99,177.62,204.74,186.8
2023-03-02 09:00:00+01:00,156.97,169.51,190.93,157.61,141.44,141.44,141.44,135.33,145.39,29.99,207.05,190.93,201.42,188.9,191.33,208.0,208.0,208.0,208.0,191.33,191.33,138.04,135.33,141.44,114.74,114.74,26.22,24.02,114.74,160.24,145.39,190.93,26.22,26.22,32.99,138.04,208.0,181.94
2023-03-02 10:00:00+01:00,152.99,108.35,164.41,145.31,124.36,124.36,124.36,103.48,119.0,25.28,190.67,164.41,170.29,163.44,164.41,190.67,190.67,190.67,190.67,164.41,164.41,124.36,103.48,107.1,111.52,111.52,25.28,24.03,111.52,142.67,119.0,164.41,25.28,25.28,25.28,124.36,173.92,159.06
2023-03-02 11:00:00+01:00,155.95,123.24,156.68,133.57,116.79,116.79,116.79,103.42,119.0,24.21,164.99,156.68,162.06,156.21,152.59,164.99,164.99,164.99,164.99,152.59,152.59,116.79,103.42,116.4,111.33,111.33,24.21,24.09,111.33,129.49,119.0,156.68,24.21,24.21,24.21,116.79,164.99,150.94
2023-03-02 12:00:00+01:00,148.41,105.31,147.94,133.21,115.39,115.39,115.39,103.47,118.6,23.78,148.41,147.94,150.61,147.94,147.94,148.41,148.41,148.41,148.41,147.94,147.94,112.62,112.62,105.06,109.92,109.92,23.78,23.78,109.92,129.93,118.6,147.94,23.78,23.78,23.78,112.62,151.79,144.69
2023-03-02 13:00:00+01:00,145.54,100.63,145.61,132.06,113.64,113.64,113.64,103.49,119.0,23.55,145.13,145.61,147.91,145.68,145.61,146.44,146.44,146.44,146.44,145.61,145.61,110.91,110.91,102.05,107.16,107.16,23.55,23.55,107.16,129.03,119.0,145.61,23.55,23.55,23.55,110.91,148.91,142.75
2023-03-02 14:00:00+01:00,154.56,90.57,148.38,136.5,117.69,117.69,117.69,106.07,117.0,23.19,154.56,148.38,149.93,148.65,148.38,154.56,154.56,154.56,154.56,148.38,148.38,114.86,114.86,94.83,107.73,107.73,23.19,23.19,107.73,132.77,117.0,148.38,23.19,23.19,23.19,114.86,150.41,145.96
2023-03-02 15:00:00+01:00,150.0,114.91,149.95,140.22,128.62,128.62,128.62,125.53,117.0,22.64,148.01,150.39,149.64,150.08,150.39,150.39,150.39,150.39,150.39,150.39,150.39,125.53,125.53,116.05,108.37,108.37,22.64,22.64,108.37,152.79,117.0,149.95,22.64,22.64,22.64,125.53,149.27,149.3
2023-03-02 16:00:00+01:00,153.14,141.28,157.82,155.37,152.64,152.64,152.64,148.98,118.0,22.76,146.09,157.82,156.01,157.88,157.3,157.3,157.3,157.3,157.3,157.3,157.3,148.98,148.98,120.0,109.0,109.0,22.76,22.76,109.0,172.51,118.0,157.82,22.76,22.76,22.76,148.98,155.07,158.88
2023-03-02 17:00:00+01:00,169.32,166.38,171.97,169.42,166.38,166.38,166.38,162.39,139.0,23.47,166.92,171.97,170.84,171.95,170.29,170.29,170.29,170.29,170.29,170.29,170.29,162.39,162.39,165.81,109.4,109.4,23.47,23.47,109.4,183.17,139.0,171.97,23.47,23.47,23.47,162.39,170.29,172.54
2023-03-02 18:00:00+01:00,191.56,184.91,191.36,183.01,184.91,184.91,184.91,180.47,150.52,23.59,188.37,191.36,192.71,191.32,222.3,222.3,222.3,222.3,222.3,222.3,222.3,180.47,180.47,184.5,109.36,109.36,23.59,23.59,109.36,189.57,150.52,191.36,23.59,23.59,23.59,180.47,193.22,187.62
2023-03-02 19:00:00+01:00,186.68,154.0,190.76,188.52,184.13,159.44,159.44,130.99,168.4,23.63,229.28,190.76,192.63,190.24,229.28,229.28,229.28,229.28,229.28,229.28,229.28,130.99,130.99,159.44,109.22,109.22,23.63,23.63,109.22,187.44,168.4,190.76,23.63,23.63,23.63,130.99,193.96,189.51
