CET,AT-DA_price,BE-DA_price,BG-DA_price,CZ-DA_price,DE_LU-DA_price,DK_1-DA_price,DK_2-DA_price,EE-DA_price,ES-DA_price,FI-DA_price,FR-DA_price,GR-DA_price,HR-DA_price,HU-DA_price,IT_CALA-DA_price,IT_CNOR-DA_price,IT_CSUD-DA_price,IT_NORD-DA_price,IT_SARD-DA_price,IT_SICI-DA_price,IT_SUD-DA_price,LT-DA_price,LV-DA_price,NL-DA_price,NO_1-DA_price,NO_2-DA_price,NO_3-DA_price,NO_4-DA_price,NO_5-DA_price,PL-DA_price,PT-DA_price,RO-DA_price,SE_1-DA_price,SE_2-DA_price,SE_3-DA_price,SE_4-DA_price,SI-DA_price,SK-DA_price
2024-11-01 00:00:00+01:00,96.44,94.28,98.49,90.0,63.34,3.24,3.24,1.71,86.48,1.71,86.48,98.49,100.01,106.19,138.08,99.09,99.09,99.09,99.09,138.08,99.09,1.71,1.71,127.0,1.71,1.71,1.71,1.71,1.71,1.71,86.48,98.49,1.71,1.71,1.71,1.71,99.09,116.28
2024-11-01 01:00:00+01:00,92.47,87.59,97.23,81.89,62.95,2.18,2.18,1.51,81.71,1.51,81.71,97.23,97.29,104.12,138.08,97.23,97.23,97.23,97.23,138.08,97.23,1.51,1.51,116.0,1.36,2.21,1.45,1.49,0.23,12.46,81.71,97.23,1.5,1.5,1.51,1.51,95.79,116.12
2024-11-01 02:00:00+01:00,89.03,79.81,97.78,79.59,57.1,1.75,1.75,1.16,75.0,1.15,75.0,97.78,96.77,105.63,138.08,99.89,99.89,99.89,99.89,138.08,99.89,1.16,1.16,99.93,1.02,1.78,1.1,1.13,0.01,1.16,75.0,97.78,1.15,1.15,1.16,1.16,94.46,120.77
2024-11-01 03:00:00+01:00,85.92,72.63,98.18,71.84,54.54,1.56,1.56,1.03,70.7,1.02,69.46,98.18,95.47,105.85,138.08,102.0,102.0,102.0,102.0,138.08,102.0,1.03,1.03,87.53,0.9,1.59,0.98,1.01,0.0,2.47,70.7,98.18,1.02,1.02,1.03,1.03,92.43,123.37
2024-11-01 04:00:00+01:00,85.69,67.87,98.9,65.47,56.99,1.52,1.52,1.0,70.68,1.0,66.94,98.91,94.75,105.71,138.08,98.9,98.9,98.9,98.9,138.08,98.9,1.0,1.0,75.94,0.88,1.54,0.95,0.98,-0.01,12.61,70.68,98.9,0.99,0.99,1.0,1.0,91.5,123.41
2024-11-01 05:00:00+01:00,90.92,71.65,100.24,82.99,63.21,1.71,1.71,2.87,71.66,2.87,71.66,100.24,98.53,108.02,138.08,96.26,96.26,96.26,96.26,138.08,96.26,2.87,2.87,82.03,0.99,1.73,1.07,1.1,0.0,8.08,71.66,100.24,1.12,1.12,1.12,1.13,96.26,123.84
2024-11-01 06:00:00+01:00,89.04,79.33,147.13,104.91,69.68,3.23,3.23,5.99,73.84,5.99,73.84,147.14,95.9,95.02,137.32,95.71,95.71,95.71,95.71,138.08,95.71,5.99,5.99,89.4,1.92,3.27,2.07,2.13,0.06,5.99,73.84,147.13,2.15,2.15,2.16,2.17,94.46,102.82
2024-11-01 07:00:00+01:00,91.87,86.04,185.54,106.79,70.35,4.01,4.01,6.6,78.0,6.6,78.0,101.52,99.15,95.46,130.62,101.52,101.52,101.52,101.52,138.08,101.52,6.6,6.6,103.0,3.0,4.0,3.11,3.15,1.6,6.6,78.0,185.54,3.17,3.17,3.18,3.18,96.79,103.95
2024-11-01 08:00:00+01:00,85.29,85.32,84.01,96.21,64.18,4.38,4.38,15.92,73.09,15.92,73.09,84.01,88.33,90.84,124.82,101.91,101.91,101.91,101.91,138.08,101.91,13.05,15.92,109.1,3.24,4.36,3.07,3.22,1.63,13.05,73.09,84.01,3.28,3.29,3.32,3.33,88.83,94.04
2024-11-01 09:00:00+01:00,82.02,87.2,79.45,90.53,61.2,3.35,3.35,15.46,70.0,15.46,70.0,40.0,83.86,85.45,123.41,95.43,95.43,95.43,95.43,130.0,95.43,15.46,15.46,115.0,2.51,3.32,2.6,2.64,1.38,15.46,70.0,79.45,2.65,2.66,2.66,2.66,84.58,88.77
2024-11-01 10:00:00+01:00,66.71,79.47,64.1,66.86,55.01,3.25,3.25,9.6,66.71,9.6,66.71,25.0,66.33,66.01,91.22,91.22,91.22,91.22,91.22,120.0,91.22,9.6,9.6,104.0,2.33,3.24,2.43,2.47,1.04,40.77,66.71,64.1,2.48,2.49,2.49,2.5,66.82,66.64
2024-11-01 11:00:00+01:00,46.65,64.76,43.33,46.06,32.04,3.15,3.15,16.51,47.8,16.51,46.74,32.52,46.09,45.38,91.25,91.25,91.25,91.25,91.25,91.25,91.25,16.51,16.51,100.0,1.97,3.18,2.1,2.16,0.27,16.51,47.8,43.33,2.18,2.18,2.19,2.19,46.74,45.81
2024-11-01 12:00:00+01:00,44.94,60.44,41.93,47.0,29.49,3.22,3.22,5.99,49.99,5.99,49.99,35.0,44.92,44.97,91.29,91.29,91.29,91.29,91.29,100.0,91.29,5.99,5.99,91.0,1.95,3.21,2.09,2.15,0.1,5.99,49.99,41.93,2.17,2.18,2.19,2.19,45.54,46.31
2024-11-01 13:00:00+01:00,46.99,65.63,43.34,43.44,34.9,3.24,3.24,5.99,50.24,5.99,46.04,34.45,45.46,44.17,92.12,92.12,92.12,92.12,92.12,120.0,92.12,5.99,5.99,100.0,1.91,3.22,2.06,2.12,0.0,29.15,50.24,43.34,2.15,2.15,2.16,2.17,46.04,43.84
2024-11-01 14:00:00+01:00,71.66,83.52,90.14,67.02,63.83,3.27,3.27,5.99,60.0,5.99,60.0,90.14,70.64,67.64,125.65,100.02,100.02,100.02,100.02,130.0,100.02,5.99,5.99,110.0,1.95,3.23,2.1,2.16,0.1,65.83,60.0,90.14,2.19,2.19,2.2,2.2,70.48,67.77
2024-11-01 15:00:00+01:00,95.81,98.61,241.23,93.7,89.33,3.29,3.29,6.0,70.43,4.18,70.43,107.57,100.26,88.04,129.39,107.57,107.57,107.57,107.57,138.08,107.57,6.0,6.0,119.18,2.35,3.25,2.45,2.49,1.06,87.65,70.43,241.23,2.51,2.51,2.52,2.52,95.96,93.84
2024-11-01 16:00:00+01:00,128.95,116.72,315.8,139.59,115.98,10.36,10.36,6.59,83.76,4.06,83.76,194.22,137.19,124.01,128.72,128.72,128.72,128.72,128.72,138.08,128.72,6.59,6.59,128.75,6.4,10.29,3.02,2.46,1.13,77.41,83.76,315.8,2.34,1.86,4.23,4.97,132.07,133.75
2024-11-01 17:00:00+01:00,130.93,122.8,480.0,143.28,119.87,13.83,13.83,8.27,105.48,4.7,105.48,233.83,145.26,120.03,135.13,132.82,132.82,132.23,132.82,158.86,132.82,8.27,8.27,131.4,9.13,13.83,2.9,2.5,3.3,81.33,105.48,480.0,2.83,1.37,7.5,8.78,135.33,136.72
2024-11-01 18:00:00+01:00,128.92,127.41,542.76,142.81,117.97,19.99,19.98,11.16,125.88,5.85,125.88,138.95,146.14,115.88,138.95,136.04,138.95,125.88,138.95,158.86,138.95,11.16,11.16,135.49,12.11,20.01,3.0,2.47,1.81,77.15,125.88,542.76,3.0,0.63,10.0,11.89,133.99,135.28
2024-11-01 19:00:00+01:00,128.93,119.12,178.89,139.45,117.59,13.18,13.18,6.81,120.01,3.71,120.01,178.89,131.11,129.12,140.0,138.51,140.0,120.01,140.0,158.86,140.0,6.81,6.81,118.9,7.82,13.23,2.41,1.99,0.7,77.01,120.01,178.89,2.21,1.03,6.13,7.35,129.91,132.89
2024-11-01 20:00:00+01:00,123.75,114.36,151.69,123.26,113.2,14.56,14.55,5.8,119.7,2.24,115.45,151.69,134.63,140.91,131.07,115.45,115.45,115.45,115.45,158.86,115.45,5.8,5.8,113.68,8.39,14.64,2.8,1.82,0.11,83.14,119.7,151.69,1.59,1.07,4.68,5.99,129.71,105.82
2024-11-01 21:00:00+01:00,114.08,105.55,114.53,116.21,104.64,15.25,15.25,1.21,110.75,1.2,106.37,114.53,115.59,118.02,122.45,113.0,113.0,113.0,113.0,158.86,113.0,1.21,1.21,105.0,1.98,14.83,1.18,1.2,0.1,75.84,110.75,114.53,1.2,1.2,1.21,1.21,115.34,120.82
2024-11-01 22:00:00+01:00,107.42,100.91,105.52,114.82,98.41,20.0,20.0,0.66,101.09,0.66,101.09,105.52,107.53,108.95,180.0,105.52,105.52,105.52,105.52,158.86,105.52,0.66,0.66,102.41,1.86,19.4,0.66,0.66,0.0,68.87,101.09,105.52,0.66,0.66,0.66,0.66,107.81,110.63
2024-11-01 23:00:00+01:00,98.69,96.14,99.63,100.0,85.64,24.58,24.58,0.0,95.65,0.0,93.92,99.63,100.98,103.71,180.0,99.63,99.63,99.63,99.63,158.86,99.63,0.0,0.0,109.9,1.65,23.81,0.04,0.01,0.02,53.01,95.65,99.63,0.0,0.0,0.0,0.0,100.83,107.4
2024-11-02 00:00:00+01:00,98.96,96.03,98.11,101.43,95.75,61.94,61.94,-0.08,96.28,-0.08,96.28,98.11,98.77,99.11,132.27,108.12,108.12,108.12,108.12,132.27,108.12,-0.08,-0.08,95.85,2.85,39.09,0.84,0.18,2.59,85.92,96.28,98.11,-0.08,-0.14,-0.24,-0.29,98.86,99.89
2024-11-02 01:00:00+01:00,92.79,91.45,92.4,93.52,91.31,79.91,79.91,-0.52,91.56,-0.52,91.56,92.4,92.71,92.87,132.27,109.25,109.25,109.25,109.25,132.27,109.25,-0.52,-0.52,91.36,2.59,39.97,0.48,-0.24,2.74,86.79,91.56,92.4,-0.52,-0.58,-0.69,-0.75,92.75,93.28
2024-11-02 02:00:00+01:00,89.18,88.79,89.07,89.5,88.76,88.76,88.76,-0.01,88.93,-0.53,88.83,89.07,89.16,89.21,132.27,106.43,106.43,106.43,106.43,132.27,106.43,-0.01,-0.01,88.77,2.52,38.79,0.46,-0.23,2.74,87.46,88.93,89.07,-0.53,-0.59,-0.7,-0.76,89.17,89.31
2024-11-02 03:00:00+01:00,86.0,86.0,86.0,86.0,86.0,86.0,86.0,-0.01,86.0,-0.69,86.0,86.0,86.0,86.0,132.27,102.64,102.64,102.64,102.64,132.27,102.64,-0.01,-0.01,86.0,2.39,38.71,0.45,-0.05,2.53,86.0,86.0,86.0,-0.69,-0.73,-0.83,-0.88,86.0,86.0
2024-11-02 04:00:00+01:00,86.85,86.85,86.85,86.85,86.85,86.85,86.85,-0.56,86.85,-0.56,86.85,86.85,86.85,86.85,132.27,105.1,105.1,105.1,105.1,132.27,105.1,-0.56,-0.56,86.85,2.25,34.93,0.46,-0.02,2.54,86.85,86.85,86.85,-0.56,-0.6,-0.7,-0.74,86.85,86.85
2024-11-02 05:00:00+01:00,92.43,89.87,92.34,92.18,92.13,90.76,90.76,-0.01,85.62,-0.48,82.15,92.34,92.45,92.32,132.27,100.7,100.7,100.7,100.7,132.27,100.7,-0.01,-0.01,90.76,2.38,35.51,0.49,-0.06,2.73,92.12,85.62,92.34,-0.48,-0.53,-0.63,-0.68,92.48,92.26
2024-11-02 06:00:00+01:00,97.1,96.1,97.07,97.0,96.97,96.5,96.5,0.08,93.14,0.0,93.14,97.07,97.11,97.06,115.0,105.85,105.85,102.65,105.85,132.27,105.85,0.08,0.08,96.5,2.93,38.12,0.92,0.26,2.78,96.98,93.14,97.07,0.0,-0.05,-0.16,-0.22,97.12,97.04
2024-11-02 07:00:00+01:00,100.11,100.11,100.11,100.11,100.11,100.11,100.11,3.15,100.11,1.11,100.11,100.11,100.11,100.11,115.03,115.03,115.03,115.03,115.03,132.27,115.03,3.15,3.15,100.11,7.55,39.29,2.6,1.47,3.02,100.11,100.11,100.11,1.11,0.8,2.8,3.69,100.11,100.11
2024-11-02 08:00:00+01:00,101.16,101.16,101.16,101.16,101.16,101.16,101.15,6.0,101.16,0.92,101.16,101.16,101.16,101.16,115.22,115.22,115.22,115.22,115.22,132.27,115.22,6.0,6.0,101.16,12.72,39.39,3.25,1.3,4.41,101.16,101.16,101.16,0.77,0.01,5.1,7.35,101.16,101.16
