CET,AT-DA_price,BE-DA_price,BG-DA_price,CZ-DA_price,DE_LU-DA_price,DK_1-DA_price,DK_2-DA_price,EE-DA_price,ES-DA_price,FI-DA_price,FR-DA_price,GR-DA_price,HR-DA_price,HU-DA_price,IT_CALA-DA_price,IT_CNOR-DA_price,IT_CSUD-DA_price,IT_NORD-DA_price,IT_SARD-DA_price,IT_SICI-DA_price,IT_SUD-DA_price,LT-DA_price,LV-DA_price,NL-DA_price,NO_1-DA_price,NO_2-DA_price,NO_3-DA_price,NO_4-DA_price,NO_5-DA_price,PL-DA_price,PT-DA_price,RO-DA_price,SE_1-DA_price,SE_2-DA_price,SE_3-DA_price,SE_4-DA_price,SI-DA_price,SK-DA_price
2024-05-01 00:00:00+02:00,64.22,58.0,64.74,67.16,66.81,48.65,38.0,38.0,35.01,38.0,35.01,36.99,63.12,65.24,92.85,92.85,92.85,92.85,92.85,92.85,92.85,38.0,38.0,76.77,47.24,47.24,38.0,38.0,47.24,67.43,35.01,64.74,38.0,38.0,38.0,38.0,62.97,65.81
2024-05-01 01:00:00+02:00,54.89,54.28,54.86,56.35,55.09,48.69,36.61,36.61,34.99,36.61,34.99,34.86,53.89,55.19,87.0,87.0,87.0,87.0,87.0,87.0,87.0,36.61,36.61,79.89,47.28,47.28,36.61,36.61,47.28,74.02,34.99,54.86,36.61,36.61,36.61,36.61,53.86,55.49
2024-05-01 02:00:00+02:00,49.47,46.74,49.57,51.75,50.31,48.71,35.82,35.82,21.07,35.82,21.07,49.57,48.11,50.04,82.24,82.24,82.24,82.24,82.24,82.24,82.24,35.82,35.82,81.1,47.29,47.29,35.82,35.82,47.29,71.9,21.07,49.57,35.82,35.82,35.82,35.82,48.07,50.51
2024-05-01 03:00:00+02:00,44.04,44.1,43.9,45.68,43.99,43.99,35.1,35.1,19.77,35.1,19.77,43.91,42.74,44.3,87.0,87.0,87.0,87.0,87.0,87.0,87.0,35.1,35.1,80.1,42.63,42.63,35.1,35.1,42.63,75.02,19.77,43.9,35.1,35.1,35.1,35.1,42.72,44.65
2024-05-01 04:00:00+02:00,46.22,41.0,46.51,48.78,47.81,47.81,35.59,35.59,17.83,35.59,17.83,46.51,44.97,47.0,91.94,91.94,91.94,91.94,91.94,91.94,91.94,35.59,35.59,68.0,43.09,43.09,35.59,35.59,43.09,74.39,17.83,46.51,35.59,35.59,35.59,35.59,44.92,47.52
2024-05-01 05:00:00+02:00,44.09,42.13,44.08,46.06,44.69,44.69,35.55,35.55,17.83,35.55,17.83,44.08,42.76,44.52,90.1,90.1,90.1,90.1,90.1,90.1,90.1,35.55,35.55,75.0,40.78,40.78,35.55,35.55,40.78,73.58,17.83,44.08,35.55,35.55,35.55,35.55,42.74,44.93
2024-05-01 06:00:00+02:00,42.39,43.51,42.2,43.88,42.48,42.48,38.29,38.29,18.97,38.29,18.97,42.2,41.13,42.59,88.0,88.0,88.0,88.0,88.0,88.0,88.0,38.29,38.29,80.1,38.29,38.29,38.29,38.29,38.29,68.41,18.97,42.2,38.29,38.29,38.29,38.29,41.11,42.91
2024-05-01 07:00:00+02:00,30.9,42.07,30.18,30.75,28.08,28.08,28.08,28.08,17.83,36.45,17.83,30.18,29.91,30.35,85.5,85.5,85.5,85.5,85.5,85.5,85.5,28.08,28.08,100.0,28.08,28.08,28.08,28.08,28.08,35.44,17.83,30.18,28.08,28.08,28.08,28.08,29.97,30.34
2024-05-01 08:00:00+02:00,10.06,27.32,9.85,10.16,8.45,8.45,8.68,8.68,8.0,30.33,10.26,9.85,10.23,9.73,88.0,88.0,88.0,88.0,88.0,88.0,88.0,8.68,8.68,80.0,14.99,14.99,16.28,16.28,28.42,11.62,8.0,9.85,9.42,9.42,9.42,8.68,10.26,9.66
2024-05-01 09:00:00+02:00,-0.12,6.33,0.04,0.08,0.01,0.01,0.01,0.01,3.0,31.55,4.32,0.04,0.34,-0.09,90.0,90.0,90.0,90.0,90.0,90.0,90.0,0.01,0.01,16.7,3.83,3.83,16.63,16.63,32.42,-0.24,3.0,0.04,3.83,3.83,3.83,0.01,0.34,-0.13
