CET,AT-DA_price,BE-DA_price,BG-DA_price,CZ-DA_price,DE_LU-DA_price,DK_1-DA_price,DK_2-DA_price,EE-DA_price,ES-DA_price,FI-DA_price,FR-DA_price,GR-DA_price,HR-DA_price,HU-DA_price,IT_CALA-DA_price,IT_CNOR-DA_price,IT_CSUD-DA_price,IT_NORD-DA_price,IT_SARD-DA_price,IT_SICI-DA_price,IT_SUD-DA_price,LT-DA_price,LV-DA_price,NL-DA_price,NO_1-DA_price,NO_2-DA_price,NO_3-DA_price,NO_4-DA_price,NO_5-DA_price,PL-DA_price,PT-DA_price,RO-DA_price,SE_1-DA_price,SE_2-DA_price,SE_3-DA_price,SE_4-DA_price,SI-DA_price,SK-DA_price
2024-12-01 00:00:00+01:00,99.66,99.66,99.66,99.66,99.66,95.2,95.18,10.4,122.9,10.4,99.66,99.66,99.66,99.66,125.57,125.57,125.57,125.57,125.57,125.57,125.57,20.87,20.87,99.66,37.41,38.45,12.72,8.46,34.25,99.66,122.9,99.66,7.88,5.79,19.28,24.08,99.66,99.66
2024-12-01 01:00:00+01:00,90.01,90.01,90.01,90.01,90.01,90.01,89.99,10.08,110.5,10.08,90.01,90.01,90.01,90.01,110.96,110.96,110.96,110.96,110.96,110.96,110.96,20.54,20.54,90.01,36.06,38.53,12.95,8.39,34.11,90.01,110.5,90.01,7.61,5.46,18.95,23.74,90.01,90.01
2024-12-01 02:00:00+01:00,88.14,88.14,88.14,88.14,88.14,88.14,88.13,10.23,105.99,10.23,88.14,88.15,88.14,88.14,96.3,96.3,96.3,96.3,96.3,96.3,96.3,20.5,20.5,88.14,35.95,38.4,12.46,8.41,34.21,88.14,105.99,88.14,7.77,5.51,19.01,23.68,88.14,88.14
2024-12-01 03:00:00+01:00,85.7,85.7,85.7,85.7,85.7,85.7,85.68,10.49,105.99,10.49,85.7,85.7,85.7,85.7,85.7,85.7,85.7,85.7,85.7,85.7,85.7,20.57,20.57,85.7,35.78,38.3,12.43,8.63,33.98,91.19,105.99,85.7,8.06,5.84,19.07,23.68,85.7,85.7
2024-12-01 04:00:00+01:00,85.05,83.86,85.0,84.88,84.8,84.27,84.25,10.95,105.78,10.95,81.1,85.0,85.07,84.98,85.1,85.1,85.1,85.1,85.1,85.1,85.1,20.75,20.75,84.27,35.75,38.26,12.26,8.93,34.16,89.44,105.78,85.0,8.55,6.42,19.29,23.76,85.1,84.95
2024-12-01 05:00:00+01:00,86.0,82.6,85.87,85.53,85.31,80.0,79.98,20.93,105.99,10.94,74.68,85.87,86.08,85.82,86.16,86.16,86.16,86.16,86.16,86.16,86.16,20.93,20.93,83.77,36.06,38.42,12.9,9.06,34.51,99.06,105.99,85.87,8.54,6.22,19.68,23.92,86.16,85.72
2024-12-01 06:00:00+01:00,85.02,82.3,84.91,84.64,84.43,83.23,83.21,21.02,110.2,10.58,76.05,84.91,85.06,84.88,106.22,106.22,106.22,106.22,106.22,106.22,106.22,21.02,21.02,83.23,36.31,38.63,14.29,9.12,34.31,100.08,110.2,84.91,8.18,5.55,19.68,24.15,85.14,84.79
2024-12-01 07:00:00+01:00,90.19,89.15,90.15,90.05,89.97,89.19,89.17,21.63,119.78,11.42,86.77,90.15,90.21,90.14,110.58,110.58,110.58,110.58,110.58,110.58,110.58,21.63,21.63,89.5,38.21,38.92,12.97,9.24,35.23,106.15,119.78,90.15,8.94,6.44,20.27,24.68,90.24,90.11
2024-12-01 08:00:00+01:00,99.86,98.83,99.82,99.72,99.64,99.19,99.16,21.54,130.0,10.67,96.49,99.82,99.87,99.8,120.1,120.1,120.1,120.1,120.1,120.1,120.1,21.54,21.54,99.19,38.15,38.9,14.89,9.16,35.58,99.71,130.0,99.82,8.18,5.39,20.06,24.79,99.9,99.77
2024-12-01 09:00:00+01:00,94.6,94.6,94.6,94.6,94.6,94.6,94.58,21.7,121.4,10.35,94.6,94.6,94.6,94.6,121.54,121.54,121.54,121.54,121.54,121.54,121.54,21.7,21.7,94.6,38.52,39.11,16.16,9.2,36.38,94.6,121.4,94.6,7.84,4.85,20.14,25.09,94.6,94.6
2024-12-01 10:00:00+01:00,89.3,89.3,89.3,89.3,89.3,89.3,89.27,21.78,106.66,9.85,89.3,89.3,89.3,89.3,106.22,106.22,106.22,106.22,106.22,106.22,106.22,21.78,21.78,89.3,38.61,39.32,17.91,9.27,36.7,89.3,106.66,89.3,7.34,4.15,20.1,25.34,89.3,89.3
