CET,AT-DA_price,BE-DA_price,BG-DA_price,CZ-DA_price,DE_LU-DA_price,DK_1-DA_price,DK_2-DA_price,EE-DA_price,ES-DA_price,FI-DA_price,FR-DA_price,GR-DA_price,HR-DA_price,HU-DA_price,IT_CALA-DA_price,IT_CNOR-DA_price,IT_CSUD-DA_price,IT_NORD-DA_price,IT_SARD-DA_price,IT_SICI-DA_price,IT_SUD-DA_price,LT-DA_price,LV-DA_price,NL-DA_price,NO_1-DA_price,NO_2-DA_price,NO_3-DA_price,NO_4-DA_price,NO_5-DA_price,PL-DA_price,PT-DA_price,RO-DA_price,SE_1-DA_price,SE_2-DA_price,SE_3-DA_price,SE_4-DA_price,SI-DA_price,SK-DA_price
2024-07-01 00:00:00+02:00,91.94,83.01,97.77,94.23,94.88,94.88,94.88,96.53,73.37,30.23,73.37,97.77,93.91,97.25,97.77,97.77,97.77,92.35,97.77,97.77,97.77,96.53,96.53,94.73,35.44,42.76,30.23,30.23,35.44,122.38,73.37,97.77,30.23,30.23,30.23,86.7,92.35,95.74
2024-07-01 01:00:00+02:00,81.79,79.1,90.0,83.01,84.32,84.32,84.32,86.46,67.3,29.56,67.3,90.0,85.02,88.91,90.0,90.0,90.0,83.94,90.0,90.0,90.0,86.46,86.46,85.7,35.06,43.64,29.56,29.56,35.06,112.75,67.3,90.0,29.56,29.56,29.56,80.79,82.77,86.25
2024-07-01 02:00:00+02:00,74.6,65.19,86.07,76.59,78.19,78.19,78.19,81.35,60.0,28.85,52.95,86.07,79.08,85.6,86.07,86.07,86.07,83.9,86.07,86.07,86.07,81.35,81.35,78.19,34.91,46.24,28.85,28.85,34.91,96.87,60.0,86.07,28.85,28.85,28.85,76.31,75.88,81.41
2024-07-01 03:00:00+02:00,73.35,64.46,90.0,75.52,78.01,78.01,78.01,82.55,66.54,28.62,46.05,90.0,79.9,89.69,90.0,90.0,90.0,83.94,90.0,90.0,90.0,82.55,82.55,78.01,34.82,46.88,28.62,28.62,34.82,89.15,66.54,90.0,28.62,28.62,28.62,76.14,75.36,82.19
2024-07-01 04:00:00+02:00,70.93,70.01,92.53,71.97,75.63,75.63,75.63,81.34,50.2,28.85,45.83,92.53,79.88,91.93,92.53,92.53,92.53,83.98,92.53,92.53,92.53,81.34,81.34,79.04,34.75,46.2,28.85,28.85,34.75,88.2,50.2,92.53,28.85,28.85,28.85,73.82,73.92,81.56
2024-07-01 05:00:00+02:00,74.95,64.76,104.0,76.97,80.82,80.82,80.82,88.63,51.9,30.5,51.9,104.0,89.81,100.4,104.0,104.0,104.0,83.97,104.0,104.0,104.0,88.63,88.63,80.23,34.92,46.74,30.5,30.5,34.92,89.26,51.9,104.0,30.5,30.5,30.5,78.88,83.97,90.0
2024-07-01 06:00:00+02:00,85.91,87.7,140.25,129.54,122.19,121.66,121.66,143.3,59.26,32.43,59.26,140.25,148.98,135.13,115.0,115.0,115.0,102.22,115.0,115.0,115.0,143.3,143.3,121.66,35.19,50.02,32.43,32.43,35.19,143.3,59.26,140.25,32.43,32.43,32.43,121.66,162.49,135.47
2024-07-01 07:00:00+02:00,113.66,108.8,145.89,143.23,141.3,136.51,137.91,144.83,87.57,34.03,87.57,145.89,152.79,143.28,130.75,130.75,130.75,130.75,130.75,130.75,130.75,144.83,144.83,136.51,35.93,48.36,34.03,34.03,35.93,144.83,87.57,145.89,34.03,34.03,35.93,137.91,168.06,143.25
2024-07-01 08:00:00+02:00,123.86,99.25,140.62,143.14,142.36,129.2,142.36,144.57,71.18,35.0,71.18,140.62,140.21,140.05,146.0,146.0,146.0,146.0,146.0,146.0,146.0,144.57,144.57,132.4,36.44,48.39,35.0,35.0,36.44,144.57,71.18,140.62,35.0,35.0,36.44,142.36,146.0,141.22
2024-07-01 09:00:00+02:00,97.41,75.81,114.12,116.05,115.57,112.8,112.8,117.19,50.03,35.4,50.03,114.12,116.69,112.83,127.45,127.45,127.45,127.45,127.45,127.45,127.45,117.19,117.19,109.6,35.82,47.43,35.4,35.4,35.82,144.05,50.03,114.12,35.4,35.4,35.4,112.8,127.45,113.89
2024-07-01 10:00:00+02:00,95.95,69.19,104.58,107.67,107.01,100.6,104.44,108.49,44.52,34.9,44.52,104.58,104.38,104.13,110.32,110.32,110.32,110.32,110.32,110.32,110.32,108.49,108.49,100.6,36.04,47.26,34.9,34.9,36.04,127.28,45.0,104.58,34.9,34.9,34.9,104.44,110.32,105.26
