CET,AT-DA_price,BE-DA_price,BG-DA_price,CZ-DA_price,DE_LU-DA_price,DK_1-DA_price,DK_2-DA_price,EE-DA_price,ES-DA_price,FI-DA_price,FR-DA_price,GR-DA_price,HR-DA_price,HU-DA_price,IT_CALA-DA_price,IT_CNOR-DA_price,IT_CSUD-DA_price,IT_NORD-DA_price,IT_SARD-DA_price,IT_SICI-DA_price,IT_SUD-DA_price,LT-DA_price,LV-DA_price,NL-DA_price,NO_1-DA_price,NO_2-DA_price,NO_3-DA_price,NO_4-DA_price,NO_5-DA_price,PL-DA_price,PT-DA_price,RO-DA_price,SE_1-DA_price,SE_2-DA_price,SE_3-DA_price,SE_4-DA_price,SI-DA_price,SK-DA_price
2023-12-01 00:00:00+01:00,106.91,106.91,106.91,106.91,106.91,106.59,106.59,106.91,106.91,72.68,106.91,106.91,106.91,106.91,106.91,106.91,106.91,106.91,106.91,106.91,106.91,106.91,106.91,106.91,103.5,103.5,72.68,72.68,103.5,106.91,106.91,106.91,72.68,72.68,72.68,106.59,106.91,106.91
2023-12-01 01:00:00+01:00,102.63,102.63,102.63,102.63,102.63,102.52,102.52,102.63,102.63,70.06,102.63,102.63,102.63,102.63,102.63,102.63,102.63,102.63,102.63,102.63,102.63,102.63,102.63,102.63,99.55,99.55,70.06,70.06,99.55,107.47,102.63,102.63,70.06,70.06,70.06,102.52,102.63,102.63
2023-12-01 02:00:00+01:00,99.1,99.1,99.1,99.1,99.1,99.1,99.1,99.1,99.1,68.99,99.1,99.1,99.1,99.1,99.1,99.1,99.1,99.1,99.1,99.1,99.1,99.1,99.1,99.1,96.23,96.23,68.99,68.99,96.23,110.91,99.1,99.1,68.99,68.99,68.99,99.1,99.1,99.1
2023-12-01 03:00:00+01:00,95.5,95.88,50.16,95.9,95.88,95.88,95.88,96.31,95.88,68.94,95.88,50.16,82.85,97.29,50.16,95.88,50.16,95.88,50.16,50.16,50.16,96.31,96.31,95.89,93.1,93.1,68.94,68.94,93.1,109.68,95.88,50.16,68.94,68.94,68.94,95.88,95.88,96.64
2023-12-01 04:00:00+01:00,95.99,96.07,86.1,96.07,96.07,96.07,96.07,96.16,96.07,73.46,96.07,86.1,93.28,96.39,86.1,96.07,86.1,96.07,86.1,86.1,86.1,96.16,96.16,96.07,93.28,93.28,73.46,73.46,93.28,103.3,96.07,86.1,73.46,73.46,73.46,96.07,96.07,96.24
2023-12-01 05:00:00+01:00,102.12,102.26,63.19,102.5,102.31,102.29,102.29,102.94,102.22,79.99,102.22,63.19,94.15,104.02,94.39,102.22,94.39,102.22,94.39,94.39,94.39,102.94,102.94,102.29,99.32,99.32,79.99,79.99,99.32,102.94,102.22,63.19,79.99,79.99,79.99,102.29,101.33,103.32
2023-12-01 06:00:00+01:00,120.03,119.96,80.96,120.32,120.03,120.03,120.83,120.83,94.19,116.13,119.9,80.96,113.07,122.02,118.92,119.9,118.92,119.9,118.92,118.92,118.92,120.83,120.83,120.0,116.13,116.13,79.4,79.4,116.13,120.83,94.19,80.96,79.4,79.4,116.13,120.83,118.71,121.25
2023-12-01 07:00:00+01:00,151.97,152.04,131.64,152.36,152.11,152.11,152.97,152.97,114.19,133.88,151.97,131.64,148.62,153.41,132.27,150.58,132.27,150.58,132.27,132.27,132.27,152.97,152.97,152.07,147.4,147.4,80.21,80.21,147.4,152.97,113.41,131.64,80.21,80.21,147.4,152.97,150.58,153.33
2023-12-01 08:00:00+01:00,203.03,203.2,122.01,204.42,203.46,203.46,206.38,206.38,127.96,120.53,202.93,122.01,188.95,209.08,133.82,198.0,170.0,198.0,170.0,133.82,133.82,206.38,206.38,203.32,198.29,198.29,83.93,83.93,198.29,173.55,113.07,122.01,83.93,83.93,198.29,206.38,197.85,207.9
2023-12-01 09:00:00+01:00,221.63,222.11,60.0,224.56,222.63,222.63,228.11,228.11,116.7,95.04,221.56,60.0,193.92,233.98,122.82,211.29,162.0,211.29,162.0,122.82,122.82,228.11,228.11,222.35,216.18,216.18,86.19,86.19,216.18,168.39,116.11,60.0,86.19,86.19,216.18,228.11,211.29,231.67
2023-12-01 10:00:00+01:00,213.82,214.65,24.9,217.88,215.37,215.37,220.66,220.66,109.48,110.0,213.91,24.9,177.45,228.78,120.0,200.0,120.0,200.0,120.0,120.0,120.0,220.66,220.66,214.99,209.12,209.12,84.74,84.74,209.12,164.67,109.48,24.9,84.74,84.74,209.12,220.66,200.0,227.76
2023-12-01 11:00:00+01:00,211.85,212.75,9.85,216.22,213.52,213.52,218.77,218.77,96.07,127.48,211.95,9.85,171.69,227.94,110.5,197.0,118.92,197.0,118.92,110.5,110.5,218.77,218.77,213.09,207.33,207.33,89.79,89.79,207.33,166.43,96.07,9.85,89.79,89.79,207.33,218.77,197.0,227.14
2023-12-01 12:00:00+01:00,195.56,196.39,10.01,199.58,197.09,197.09,205.56,205.56,91.89,130.0,195.65,10.01,158.57,210.4,104.56,172.62,118.92,172.62,118.92,104.56,104.56,205.56,205.56,196.72,197.09,197.09,84.16,84.16,197.09,167.01,91.89,10.01,84.16,84.16,197.09,205.56,181.88,209.45
2023-12-01 13:00:00+01:00,174.25,173.37,60.0,176.42,175.19,175.19,179.23,179.23,82.9,129.99,172.01,60.0,153.63,182.95,118.75,166.69,118.75,166.69,118.75,118.75,118.75,179.23,179.23,174.54,170.11,170.11,84.02,84.02,170.11,170.58,82.9,60.0,84.02,84.02,170.11,179.23,166.69,181.45
2023-12-01 14:00:00+01:00,173.56,173.93,70.92,175.67,174.32,174.32,178.97,178.97,77.93,144.26,173.52,70.92,153.18,181.63,124.82,165.92,124.82,165.92,124.82,124.82,124.82,178.97,178.97,174.11,169.26,169.26,83.08,83.08,169.26,173.51,77.93,70.92,83.08,83.08,174.32,178.97,165.92,181.1
2023-12-01 15:00:00+01:00,183.54,181.79,129.25,184.8,184.4,184.4,202.82,186.14,65.0,147.06,180.01,129.25,174.12,187.78,145.0,180.01,145.0,180.01,145.0,145.0,145.0,186.14,186.14,183.6,179.05,179.05,80.28,80.28,179.05,176.38,65.0,129.25,80.28,80.28,184.4,186.14,180.01,187.07
2023-12-01 16:00:00+01:00,199.84,199.95,173.15,200.41,200.05,200.05,240.01,201.12,77.93,129.99,199.86,173.15,194.6,202.42,180.0,198.0,180.0,198.0,180.0,180.0,180.0,201.12,201.12,200.0,194.25,194.25,78.15,78.15,194.25,175.01,77.93,173.15,78.15,78.15,200.05,201.12,198.0,201.7
2023-12-01 17:00:00+01:00,218.7,229.97,189.01,224.66,230.69,230.69,269.02,225.15,92.1,124.24,230.09,189.01,214.39,223.45,200.0,200.0,200.0,200.0,200.0,200.0,200.0,225.15,225.15,229.77,224.0,224.0,75.46,75.46,224.0,176.17,92.1,189.01,75.46,75.46,225.15,225.15,217.21,223.55
2023-12-01 18:00:00+01:00,192.3,198.92,127.02,197.8,199.16,199.16,236.61,199.16,98.4,120.0,198.49,127.02,183.19,200.67,179.99,190.0,179.99,190.0,179.99,179.99,179.99,199.16,199.16,199.1,199.16,199.16,73.87,73.87,199.16,173.55,98.4,127.02,73.87,73.87,199.16,199.16,190.0,199.09
2023-12-01 19:00:00+01:00,168.33,168.4,122.01,169.2,168.56,168.56,170.21,170.21,107.0,117.16,168.23,122.01,160.39,172.36,165.0,165.0,165.0,165.0,165.0,165.0,165.0,170.21,170.21,168.49,163.33,163.33,73.78,73.78,163.33,170.21,107.0,122.01,73.78,73.78,163.33,170.21,165.0,171.02
2023-12-01 20:00:00+01:00,142.17,142.27,111.51,142.8,142.37,142.37,143.46,143.46,107.17,120.01,142.16,111.51,136.92,144.89,139.98,139.98,139.98,139.98,139.98,139.98,139.98,143.46,143.46,142.33,138.49,138.49,73.67,73.67,138.49,143.46,107.17,111.51,73.67,73.67,138.49,143.46,140.02,144.01
2023-12-01 21:00:00+01:00,125.01,125.07,106.03,125.4,125.13,125.13,125.13,125.81,105.0,121.25,125.0,106.03,121.77,126.68,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.81,125.81,125.11,121.25,121.25,73.6,73.6,121.25,125.81,105.0,106.03,73.6,73.6,121.25,125.13,123.67,126.14
2023-12-01 22:00:00+01:00,118.01,118.2,60.0,119.2,118.4,118.4,118.4,120.45,98.4,114.96,118.0,60.0,107.81,123.11,118.0,118.0,118.0,118.0,118.0,118.0,118.0,120.45,120.45,118.31,114.96,114.96,73.84,73.84,114.96,120.45,98.4,60.0,73.84,73.84,114.96,118.4,113.94,121.4
2023-12-01 23:00:00+01:00,107.75,108.1,75.01,108.28,108.13,108.13,108.13,108.8,86.1,98.91,108.07,75.01,97.78,109.91,108.07,108.07,108.07,108.07,108.07,108.07,108.07,108.8,108.8,108.12,105.0,105.0,73.73,73.73,105.0,108.8,86.1,75.01,73.73,73.73,105.0,108.13,107.41,109.15
2023-12-02 00:00:00+01:00,103.4,105.52,90.5,102.84,105.22,105.22,105.22,102.69,64.25,102.17,105.87,90.5,83.88,100.31,107.5,107.5,107.5,107.5,107.5,107.5,107.5,102.69,102.69,105.3,102.17,102.17,81.92,76.9,102.17,102.35,64.25,90.5,81.92,81.92,102.17,102.69,107.5,101.18
2023-12-02 01:00:00+01:00,100.13,103.12,90.37,98.77,102.69,102.69,102.69,97.76,57.0,97.76,103.65,92.63,72.18,93.86,92.63,103.65,92.63,103.65,92.63,92.63,92.63,97.76,97.76,102.78,99.71,99.71,83.46,76.89,99.71,97.76,57.0,90.37,83.46,83.46,97.76,97.76,103.65,95.68
2023-12-02 02:00:00+01:00,98.02,102.41,71.26,94.63,101.25,101.25,101.25,91.55,59.4,91.55,103.58,71.26,15.52,82.81,71.26,103.58,71.26,103.58,71.26,71.26,71.26,91.55,91.55,101.74,98.27,98.27,82.28,74.85,98.27,97.65,59.4,71.26,82.28,82.28,91.55,91.55,114.5,87.5
2023-12-02 03:00:00+01:00,92.44,100.19,60.0,87.67,98.89,98.89,98.89,89.97,57.5,89.97,101.72,60.0,1.08,72.49,60.0,101.72,60.0,101.72,60.0,60.0,60.0,89.97,89.97,99.24,96.07,96.07,80.44,74.85,96.07,94.29,57.5,60.0,80.44,80.44,89.97,89.97,101.72,78.19
2023-12-02 04:00:00+01:00,96.66,98.78,75.08,93.73,97.96,97.96,97.96,95.12,65.0,95.12,99.58,75.08,30.96,84.59,75.08,99.58,75.08,99.58,75.08,75.08,75.08,95.12,95.12,98.35,95.12,95.12,81.17,74.8,95.12,93.48,65.0,75.08,81.17,81.17,95.12,95.12,107.73,88.24
2023-12-02 05:00:00+01:00,96.88,98.17,71.1,96.33,97.83,97.83,97.83,95.72,65.5,95.72,98.49,71.1,68.94,94.17,98.49,98.49,98.49,98.49,98.49,98.49,98.49,95.72,95.72,98.01,95.72,95.72,82.01,76.89,95.72,95.72,65.5,71.1,82.01,82.01,95.72,95.72,103.47,94.89
2023-12-02 06:00:00+01:00,98.48,99.26,90.0,97.34,98.93,98.93,98.93,96.55,67.99,96.55,99.6,90.0,69.74,93.75,103.16,103.16,103.16,103.16,103.16,103.16,103.16,96.55,96.55,99.06,96.55,96.55,83.28,76.89,96.55,96.55,67.99,90.0,83.28,83.28,96.55,96.55,103.16,95.23
2023-12-02 07:00:00+01:00,104.18,105.77,94.15,103.12,104.88,104.88,104.88,189.91,85.33,101.63,106.32,94.15,66.14,98.99,115.29,115.29,115.29,115.29,115.29,115.29,115.29,189.91,189.91,104.75,101.63,101.63,82.69,76.9,101.63,103.3,85.33,94.15,82.69,82.69,101.63,103.3,115.29,100.86
2023-12-02 08:00:00+01:00,120.34,120.34,120.12,120.34,120.34,120.34,120.34,137.49,97.67,116.61,120.34,120.12,120.23,120.34,120.37,120.37,120.37,120.37,120.37,120.37,120.37,137.49,137.49,120.34,116.61,116.61,79.93,79.93,116.61,120.34,97.67,120.12,79.93,79.93,116.61,120.34,120.37,120.34
2023-12-02 09:00:00+01:00,127.96,127.99,122.0,127.99,127.99,127.99,128.02,160.21,88.31,124.52,127.99,122.0,126.84,128.15,124.78,127.99,124.78,127.99,124.78,124.78,124.78,160.21,160.21,127.99,124.52,124.52,82.57,82.57,124.52,128.02,88.31,122.0,82.57,82.57,124.52,128.02,127.99,128.05
2023-12-02 10:00:00+01:00,130.58,130.75,102.18,130.75,130.75,130.75,131.02,193.42,67.5,131.02,130.75,102.18,125.16,131.54,123.0,130.75,123.0,130.75,123.0,123.0,123.0,193.42,193.42,130.75,131.02,131.02,80.31,80.31,131.02,131.02,67.5,102.18,80.31,80.31,131.02,131.02,130.75,131.09
2023-12-02 11:00:00+01:00,127.0,126.92,101.3,127.22,127.22,127.22,127.38,160.88,60.0,127.22,127.0,101.3,122.19,127.99,101.3,127.0,101.3,127.0,101.3,101.3,101.3,160.88,160.88,126.24,127.22,127.22,82.78,82.78,127.22,127.38,60.0,101.3,82.78,82.78,127.22,127.38,127.0,127.53
2023-12-02 12:00:00+01:00,121.36,121.06,103.07,121.73,121.58,121.58,121.58,137.5,57.0,121.58,121.15,103.07,118.34,122.81,103.07,121.15,103.07,121.15,103.07,103.07,103.07,137.5,137.5,119.9,121.58,121.58,82.79,82.79,121.58,122.07,57.0,103.07,82.79,82.79,121.58,121.58,120.26,122.31
2023-12-02 13:00:00+01:00,114.58,114.58,114.58,114.58,114.58,114.58,114.58,137.5,57.5,114.58,114.58,114.59,114.58,114.58,114.58,114.58,114.58,114.58,114.58,114.58,114.58,137.5,137.5,114.58,114.58,114.58,79.95,79.95,114.58,114.58,57.5,114.58,79.95,79.95,114.58,114.58,114.58,114.58
2023-12-02 14:00:00+01:00,118.52,118.52,118.52,118.52,118.52,118.52,118.52,137.49,56.0,118.52,118.52,118.52,118.52,118.52,118.52,118.52,118.52,118.52,118.52,118.52,118.52,137.49,137.49,118.52,118.52,118.52,79.39,79.39,118.52,118.52,56.0,118.52,79.39,79.39,118.52,118.52,118.52,118.52
2023-12-02 15:00:00+01:00,123.48,123.5,122.01,123.5,123.5,123.5,123.52,200.07,57.5,123.5,123.5,122.01,122.95,123.56,122.01,123.5,122.01,123.5,122.01,122.01,122.01,200.07,200.07,123.5,123.5,123.5,79.43,79.43,123.5,123.52,57.5,122.01,79.43,79.43,123.5,123.52,123.5,123.53
2023-12-02 16:00:00+01:00,129.79,129.79,129.79,129.79,129.79,129.79,129.79,250.0,67.9,129.79,129.79,129.79,129.79,129.79,129.79,129.79,129.79,129.79,129.79,129.79,129.79,250.0,250.0,129.79,129.79,129.79,79.29,79.29,129.79,129.79,67.9,129.79,79.29,79.29,129.79,129.79,129.79,129.79
2023-12-02 17:00:00+01:00,136.99,144.15,137.25,136.99,144.04,144.04,144.04,200.03,105.03,144.04,143.95,137.25,137.9,137.25,138.19,138.19,138.19,138.19,138.19,138.19,138.19,200.03,200.03,144.15,144.04,144.04,79.08,79.08,144.04,140.22,105.03,137.25,79.08,79.08,144.04,144.04,138.19,137.08
2023-12-02 18:00:00+01:00,135.1,145.01,126.95,132.66,144.96,144.96,144.96,144.96,116.36,144.96,144.91,126.95,134.11,135.1,135.1,135.1,135.1,135.1,135.1,135.1,135.1,144.96,144.96,144.85,144.96,144.96,78.08,78.08,144.96,138.0,116.36,126.95,78.08,78.08,144.96,144.96,135.1,134.64
2023-12-02 19:00:00+01:00,127.96,129.68,122.0,126.47,129.56,129.56,129.56,129.56,129.64,129.56,129.64,122.0,126.95,127.96,128.27,128.27,128.27,128.27,128.27,128.27,128.27,129.56,129.56,129.56,129.56,129.56,75.31,75.31,129.56,128.06,129.64,122.0,75.31,75.31,129.56,129.56,127.55,127.74
2023-12-02 20:00:00+01:00,120.59,122.68,95.12,115.08,122.52,122.52,122.52,119.58,122.63,119.58,122.63,95.12,115.63,120.45,122.63,122.63,122.63,122.63,122.63,122.63,122.63,119.58,119.58,122.56,119.58,119.58,72.87,72.87,119.58,119.58,122.63,95.12,72.87,72.87,119.58,119.58,117.99,119.39
2023-12-02 21:00:00+01:00,104.72,117.13,95.32,105.06,114.83,114.83,114.83,112.08,116.83,112.08,116.83,95.32,104.1,106.23,116.83,116.83,116.83,116.83,116.83,116.83,116.83,112.08,112.08,113.0,112.08,112.08,72.48,72.48,112.08,108.23,116.83,95.32,72.48,72.48,112.08,112.08,105.1,106.24
2023-12-02 22:00:00+01:00,105.03,112.46,90.0,88.11,109.88,109.88,109.88,106.7,112.78,106.7,112.78,90.0,75.21,95.72,112.78,112.78,112.78,112.78,112.78,112.78,112.78,106.7,106.7,109.01,106.7,106.7,69.55,69.55,106.7,97.36,112.78,90.0,69.55,69.55,106.7,106.7,112.56,95.58
2023-12-02 23:00:00+01:00,97.07,108.81,81.0,78.54,106.01,106.01,106.01,102.94,110.0,102.94,110.0,81.0,57.22,85.82,110.0,110.0,110.0,110.0,110.0,110.0,110.0,102.94,102.94,106.3,102.94,102.94,66.82,66.82,102.94,92.0,110.0,81.0,66.82,66.82,102.94,102.94,110.0,86.02
2023-12-03 00:00:00+01:00,101.61,109.2,25.91,75.16,108.3,108.3,108.3,105.15,97.67,105.15,109.2,25.91,84.33,97.05,109.7,109.7,109.7,109.7,109.7,109.7,109.7,105.15,105.15,108.63,105.15,105.15,85.1,85.1,105.15,93.2,97.67,25.91,85.1,85.1,105.15,105.15,92.21,93.85
2023-12-03 01:00:00+01:00,96.3,104.05,55.0,73.38,102.68,102.68,102.68,99.7,92.0,99.7,104.8,55.0,53.29,85.38,105.7,105.7,105.7,105.7,105.7,105.7,105.7,99.7,99.7,103.38,99.7,99.7,85.25,85.25,99.7,86.31,92.0,55.0,85.25,85.25,99.7,99.7,104.8,84.76
2023-12-03 02:00:00+01:00,102.55,101.4,36.34,81.15,99.88,99.88,99.88,94.97,87.62,94.97,103.39,36.34,0.16,70.54,103.39,103.39,103.39,103.39,103.39,103.39,103.39,94.97,94.97,100.2,97.37,97.37,85.16,78.29,97.37,81.49,87.62,36.34,85.16,85.16,94.97,94.97,103.39,74.49
2023-12-03 03:00:00+01:00,96.0,100.0,15.0,74.95,98.62,98.62,98.62,88.83,88.57,88.83,101.23,15.0,19.03,77.88,101.23,101.23,101.23,101.23,101.23,101.23,101.23,88.83,88.83,99.13,97.23,97.23,85.05,77.44,97.23,82.42,88.57,15.0,85.05,85.05,88.83,88.83,101.23,78.84
2023-12-03 04:00:00+01:00,89.79,95.8,15.0,70.92,94.62,94.62,94.62,92.35,87.02,92.35,96.56,15.0,35.84,79.57,105.08,105.08,105.08,105.08,105.08,105.08,105.08,92.35,92.35,95.15,94.62,94.62,85.43,74.1,94.62,80.93,87.02,15.0,85.43,85.43,92.35,92.35,96.56,79.05
2023-12-03 05:00:00+01:00,93.1,92.29,36.41,85.56,91.72,91.72,91.72,89.52,82.99,89.52,93.1,36.41,42.34,81.13,110.08,110.08,110.08,110.08,110.08,110.08,110.08,89.52,89.52,91.83,91.72,91.72,85.12,74.1,91.72,85.06,82.99,36.41,85.12,85.12,89.52,89.52,93.1,82.58
2023-12-03 06:00:00+01:00,89.77,89.18,55.0,85.66,88.86,88.86,88.86,88.86,79.0,88.86,89.65,55.0,61.86,82.72,116.6,116.6,116.6,116.6,116.6,116.6,116.6,88.86,88.86,88.89,88.86,88.86,84.23,74.1,88.86,85.15,79.0,55.0,84.23,84.23,88.86,88.86,89.65,83.55
2023-12-03 07:00:00+01:00,90.03,92.57,84.61,82.25,92.13,92.13,92.13,92.13,80.0,92.13,92.83,84.61,78.89,85.82,121.06,121.06,121.06,121.06,121.06,121.06,121.06,92.13,92.13,92.31,92.13,92.13,84.55,77.44,92.13,86.41,80.0,84.61,84.55,84.55,92.13,92.13,92.83,85.71
2023-12-03 08:00:00+01:00,97.02,97.02,97.02,97.02,97.02,97.02,97.02,97.02,80.0,97.02,97.02,97.03,97.02,97.02,119.88,119.88,119.88,119.88,119.88,119.88,119.88,97.02,97.02,97.02,97.02,97.02,86.96,86.96,97.02,97.02,80.0,97.02,86.96,86.96,97.02,97.02,97.02,97.02
2023-12-03 09:00:00+01:00,100.15,100.15,100.15,100.15,100.15,100.15,100.15,250.06,85.0,100.15,100.15,100.15,100.15,100.15,116.11,116.11,116.11,116.11,116.11,116.11,116.11,250.06,250.06,100.15,100.15,100.15,89.75,89.75,100.15,100.15,85.0,100.15,89.75,89.75,100.15,100.15,100.15,100.15
2023-12-03 10:00:00+01:00,104.96,104.96,104.96,104.96,104.96,104.96,104.96,168.61,61.5,104.96,104.96,104.96,104.96,104.96,109.69,109.69,109.69,109.69,109.69,109.69,109.69,168.61,168.61,104.96,104.96,104.96,93.55,93.55,104.96,104.96,61.5,104.96,93.55,93.55,104.96,104.96,104.96,104.96
2023-12-03 11:00:00+01:00,105.07,105.07,105.07,105.07,105.07,105.07,105.07,141.4,60.1,105.07,105.07,105.07,105.07,105.07,108.9,108.9,108.9,108.9,108.9,108.9,108.9,141.4,141.4,105.07,105.07,105.07,95.43,95.43,105.07,105.07,60.1,105.07,95.43,95.43,105.07,105.07,105.07,105.07
2023-12-03 12:00:00+01:00,102.91,102.91,102.91,102.91,102.91,102.91,103.68,141.4,60.0,103.68,102.91,102.91,102.91,102.91,107.0,107.0,107.0,107.0,107.0,107.0,107.0,141.4,141.4,102.91,103.68,103.68,95.39,95.39,103.68,102.91,60.0,102.91,95.39,95.39,103.68,103.68,102.91,102.91
2023-12-03 13:00:00+01:00,100.0,100.0,100.0,100.0,100.0,100.0,102.46,189.5,60.1,102.46,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,189.5,189.5,100.0,102.46,102.46,95.46,95.46,102.46,100.0,60.1,100.0,95.46,95.46,102.46,102.46,100.0,100.0
2023-12-03 14:00:00+01:00,105.68,105.68,105.68,105.68,105.68,105.68,105.68,200.07,60.1,105.68,105.68,105.68,105.68,105.68,105.68,105.68,105.68,105.68,105.68,105.68,105.68,200.07,200.07,105.68,105.68,105.68,95.55,95.55,105.68,105.68,60.1,105.68,95.55,95.55,105.68,105.68,105.68,105.68
2023-12-03 15:00:00+01:00,115.0,115.0,115.0,115.0,115.0,115.0,117.83,166.37,60.1,117.83,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,166.37,166.37,115.0,117.83,117.83,95.68,95.68,117.83,115.0,60.1,115.0,95.68,95.68,117.83,117.83,115.0,115.0
2023-12-03 16:00:00+01:00,122.2,122.2,122.2,122.2,122.2,122.2,125.2,200.05,75.0,125.2,122.2,122.2,122.2,122.2,122.2,122.2,122.2,122.2,122.2,122.2,122.2,200.05,200.05,122.2,125.2,125.2,95.83,95.83,125.2,122.2,75.0,122.2,95.83,95.83,125.2,125.2,122.2,122.2
2023-12-03 17:00:00+01:00,127.9,127.9,127.9,127.9,127.9,127.9,131.72,200.08,95.0,131.72,127.9,127.9,127.9,127.9,127.9,127.9,127.9,127.9,127.9,127.9,127.9,200.08,200.08,127.9,131.72,131.72,98.74,98.74,131.72,127.9,95.0,127.9,98.74,98.74,131.72,131.72,127.9,127.9
2023-12-03 18:00:00+01:00,129.05,129.05,129.05,129.05,129.05,129.05,132.22,167.25,88.0,132.22,129.05,129.05,129.05,129.05,129.05,129.05,129.05,129.05,129.05,129.05,129.05,167.25,167.25,129.05,132.22,132.22,95.93,95.93,132.22,129.05,88.0,129.05,95.93,95.93,132.22,132.22,129.05,129.05
2023-12-03 19:00:00+01:00,126.07,126.07,126.07,126.07,126.07,126.07,126.07,145.05,94.95,126.07,126.07,126.07,126.07,126.07,131.71,131.71,131.71,131.71,131.71,131.71,131.71,145.05,145.05,126.07,126.07,126.07,95.69,95.69,126.07,126.07,94.95,126.07,95.69,95.69,126.07,126.07,126.07,126.07
2023-12-03 20:00:00+01:00,112.33,112.33,112.33,112.33,112.33,112.33,112.33,112.33,96.0,112.33,112.33,112.34,112.33,112.33,125.03,125.03,125.03,125.03,125.03,125.03,125.03,112.33,112.33,112.33,112.33,112.33,95.57,95.57,112.33,112.33,96.0,112.33,95.57,95.57,112.33,112.33,112.33,112.33
2023-12-03 21:00:00+01:00,100.0,100.0,100.0,100.0,100.0,100.0,101.95,107.21,89.0,107.21,100.0,100.0,100.0,100.0,123.75,123.75,123.75,123.75,123.75,123.75,123.75,107.21,107.21,100.0,101.95,101.95,95.03,95.03,101.95,100.0,89.0,100.0,95.03,95.03,101.95,101.95,100.0,100.0
2023-12-03 22:00:00+01:00,99.09,99.09,99.09,99.09,99.09,99.09,99.09,99.09,80.5,99.09,99.09,99.09,99.09,99.09,117.29,117.29,117.29,117.29,117.29,117.29,117.29,99.09,99.09,99.09,99.09,99.09,94.49,94.49,99.09,99.09,80.5,99.09,94.49,94.49,99.09,99.09,99.09,99.09
2023-12-03 23:00:00+01:00,89.0,89.0,89.0,89.0,89.0,89.0,91.12,91.12,77.93,91.12,89.0,100.0,89.0,89.0,113.4,113.4,113.4,113.4,113.4,113.4,113.4,91.12,91.12,89.0,91.12,91.12,91.12,91.12,91.12,89.0,77.93,89.0,91.12,91.12,91.12,91.12,89.0,89.0
2023-12-04 00:00:00+01:00,93.86,93.86,93.86,93.86,93.86,93.86,96.17,96.17,58.1,96.17,93.86,93.86,93.86,93.86,112.41,112.41,112.41,112.41,112.41,112.41,112.41,96.17,96.17,93.86,96.17,96.17,96.17,96.17,96.17,93.86,58.1,93.86,96.17,96.17,96.17,96.17,93.86,93.86
2023-12-04 01:00:00+01:00,89.81,89.81,89.81,89.81,89.81,89.81,92.49,92.49,57.4,92.49,89.81,89.81,89.81,89.81,110.67,110.67,110.67,110.67,110.67,110.67,110.67,92.49,92.49,89.81,92.49,92.49,92.49,92.49,92.49,89.81,57.4,89.81,92.49,92.49,92.49,92.49,89.81,89.81
2023-12-04 02:00:00+01:00,88.02,88.02,88.02,88.02,88.02,88.02,90.46,90.46,50.0,90.46,88.02,88.02,88.02,88.02,111.93,111.93,111.93,111.93,111.93,111.93,111.93,90.46,90.46,88.02,90.46,90.46,90.46,90.46,90.46,88.02,50.0,88.02,90.46,90.46,90.46,90.46,88.02,88.02
2023-12-04 03:00:00+01:00,85.38,85.38,85.38,85.38,85.38,85.38,88.12,88.12,48.52,88.12,85.38,85.38,85.38,85.38,111.93,111.93,111.93,111.93,111.93,111.93,111.93,88.12,88.12,85.38,88.12,88.12,88.12,88.12,88.12,85.38,48.52,85.38,88.12,88.12,88.12,88.12,85.38,85.38
2023-12-04 04:00:00+01:00,85.83,85.83,85.83,85.83,85.83,85.83,88.58,88.58,45.1,88.58,85.83,85.83,85.83,85.83,111.93,111.93,111.93,111.93,111.93,111.93,111.93,88.58,88.58,85.83,88.58,88.58,88.58,88.58,88.58,85.83,45.1,85.83,88.58,88.58,88.58,88.58,85.83,85.83
