CET,AT-DA_price,BE-DA_price,BG-DA_price,CZ-DA_price,DE_LU-DA_price,DK_1-DA_price,DK_2-DA_price,EE-DA_price,ES-DA_price,FI-DA_price,FR-DA_price,GR-DA_price,HR-DA_price,HU-DA_price,IT_CALA-DA_price,IT_CNOR-DA_price,IT_CSUD-DA_price,IT_NORD-DA_price,IT_SARD-DA_price,IT_SICI-DA_price,IT_SUD-DA_price,LT-DA_price,LV-DA_price,NL-DA_price,NO_1-DA_price,NO_2-DA_price,NO_3-DA_price,NO_4-DA_price,NO_5-DA_price,PL-DA_price,PT-DA_price,RO-DA_price,SE_1-DA_price,SE_2-DA_price,SE_3-DA_price,SE_4-DA_price,SI-DA_price,SK-DA_price
2023-10-01 00:00:00+02:00,102.73,102.73,102.73,102.73,102.73,102.73,102.73,-0.01,126.88,-1.99,102.73,102.74,102.73,102.73,107.81,107.81,107.81,107.81,107.81,107.81,107.81,-0.01,-0.01,102.73,-1.99,47.68,-1.99,-1.99,-1.99,102.73,126.88,102.73,-1.99,-1.99,-1.99,-1.99,102.73,102.73
2023-10-01 01:00:00+02:00,94.14,94.14,94.14,94.14,94.14,94.14,94.14,0.0,121.68,-2.02,94.14,94.14,94.14,94.14,105.81,105.81,105.81,105.81,105.81,105.81,105.81,0.0,0.0,94.14,-2.02,47.54,-2.02,-2.02,-2.02,94.14,121.68,94.14,-2.02,-2.02,-2.02,-2.02,94.14,94.14
2023-10-01 02:00:00+02:00,88.6,88.6,88.6,88.6,88.6,88.6,88.6,0.0,112.99,-2.08,88.6,95.85,88.6,88.6,104.61,104.61,104.61,104.61,104.61,104.61,104.61,0.0,0.0,88.6,-2.08,47.59,-2.08,-2.08,-2.08,88.6,112.99,88.6,-2.08,-2.08,-2.08,-2.08,88.6,88.6
2023-10-01 03:00:00+02:00,84.99,55.84,85.03,88.18,89.37,80.42,80.42,0.0,111.06,-2.09,36.15,85.03,82.79,85.61,95.18,95.18,95.18,95.18,95.18,95.18,95.18,0.0,0.0,80.42,-2.09,47.74,-2.09,-2.09,-2.09,88.67,111.06,85.03,-2.09,-2.09,-2.09,-2.09,81.1,86.64
2023-10-01 04:00:00+02:00,83.22,56.95,83.33,85.8,86.89,86.89,86.89,4.44,109.5,-2.07,45.11,83.33,81.56,83.78,95.18,95.18,95.18,95.18,95.18,95.18,95.18,4.44,4.44,84.89,-2.07,46.97,-2.07,-2.07,-2.07,86.26,109.5,83.33,-2.07,-2.07,-2.07,-2.07,80.24,84.6
2023-10-01 05:00:00+02:00,83.52,70.73,83.54,84.93,85.45,85.45,85.45,1.7,109.01,-2.07,62.1,90.01,82.54,83.8,99.0,99.0,99.0,99.0,99.0,99.0,99.0,1.7,1.7,81.54,-2.07,47.45,-2.07,-2.07,-2.07,85.15,109.01,83.54,-2.07,-2.07,-2.07,-2.07,81.82,84.25
2023-10-01 06:00:00+02:00,83.54,73.73,83.54,84.62,85.07,85.07,85.07,84.79,114.0,-2.0,67.11,83.54,82.8,83.75,104.61,104.61,104.61,104.61,104.61,104.61,104.61,84.79,84.79,82.12,-2.0,50.0,-2.0,-2.0,-2.0,84.79,114.0,83.54,-2.0,-2.0,-2.0,-2.0,82.23,84.1
2023-10-01 07:00:00+02:00,88.08,88.08,88.08,88.08,88.08,88.08,88.08,88.08,126.68,-1.79,88.08,88.08,88.08,88.08,104.61,104.61,104.61,104.61,104.61,104.61,104.61,88.08,88.08,88.08,-1.79,50.32,-1.79,-1.79,-1.79,88.08,126.68,88.08,-1.79,-1.79,-1.79,-1.79,88.08,88.08
2023-10-01 08:00:00+02:00,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,124.11,-1.07,82.1,82.1,82.1,82.1,103.94,103.94,103.94,103.94,103.94,103.94,103.94,82.1,82.1,82.1,-1.07,50.39,-1.07,-1.07,-1.07,82.1,124.11,82.1,-1.07,-1.07,-1.07,-1.07,82.1,82.1
2023-10-01 09:00:00+02:00,62.73,62.73,62.73,62.73,62.73,62.73,62.73,62.73,97.0,-0.16,62.73,62.73,62.73,62.73,96.32,96.32,96.32,96.32,96.32,96.32,96.32,62.73,62.73,62.73,-0.47,50.06,-0.16,-0.16,-0.47,66.01,97.0,62.73,-0.16,-0.16,-0.16,-0.16,62.73,62.73
