CET,AT-DA_price,BE-DA_price,BG-DA_price,CZ-DA_price,DE_LU-DA_price,DK_1-DA_price,DK_2-DA_price,EE-DA_price,ES-DA_price,FI-DA_price,FR-DA_price,GR-DA_price,HR-DA_price,HU-DA_price,IT_CALA-DA_price,IT_CNOR-DA_price,IT_CSUD-DA_price,IT_NORD-DA_price,IT_SARD-DA_price,IT_SICI-DA_price,IT_SUD-DA_price,LT-DA_price,LV-DA_price,NL-DA_price,NO_1-DA_price,NO_2-DA_price,NO_3-DA_price,NO_4-DA_price,NO_5-DA_price,PL-DA_price,PT-DA_price,RO-DA_price,SE_1-DA_price,SE_2-DA_price,SE_3-DA_price,SE_4-DA_price,SI-DA_price,SK-DA_price
2024-10-01 00:00:00+02:00,3.21,3.21,3.21,3.21,3.21,3.21,3.21,3.21,104.0,0.01,3.21,98.66,3.21,3.21,109.91,109.91,109.91,109.91,109.91,109.91,109.91,3.21,3.21,3.21,3.31,3.31,3.03,3.03,3.31,85.29,104.0,3.21,0.01,0.65,0.65,0.65,3.21,3.21
2024-10-01 01:00:00+02:00,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,97.68,0.01,0.07,103.47,0.07,0.07,109.05,109.05,109.05,109.05,109.05,109.05,109.05,0.07,0.07,0.07,0.08,0.08,3.04,3.04,3.04,85.31,97.68,0.07,0.01,0.07,0.07,0.07,0.07,0.07
2024-10-01 02:00:00+02:00,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,97.68,0.0,0.05,103.1,0.05,0.05,105.17,105.17,105.17,105.17,105.17,105.17,105.17,0.05,0.05,0.05,0.05,0.05,10.96,10.96,10.96,85.19,97.68,0.05,0.0,0.05,0.05,0.05,0.05,0.05
2024-10-01 03:00:00+02:00,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,94.86,0.0,0.02,99.57,0.02,0.02,105.0,105.0,105.0,105.0,105.0,105.0,105.0,0.02,0.02,0.02,0.02,0.02,13.68,13.68,13.68,86.21,94.86,0.02,0.0,0.02,0.02,0.02,0.02,0.02
2024-10-01 04:00:00+02:00,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,84.01,0.01,0.09,102.52,0.09,0.09,105.1,105.1,105.1,105.1,105.1,105.1,105.1,0.09,0.09,0.09,8.0,8.0,15.79,15.79,15.79,87.04,84.01,0.09,0.01,0.09,0.09,0.09,0.09,0.09
2024-10-01 05:00:00+02:00,6.15,2.85,6.25,6.65,6.8,6.8,3.3,6.65,80.35,2.97,0.08,108.53,6.03,6.31,109.52,109.52,109.52,109.52,109.52,109.52,109.52,6.65,6.65,5.9,25.25,25.25,19.04,16.21,25.25,97.19,80.35,6.25,2.97,3.3,3.3,3.3,5.95,6.44
2024-10-01 06:00:00+02:00,84.78,55.01,100.93,86.94,63.96,33.48,10.07,139.15,88.13,5.47,48.48,100.93,92.93,100.49,125.0,125.0,125.0,125.0,125.0,125.0,125.0,139.15,139.15,62.8,33.35,33.35,19.81,16.48,33.35,139.15,88.13,100.93,5.47,7.82,7.82,7.82,88.83,107.62
2024-10-01 07:00:00+02:00,97.96,103.06,100.02,114.03,103.35,39.42,39.42,136.02,117.04,12.95,102.3,100.02,141.99,131.42,160.99,160.99,160.99,160.99,160.99,160.99,160.99,136.02,136.02,104.42,38.03,38.03,31.6,16.83,38.03,136.02,117.04,100.02,12.95,24.95,24.95,24.95,160.99,127.78
2024-10-01 08:00:00+02:00,114.8,114.84,58.43,115.69,114.98,41.32,41.32,115.98,123.81,16.7,114.72,58.43,106.51,119.07,157.93,157.93,157.93,157.93,157.93,157.93,157.93,115.98,115.98,114.92,41.32,41.32,41.32,16.91,41.32,115.98,123.81,58.43,16.7,41.32,41.32,41.32,112.55,116.95
2024-10-01 09:00:00+02:00,100.05,100.18,14.99,101.53,100.41,41.51,41.51,102.13,100.0,20.08,100.0,19.39,87.14,106.59,139.0,139.0,139.0,139.0,139.0,139.0,139.0,102.13,102.13,100.32,41.51,41.51,41.51,17.23,41.51,102.13,100.0,14.99,17.23,41.51,41.51,41.51,96.46,103.64
2024-10-01 10:00:00+02:00,76.27,76.32,10.65,77.28,76.48,38.65,38.65,77.63,99.54,29.6,76.18,10.65,67.7,81.16,125.0,125.0,125.0,125.0,125.0,125.0,125.0,77.63,77.63,76.41,38.65,38.65,38.65,18.01,38.65,77.63,99.54,10.65,18.01,38.65,38.65,38.65,73.69,78.61
2024-10-01 11:00:00+02:00,51.99,68.62,10.02,59.88,68.21,34.99,34.99,61.38,79.49,25.0,68.24,10.02,50.33,58.98,117.3,117.3,117.3,117.3,117.3,117.3,117.3,61.38,61.38,68.69,36.04,36.04,34.99,18.08,36.04,61.38,79.49,10.02,18.08,34.99,34.99,34.99,54.25,58.26
2024-10-01 12:00:00+02:00,50.96,58.72,5.12,55.1,58.6,34.96,31.24,56.02,58.48,20.09,58.48,5.12,46.44,56.2,105.53,105.53,105.53,105.53,105.53,105.53,105.53,56.02,56.02,58.8,36.0,36.0,31.24,18.18,36.0,56.02,58.48,5.12,18.18,31.24,31.24,31.24,50.88,55.11
2024-10-01 13:00:00+02:00,55.45,55.53,5.0,56.32,55.66,34.99,29.99,56.67,55.41,26.59,55.41,5.0,48.32,59.27,105.76,105.76,105.76,105.76,10.0,105.76,105.76,56.67,56.67,55.6,36.03,36.03,31.44,18.33,36.03,58.42,57.73,5.0,18.33,29.99,29.99,29.99,53.34,57.62
2024-10-01 14:00:00+02:00,56.34,56.38,10.65,57.14,56.51,34.96,34.96,57.41,56.28,34.96,56.28,10.65,49.77,60.18,112.25,112.25,112.25,112.25,10.0,112.25,112.25,57.41,57.41,56.45,36.01,36.01,34.96,18.42,36.01,79.42,56.28,10.65,18.42,34.96,34.96,34.96,54.31,58.26
2024-10-01 15:00:00+02:00,61.78,59.7,50.24,62.1,62.18,39.71,39.71,61.96,57.98,39.71,57.98,50.24,61.54,62.18,118.79,118.79,118.79,118.79,3.0,118.79,118.79,61.96,61.96,61.63,39.71,39.71,39.71,18.67,39.71,105.18,57.98,50.24,18.67,39.71,39.71,39.71,61.67,61.94
2024-10-01 16:00:00+02:00,94.36,73.54,70.34,97.89,98.94,43.56,43.56,97.65,55.9,78.81,55.9,70.34,93.61,96.39,119.1,119.1,119.1,119.1,119.1,119.1,119.1,97.65,97.65,93.33,43.56,43.56,43.56,18.81,43.56,97.65,57.73,70.34,18.81,43.56,43.56,43.56,93.43,96.54
2024-10-01 17:00:00+02:00,124.52,89.92,110.6,131.82,109.58,52.71,52.71,181.9,76.14,120.41,76.14,110.6,132.0,144.95,130.43,130.43,130.43,130.43,130.43,130.43,130.43,181.9,181.9,105.42,49.92,49.92,49.92,18.96,49.92,181.9,76.14,110.6,18.96,49.92,49.92,49.92,130.43,151.34
2024-10-01 18:00:00+02:00,159.86,116.09,148.59,169.79,133.9,54.4,54.4,249.99,103.57,249.99,103.57,148.59,173.4,191.27,148.59,148.59,148.59,148.59,148.59,205.0,148.59,249.99,249.99,130.6,52.83,52.83,52.83,18.79,52.83,249.99,103.57,148.59,18.79,52.83,52.83,52.83,170.12,201.37
