CET,AT-DA_price,BE-DA_price,BG-DA_price,CZ-DA_price,DE_LU-DA_price,DK_1-DA_price,DK_2-DA_price,EE-DA_price,ES-DA_price,FI-DA_price,FR-DA_price,GR-DA_price,HR-DA_price,HU-DA_price,IT_CALA-DA_price,IT_CNOR-DA_price,IT_CSUD-DA_price,IT_NORD-DA_price,IT_SARD-DA_price,IT_SICI-DA_price,IT_SUD-DA_price,LT-DA_price,LV-DA_price,NL-DA_price,NO_1-DA_price,NO_2-DA_price,NO_3-DA_price,NO_4-DA_price,NO_5-DA_price,PL-DA_price,PT-DA_price,RO-DA_price,SE_1-DA_price,SE_2-DA_price,SE_3-DA_price,SE_4-DA_price,SI-DA_price,SK-DA_price
2022-08-01 00:00:00+02:00,385.06,385.06,385.06,385.06,385.06,385.06,385.06,385.06,157.48,11.99,385.06,429.66,385.06,385.06,429.66,429.66,429.66,429.66,429.66,429.66,429.66,385.06,385.06,385.06,220.91,373.12,1.97,1.97,220.91,201.53,157.48,385.06,11.99,11.99,11.99,11.99,385.06,385.06
2022-08-01 01:00:00+02:00,344.06,344.06,344.06,344.06,344.06,344.06,344.06,154.99,153.33,11.19,344.06,394.93,344.06,344.06,422.13,422.13,422.13,422.13,422.13,422.13,422.13,154.99,154.99,344.06,218.96,333.4,1.93,1.93,218.96,150.91,153.33,344.06,11.19,11.19,11.19,11.19,344.06,344.06
2022-08-01 02:00:00+02:00,338.81,338.81,338.81,338.81,338.81,338.81,338.81,149.17,150.15,11.4,338.81,351.51,338.81,338.81,403.18,403.18,403.18,403.18,403.18,403.18,403.18,149.17,149.17,338.81,218.49,328.31,1.9,1.9,218.49,162.48,150.15,338.81,11.4,11.4,11.4,11.4,338.81,338.81
2022-08-01 03:00:00+02:00,320.86,320.86,320.86,320.86,320.86,320.86,320.86,149.13,148.02,11.48,320.86,320.86,320.86,320.86,378.52,378.52,378.52,378.52,378.52,378.52,378.52,149.13,149.13,320.86,218.27,310.91,1.84,1.84,218.27,152.09,148.02,320.86,11.48,11.48,11.48,11.48,320.86,320.86
2022-08-01 04:00:00+02:00,329.72,329.72,329.72,329.72,329.72,329.72,329.72,149.19,147.39,11.94,329.72,329.72,329.72,329.72,380.0,380.0,380.0,380.0,380.0,380.0,380.0,149.19,149.19,329.72,218.14,319.5,1.84,1.84,218.14,179.57,147.39,329.72,11.94,11.94,11.94,11.94,329.72,329.72
2022-08-01 05:00:00+02:00,380.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,150.15,154.84,380.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,218.92,368.98,1.91,1.91,218.92,161.6,150.15,380.0,12.49,12.49,12.49,12.49,380.0,380.0
2022-08-01 06:00:00+02:00,429.66,429.66,418.38,429.66,429.66,429.66,429.66,429.66,150.15,203.52,429.66,418.38,429.66,429.66,429.66,429.66,429.66,429.66,429.66,429.66,429.66,429.66,429.66,429.66,219.89,395.76,1.93,1.93,219.89,225.92,150.15,429.66,15.33,15.33,15.33,15.33,429.66,429.66
2022-08-01 07:00:00+02:00,467.91,467.91,434.6,467.91,467.91,433.56,433.56,467.91,148.0,292.83,467.91,434.6,467.91,467.91,467.91,467.91,467.91,467.91,467.91,467.91,467.91,467.91,467.91,467.91,218.66,420.99,3.02,3.02,218.66,223.3,148.0,467.91,24.84,24.84,119.91,433.56,467.91,467.91
2022-08-01 08:00:00+02:00,474.9,474.9,422.0,474.9,474.9,474.9,474.9,474.9,150.15,377.99,474.9,422.0,474.9,474.9,474.9,474.9,474.9,474.9,474.9,474.9,474.9,474.9,474.9,474.9,222.62,435.84,3.94,3.94,222.62,290.42,150.15,474.9,25.17,25.17,222.62,222.62,474.9,474.9
2022-08-01 09:00:00+02:00,461.45,461.66,380.0,460.0,459.05,443.95,443.95,459.7,145.13,435.71,470.52,380.0,460.62,460.43,470.52,470.52,470.52,470.52,470.52,470.52,470.52,459.7,459.7,450.84,227.33,437.15,3.5,3.5,227.33,230.99,145.13,460.43,23.37,23.37,227.33,227.33,460.71,460.29
