CET,AT-DA_price,BE-DA_price,BG-DA_price,CZ-DA_price,DE_LU-DA_price,DK_1-DA_price,DK_2-DA_price,EE-DA_price,ES-DA_price,FI-DA_price,FR-DA_price,GR-DA_price,HR-DA_price,HU-DA_price,IT_CALA-DA_price,IT_CNOR-DA_price,IT_CSUD-DA_price,IT_NORD-DA_price,IT_SARD-DA_price,IT_SICI-DA_price,IT_SUD-DA_price,LT-DA_price,LV-DA_price,NL-DA_price,NO_1-DA_price,NO_2-DA_price,NO_3-DA_price,NO_4-DA_price,NO_5-DA_price,PL-DA_price,PT-DA_price,RO-DA_price,SE_1-DA_price,SE_2-DA_price,SE_3-DA_price,SE_4-DA_price,SI-DA_price,SK-DA_price
2022-01-01 00:00:00+01:00,61.84,82.02,120.94,50.05,50.05,50.05,46.6,50.05,145.86,46.6,89.06,170.28,61.84,61.84,170.28,170.28,170.28,170.28,170.28,170.28,170.28,50.05,50.05,124.7,132.89,132.89,46.6,46.6,132.89,59.03,145.86,61.84,46.6,46.6,46.6,46.6,61.84,50.05
2022-01-01 01:00:00+01:00,51.44,67.07,80.84,41.33,41.33,41.33,41.33,41.33,114.9,41.33,78.48,155.72,51.44,41.33,155.72,155.72,155.72,155.72,155.72,155.72,155.72,41.33,41.33,124.7,129.3,129.3,41.33,41.33,129.3,49.37,114.9,41.33,41.33,41.33,41.33,41.33,51.44,41.33
2022-01-01 02:00:00+01:00,55.91,75.11,84.27,43.22,43.22,43.22,42.18,42.18,113.87,42.18,85.16,147.09,55.91,43.22,147.09,147.09,147.09,147.09,147.09,147.09,147.09,42.18,42.18,134.0,132.08,132.08,42.18,42.18,132.08,43.22,113.87,43.09,42.18,42.18,42.18,42.18,55.91,43.22
2022-01-01 03:00:00+01:00,46.94,50.91,88.92,45.46,45.46,45.46,44.37,44.37,97.8,44.37,50.0,91.0,46.94,45.46,91.0,91.0,91.0,91.0,91.0,91.0,91.0,44.37,44.37,58.8,111.44,111.44,44.37,44.37,111.44,45.46,97.8,45.46,44.37,44.37,44.37,44.37,46.94,45.46
2022-01-01 04:00:00+01:00,37.67,37.67,73.68,37.67,37.67,37.67,37.67,37.67,97.8,37.67,37.67,104.0,37.67,37.67,104.0,104.0,104.0,104.0,104.0,104.0,104.0,37.67,37.67,37.67,112.35,112.35,37.67,37.67,112.35,37.67,97.8,37.67,37.67,37.67,37.67,37.67,37.67,37.67
2022-01-01 05:00:00+01:00,39.7,39.7,77.65,39.7,39.7,39.7,39.7,39.7,95.74,39.7,39.7,140.6,39.7,39.7,140.6,140.6,140.6,140.6,140.6,140.6,140.6,39.7,39.7,39.7,113.9,113.9,39.7,39.7,113.9,39.7,95.74,39.7,39.7,39.7,39.7,39.7,39.7,39.7
2022-01-01 06:00:00+01:00,40.59,40.59,79.38,40.59,40.59,40.59,40.59,40.59,97.8,40.59,40.59,147.09,40.59,40.59,147.09,147.09,147.09,147.09,147.09,147.09,147.09,40.59,40.59,40.59,122.25,122.25,40.59,40.59,122.25,40.59,97.8,40.59,40.59,40.59,40.59,40.59,40.59,40.59
2022-01-01 07:00:00+01:00,43.26,43.26,84.22,43.26,43.26,43.26,43.26,43.26,97.8,43.26,43.26,99.99,43.26,43.26,99.99,99.99,99.99,99.99,99.99,99.99,99.99,43.26,43.26,43.26,118.58,118.58,43.26,43.26,118.58,43.26,97.8,43.06,43.26,43.26,43.26,43.26,43.26,43.26
2022-01-01 08:00:00+01:00,49.66,49.66,79.44,49.66,49.66,49.66,49.66,49.66,97.8,49.66,49.66,40.62,49.66,49.66,67.99,67.99,67.99,67.99,67.99,67.99,67.99,49.66,49.66,49.66,118.47,118.47,49.44,49.44,118.47,49.66,97.8,40.62,49.44,49.44,49.66,49.66,49.66,49.66
2022-01-01 09:00:00+01:00,70.05,70.05,85.1,70.05,70.05,70.05,70.05,70.05,70.05,65.48,70.05,43.51,70.05,70.05,95.0,95.0,95.0,95.0,95.0,95.0,95.0,70.05,70.05,70.05,117.86,117.86,49.46,49.46,117.86,70.05,70.05,43.51,49.46,49.46,70.05,70.05,70.05,70.05
