CET,AT-DA_price,BE-DA_price,BG-DA_price,CZ-DA_price,DE_LU-DA_price,DK_1-DA_price,DK_2-DA_price,EE-DA_price,ES-DA_price,FI-DA_price,FR-DA_price,GR-DA_price,HR-DA_price,HU-DA_price,IT_CALA-DA_price,IT_CNOR-DA_price,IT_CSUD-DA_price,IT_NORD-DA_price,IT_SARD-DA_price,IT_SICI-DA_price,IT_SUD-DA_price,LT-DA_price,LV-DA_price,NL-DA_price,NO_1-DA_price,NO_2-DA_price,NO_3-DA_price,NO_4-DA_price,NO_5-DA_price,PL-DA_price,PT-DA_price,RO-DA_price,SE_1-DA_price,SE_2-DA_price,SE_3-DA_price,SE_4-DA_price,SI-DA_price,SK-DA_price
2024-03-01 00:00:00+01:00,62.04,62.04,62.04,62.04,62.04,50.81,25.43,62.04,2.17,0.0,62.04,62.04,62.04,62.04,87.49,87.49,87.49,87.49,87.49,87.49,87.49,62.04,62.04,62.04,52.33,52.33,19.99,19.99,52.33,62.04,2.17,62.04,6.2,6.2,6.2,6.2,62.04,62.04
2024-03-01 01:00:00+01:00,61.42,61.42,61.42,61.42,61.42,51.51,26.01,61.42,0.5,0.0,61.42,61.42,61.42,61.42,84.0,84.0,84.0,84.0,84.0,84.0,84.0,61.42,61.42,61.42,51.51,51.51,18.62,18.62,51.51,61.42,0.5,61.42,8.64,8.64,8.64,8.64,61.42,61.42
2024-03-01 02:00:00+01:00,58.14,58.14,58.14,58.14,58.14,51.95,24.81,49.17,0.2,0.0,58.14,58.14,58.14,58.14,79.1,79.1,79.1,79.1,79.1,79.1,79.1,49.17,49.17,58.14,51.95,51.95,19.96,19.96,51.95,58.14,0.2,58.14,11.0,11.0,11.0,11.0,58.14,58.14
2024-03-01 03:00:00+01:00,57.83,57.83,57.83,57.83,57.83,51.91,26.08,13.0,0.1,0.0,57.83,57.83,57.83,57.83,75.1,75.1,75.1,75.1,75.1,75.1,75.1,13.0,13.0,57.83,51.91,51.91,20.11,20.11,51.91,57.83,0.1,57.83,13.0,13.0,13.0,13.0,57.83,57.83
2024-03-01 04:00:00+01:00,58.3,58.3,58.3,58.3,58.3,52.03,52.03,14.33,0.01,0.01,58.3,58.3,58.3,58.3,77.42,77.42,77.42,77.42,77.42,77.42,77.42,14.33,14.33,58.3,52.03,52.03,20.27,20.27,52.03,58.3,0.01,58.3,14.33,14.33,14.33,14.33,58.3,58.3
2024-03-01 05:00:00+01:00,62.49,62.49,62.49,62.49,62.49,52.52,52.52,48.04,0.5,20.46,62.49,62.49,62.49,62.49,87.91,87.91,87.91,87.91,87.91,87.91,87.91,48.04,48.04,62.49,52.52,52.52,20.74,20.74,52.52,70.24,0.5,62.49,20.46,20.46,20.46,20.46,62.49,62.49
2024-03-01 06:00:00+01:00,71.58,71.58,71.58,71.58,71.58,54.46,54.46,71.58,3.0,23.0,71.58,71.58,71.58,71.58,93.27,93.27,93.27,93.27,93.27,93.27,93.27,71.58,71.58,71.58,54.46,54.46,28.16,23.0,54.46,71.58,3.0,71.58,23.0,23.0,23.0,23.0,71.58,71.58
2024-03-01 07:00:00+01:00,79.36,79.36,79.36,79.36,79.36,58.85,58.85,79.36,3.25,25.97,79.36,79.36,79.36,79.36,98.36,98.36,98.36,98.36,98.36,98.36,98.36,79.36,79.36,79.36,57.15,57.15,35.6,25.97,57.15,79.36,3.25,79.36,25.97,25.97,25.97,25.97,79.36,79.36
2024-03-01 08:00:00+01:00,83.5,87.8,85.21,83.5,83.79,59.94,59.94,81.25,3.25,27.99,79.07,85.21,84.22,85.21,114.99,114.99,114.99,114.99,114.99,114.99,114.99,81.25,81.25,86.02,58.2,58.2,41.79,27.99,58.2,81.25,3.25,85.21,27.99,27.99,36.39,36.39,83.96,85.21
2024-03-01 09:00:00+01:00,75.61,79.83,76.01,76.27,75.88,59.95,59.95,72.76,3.2,30.02,71.34,76.01,75.82,76.29,109.1,109.1,109.1,109.1,109.1,109.1,109.1,72.76,72.76,78.04,58.21,58.21,43.14,30.02,58.21,72.76,3.2,76.01,30.02,30.02,37.25,37.25,75.77,76.75
2024-03-01 10:00:00+01:00,66.99,66.53,66.75,66.46,66.52,59.94,59.94,66.12,0.0,29.78,66.55,66.75,66.73,66.72,101.0,101.0,101.0,101.0,101.0,101.0,101.0,66.12,66.12,66.51,58.2,58.2,43.87,29.78,58.2,66.12,0.0,66.75,29.78,29.78,58.2,58.2,66.74,66.82
2024-03-01 11:00:00+01:00,70.03,64.76,65.86,64.76,64.76,57.98,57.98,54.61,0.0,30.0,65.24,65.86,66.56,65.89,97.7,97.7,97.7,97.7,97.7,97.7,97.7,54.61,54.61,64.53,56.3,56.3,42.84,30.0,56.3,59.96,0.0,65.86,30.0,30.0,54.61,54.61,66.85,66.31
2024-03-01 12:00:00+01:00,71.95,63.16,64.41,61.06,63.08,54.11,54.11,34.71,0.0,30.98,63.87,73.97,65.28,63.83,90.0,90.0,90.0,90.0,90.0,90.0,90.0,34.71,34.71,47.55,54.33,54.33,42.4,30.98,54.33,59.33,0.0,64.41,30.98,30.98,34.71,34.71,65.75,64.22
2024-03-01 13:00:00+01:00,65.02,68.2,63.79,63.73,64.63,56.6,56.6,30.97,0.0,30.97,59.7,73.44,63.83,63.75,89.49,89.49,89.49,89.49,89.49,89.49,89.49,30.97,30.97,50.0,56.6,56.6,39.51,30.97,56.6,63.95,0.0,63.79,30.97,30.97,30.97,30.97,63.9,63.76
2024-03-01 14:00:00+01:00,66.96,66.89,67.0,67.11,67.11,66.72,66.72,29.95,0.0,29.65,64.9,76.97,66.93,67.03,90.91,90.91,90.91,90.91,90.91,90.91,90.91,29.95,29.95,63.2,61.35,61.35,36.54,29.65,61.35,70.89,0.0,67.0,29.65,29.65,29.95,29.95,66.92,67.05
2024-03-01 15:00:00+01:00,70.1,67.2,70.73,71.54,72.57,72.21,72.21,40.01,0.0,28.0,59.83,77.07,70.15,70.89,95.12,95.12,95.12,95.12,95.12,95.12,95.12,40.01,40.01,71.17,63.1,63.1,33.98,28.0,63.1,77.5,0.0,70.73,28.0,28.0,40.01,40.01,70.02,71.13
2024-03-01 16:00:00+01:00,74.45,72.49,75.57,77.02,78.94,78.28,78.28,77.05,0.0,25.99,55.55,75.57,74.51,75.85,100.36,100.36,100.36,100.36,100.36,100.36,100.36,77.05,77.05,78.28,61.93,61.93,32.56,25.99,61.93,91.64,0.0,75.57,25.99,25.99,45.98,77.05,74.28,76.29
2024-03-01 17:00:00+01:00,87.54,89.4,87.97,88.64,89.4,89.4,89.4,87.26,0.84,26.71,60.71,87.97,86.7,88.41,103.77,103.77,103.77,103.77,103.77,103.77,103.77,87.26,87.26,89.4,63.11,63.11,28.54,26.71,63.11,89.01,0.84,87.97,26.71,26.71,63.11,87.26,86.5,88.67
2024-03-01 18:00:00+01:00,91.7,91.88,92.35,92.96,93.73,93.73,93.73,91.49,3.25,29.46,82.45,92.35,91.8,92.49,112.4,112.4,112.4,112.4,112.4,112.4,112.4,91.49,91.49,93.73,62.37,62.37,29.46,29.46,62.37,93.02,3.25,92.35,29.46,29.46,59.69,91.49,91.64,92.49
2024-03-01 19:00:00+01:00,87.19,87.19,87.19,87.19,87.19,87.19,87.19,85.1,5.68,29.1,87.19,87.19,87.19,87.19,112.1,112.1,112.1,112.1,112.1,112.1,112.1,85.1,85.1,87.19,61.79,61.79,29.1,29.1,61.79,87.19,5.68,87.19,29.1,29.1,29.1,85.1,87.19,87.19
2024-03-01 20:00:00+01:00,77.49,77.49,77.49,77.49,77.49,77.49,77.49,30.04,10.1,26.58,77.49,77.49,77.49,77.49,100.36,100.36,100.36,100.36,100.36,100.36,100.36,30.04,30.04,77.49,60.05,60.05,26.58,26.58,60.05,77.49,10.1,77.49,26.58,26.58,26.58,30.04,77.49,77.49
2024-03-01 21:00:00+01:00,71.62,71.62,71.62,71.62,71.62,71.62,71.62,26.39,6.48,26.39,71.62,79.13,71.62,71.62,95.04,95.04,95.04,95.04,95.04,95.04,95.04,26.39,26.39,71.62,58.71,58.71,26.39,26.39,58.71,71.62,6.48,71.62,26.39,26.39,26.39,26.39,71.62,71.62
2024-03-01 22:00:00+01:00,70.06,70.06,70.06,70.06,70.06,70.06,70.06,26.78,5.0,26.78,70.06,75.99,70.06,70.06,90.0,90.0,90.0,90.0,90.0,90.0,90.0,26.78,26.78,70.06,56.36,56.36,26.78,26.78,56.36,71.92,5.0,70.06,26.78,26.78,26.78,26.78,70.06,70.06
2024-03-01 23:00:00+01:00,66.39,66.39,66.39,66.39,66.39,66.39,66.39,25.95,3.8,25.95,66.39,66.39,66.39,66.39,87.84,87.84,87.84,87.84,87.84,87.84,87.84,25.95,25.95,66.39,56.14,56.14,25.95,25.95,56.14,72.15,3.8,66.39,25.95,25.95,25.95,25.95,66.39,66.39
2024-03-02 00:00:00+01:00,59.95,59.95,59.95,59.95,59.95,59.95,59.95,31.17,3.2,31.17,59.95,77.59,59.95,59.95,85.38,85.38,85.38,85.38,85.38,85.38,85.38,31.17,31.17,59.95,57.36,57.36,31.17,31.17,57.36,72.46,3.2,59.95,31.17,31.17,31.17,31.17,59.95,59.95
2024-03-02 01:00:00+01:00,56.03,56.03,56.03,56.03,56.03,56.03,56.03,33.1,2.0,33.1,56.03,79.4,56.03,56.03,79.4,79.4,79.4,79.4,79.4,79.4,79.4,33.1,33.1,56.03,54.96,54.96,33.1,33.1,54.96,71.27,2.0,56.03,33.1,33.1,33.1,33.1,56.03,56.03
2024-03-02 02:00:00+01:00,56.02,56.02,56.02,56.02,56.02,56.02,56.02,34.68,0.5,34.68,56.02,74.98,56.02,56.02,74.98,74.98,74.98,74.98,74.98,74.98,74.98,34.68,34.68,56.02,54.34,54.34,34.68,34.68,54.34,71.04,0.5,56.02,34.68,34.68,34.68,34.68,56.02,56.02
2024-03-02 03:00:00+01:00,55.48,55.48,55.48,55.48,55.48,55.48,55.48,35.43,0.01,35.43,55.48,76.3,55.48,55.48,76.3,76.3,76.3,76.3,76.3,76.3,76.3,35.43,35.43,55.48,53.88,53.88,35.43,35.43,53.88,71.04,0.01,55.48,35.43,35.43,35.43,35.43,55.48,55.48
2024-03-02 04:00:00+01:00,54.88,54.88,56.85,54.88,54.88,54.88,54.88,36.94,0.01,36.94,54.88,76.3,54.88,54.88,76.3,76.3,76.3,76.3,76.3,76.3,76.3,36.94,36.94,54.88,53.37,53.37,37.69,36.94,53.37,71.04,0.01,54.88,36.94,36.94,36.94,36.94,54.88,54.88
2024-03-02 05:00:00+01:00,55.99,55.99,55.99,55.99,55.99,55.99,55.99,37.95,0.0,37.95,55.99,80.0,55.99,55.99,80.0,80.0,80.0,80.0,80.0,80.0,80.0,37.95,37.95,55.99,54.25,54.25,40.21,36.77,54.25,71.09,0.0,55.99,37.95,37.95,37.95,37.95,55.99,55.99
2024-03-02 06:00:00+01:00,56.58,56.58,57.53,56.58,56.58,56.58,56.58,36.45,0.1,36.45,56.58,89.98,56.58,56.58,89.98,89.98,89.98,89.98,89.98,89.98,89.98,36.45,36.45,56.58,54.97,54.97,36.45,36.45,54.97,71.13,0.1,56.58,36.45,36.45,36.45,36.45,56.58,56.58
2024-03-02 07:00:00+01:00,60.67,60.67,60.67,60.67,60.67,58.8,58.8,37.89,2.1,37.89,60.67,70.0,60.67,60.67,93.04,93.04,93.04,93.04,93.04,93.04,93.04,37.89,37.89,60.67,57.1,57.1,37.89,37.18,57.1,72.11,2.1,60.67,37.89,37.89,37.89,37.89,60.67,60.67
2024-03-02 08:00:00+01:00,63.76,63.76,63.76,63.76,63.76,59.75,59.75,39.93,2.17,39.93,63.76,63.77,63.76,63.76,93.22,93.22,93.22,93.22,93.22,93.22,93.22,39.93,39.93,63.76,58.02,58.02,39.93,37.88,58.02,73.28,2.17,63.76,39.93,39.93,39.93,39.93,63.76,63.76
2024-03-02 09:00:00+01:00,65.75,65.75,65.75,65.75,65.75,65.75,65.75,42.09,2.05,42.09,65.75,65.75,65.75,65.75,90.13,90.13,90.13,90.13,90.13,90.13,90.13,42.09,42.09,65.75,58.67,58.67,42.09,39.02,58.67,73.96,2.05,65.75,42.09,42.09,42.09,42.09,65.75,65.75
