CET,AT-DA_price,BE-DA_price,BG-DA_price,CZ-DA_price,DE_LU-DA_price,DK_1-DA_price,DK_2-DA_price,EE-DA_price,ES-DA_price,FI-DA_price,FR-DA_price,GR-DA_price,HR-DA_price,HU-DA_price,IT_CALA-DA_price,IT_CNOR-DA_price,IT_CSUD-DA_price,IT_NORD-DA_price,IT_SARD-DA_price,IT_SICI-DA_price,IT_SUD-DA_price,LT-DA_price,LV-DA_price,NL-DA_price,NO_1-DA_price,NO_2-DA_price,NO_3-DA_price,NO_4-DA_price,NO_5-DA_price,PL-DA_price,PT-DA_price,RO-DA_price,SE_1-DA_price,SE_2-DA_price,SE_3-DA_price,SE_4-DA_price,SI-DA_price,SK-DA_price
2022-09-01 00:00:00+02:00,508.74,331.7,506.51,499.1,490.77,490.77,490.77,25.04,200.0,25.04,571.39,506.51,510.65,505.47,571.39,571.39,571.39,571.39,571.39,571.39,571.39,309.99,25.04,426.4,505.43,505.43,25.04,14.84,505.43,248.17,200.0,506.51,25.04,25.04,25.04,309.99,511.66,503.38
2022-09-01 01:00:00+02:00,495.02,389.4,493.69,489.33,484.36,484.36,484.36,26.79,181.99,26.79,532.14,493.69,496.12,493.08,540.0,540.0,540.0,540.0,10.0,540.0,540.0,309.93,26.79,445.96,498.83,498.83,26.79,14.44,498.83,246.59,181.99,493.69,26.79,26.79,26.79,309.93,496.72,491.85
2022-09-01 02:00:00+02:00,497.29,389.4,495.93,491.4,486.34,486.34,486.34,27.06,178.54,27.06,535.86,495.93,498.46,495.29,535.86,535.86,535.86,535.86,3.0,535.86,535.86,309.91,27.06,447.76,498.81,498.81,27.06,14.31,498.81,232.38,178.54,495.93,27.06,27.06,27.06,309.91,499.07,493.93
2022-09-01 03:00:00+02:00,487.75,409.91,424.0,484.34,480.02,480.02,480.02,28.0,178.54,28.0,514.95,424.0,480.78,489.54,524.87,524.87,524.87,524.87,3.0,524.87,524.87,176.93,28.0,451.98,494.36,494.36,28.0,14.25,494.36,230.54,178.54,424.0,28.0,28.0,28.0,176.93,486.47,487.23
2022-09-01 04:00:00+02:00,495.07,494.99,396.06,496.31,495.18,495.18,495.18,29.05,181.23,29.05,494.61,396.06,482.81,500.12,525.0,525.0,525.0,525.0,0.0,525.0,525.0,309.97,200.0,495.13,504.87,504.87,29.05,14.28,504.87,230.41,181.23,396.06,29.05,29.05,29.05,309.97,491.05,498.06
2022-09-01 05:00:00+02:00,532.8,532.8,532.8,532.8,532.8,532.8,532.8,91.47,189.65,80.05,532.8,532.8,532.8,532.8,547.86,547.86,547.86,547.86,0.0,547.86,547.86,532.8,532.8,532.8,572.82,572.82,35.99,14.56,572.82,256.43,189.65,532.8,35.99,35.99,80.05,520.01,532.8,532.8
2022-09-01 06:00:00+02:00,647.58,600.0,627.31,646.91,644.71,644.71,644.71,249.99,198.64,249.99,646.44,627.31,644.47,648.1,646.44,646.44,646.44,646.44,5.0,646.44,646.44,646.7,504.12,613.69,595.0,595.0,39.19,15.17,595.0,355.73,198.64,627.31,39.19,39.19,249.99,629.24,646.44,647.44
2022-09-01 07:00:00+02:00,674.9,628.7,673.5,671.75,669.21,669.21,669.21,495.83,227.31,495.83,690.38,673.5,674.41,673.33,690.38,690.38,690.38,690.38,485.04,690.38,690.38,671.46,606.98,653.39,648.47,648.47,44.71,16.39,648.47,391.69,227.31,673.5,44.71,44.71,495.83,669.21,675.03,672.8
2022-09-01 08:00:00+02:00,680.05,562.0,676.34,672.08,665.46,665.46,665.46,524.72,228.4,524.72,719.2,676.34,678.8,676.06,780.0,780.0,780.0,780.0,3.0,780.0,780.0,671.34,594.17,626.87,644.83,644.83,42.0,42.0,644.83,385.53,228.4,676.34,42.0,42.0,644.83,649.49,680.35,674.75
2022-09-01 09:00:00+02:00,625.75,536.0,622.38,619.13,614.15,614.15,614.15,599.85,225.0,599.85,654.68,622.38,624.23,622.16,840.0,840.0,840.0,840.0,0.0,840.0,840.0,618.6,618.6,583.58,599.85,599.85,39.18,39.18,599.85,284.88,225.0,622.38,39.18,39.18,599.85,599.85,625.4,621.17
2022-09-01 10:00:00+02:00,604.02,500.0,520.9,586.36,567.93,567.93,567.93,567.93,197.65,567.93,624.42,520.9,601.76,599.59,769.5,769.5,769.5,769.5,0.0,769.5,769.5,587.13,587.13,519.9,581.46,581.46,34.07,34.07,581.46,206.37,197.65,599.14,34.07,34.07,567.93,567.93,603.0,596.65
2022-09-01 11:00:00+02:00,663.96,432.29,506.9,601.12,522.02,522.02,522.02,522.02,179.25,522.02,615.16,506.9,659.8,661.47,720.0,720.0,720.0,720.0,0.0,720.0,720.0,609.14,594.11,478.8,538.72,538.72,32.2,32.2,538.72,190.8,179.25,637.18,32.2,32.2,522.02,522.02,661.0,649.86
2022-09-01 12:00:00+02:00,680.0,407.61,632.25,593.45,495.26,495.26,495.26,495.26,178.65,495.26,680.0,632.25,672.99,672.79,680.0,680.0,680.0,680.0,0.0,680.0,680.0,603.56,594.13,441.68,511.1,511.1,36.84,36.84,511.1,187.95,178.65,632.25,36.84,36.84,495.26,495.26,676.76,656.88
2022-09-01 13:00:00+02:00,679.9,458.0,617.45,593.65,491.55,491.55,491.55,448.04,179.0,448.04,633.62,617.45,672.53,676.66,675.64,675.64,675.64,675.64,0.0,675.64,675.64,605.53,605.53,463.98,507.28,507.28,38.52,17.65,507.28,186.76,179.0,617.45,38.52,38.52,491.55,491.55,675.64,660.05
2022-09-01 14:00:00+02:00,674.93,420.5,637.18,599.38,511.25,511.25,511.25,367.88,175.08,367.88,647.98,637.18,668.6,669.68,720.0,720.0,720.0,720.0,0.0,720.0,720.0,609.16,609.16,461.4,527.6,527.6,36.28,17.44,527.6,185.18,175.08,637.18,36.28,36.28,500.9,500.9,671.05,655.73
2022-09-01 15:00:00+02:00,684.95,420.54,562.1,619.57,539.65,539.65,539.65,368.6,148.6,368.6,635.07,562.1,671.93,682.76,720.0,720.0,720.0,720.0,0.0,720.0,720.0,627.37,594.12,469.5,556.91,556.91,39.76,39.76,556.91,230.01,148.6,562.1,39.76,39.76,526.7,526.7,678.15,668.92
2022-09-01 16:00:00+02:00,660.51,458.0,654.72,614.9,559.97,559.97,559.97,496.15,149.7,496.15,618.23,654.72,657.04,657.22,750.0,750.0,750.0,750.0,0.0,750.0,750.0,621.05,496.15,514.13,580.05,580.05,34.93,34.93,580.05,263.59,149.7,654.72,34.93,34.93,546.53,546.53,656.95,649.37
2022-09-01 17:00:00+02:00,679.94,556.0,678.14,658.87,631.45,631.45,631.45,495.53,157.68,495.53,680.71,678.14,679.74,679.21,762.0,762.0,762.0,762.0,0.0,762.0,762.0,661.21,594.15,601.2,619.92,619.92,35.44,15.45,619.92,315.16,157.68,678.14,35.44,35.44,619.92,619.92,680.09,675.4
2022-09-01 18:00:00+02:00,703.47,567.2,699.67,693.72,686.23,686.23,686.23,626.59,176.12,626.59,759.75,699.67,703.32,698.95,759.75,759.75,759.75,759.75,10.0,759.75,759.75,692.86,626.59,635.0,654.81,654.81,37.36,13.75,654.81,453.89,176.12,699.67,37.36,37.36,654.81,669.76,704.08,697.13
2022-09-01 19:00:00+02:00,745.85,617.77,742.72,737.08,729.9,729.9,729.9,594.11,210.0,594.11,800.0,742.72,746.2,742.04,800.0,800.0,800.0,800.0,800.0,800.0,800.0,736.23,594.11,680.98,678.91,678.91,38.44,13.77,678.91,624.96,210.0,742.72,38.44,38.44,678.91,712.38,746.92,740.26
2022-09-01 20:00:00+02:00,718.24,582.62,654.45,710.71,702.09,702.09,702.09,329.96,230.01,329.96,775.75,654.45,706.09,718.82,775.75,775.75,775.75,775.75,775.75,775.75,775.75,711.29,513.95,650.0,663.15,663.15,38.11,13.68,663.15,711.29,230.01,654.45,38.11,38.11,663.15,685.24,715.53,716.5
2022-09-01 21:00:00+02:00,649.89,574.0,647.77,644.64,640.72,640.72,640.72,318.51,250.0,318.51,675.38,647.77,649.64,647.39,675.38,675.38,675.38,675.38,675.38,675.38,675.38,644.17,644.17,613.1,632.41,632.41,36.93,13.65,632.41,455.06,250.0,647.77,36.93,36.93,551.22,625.35,650.04,646.43
