CET,AT-DA_price,BE-DA_price,BG-DA_price,CZ-DA_price,DE_LU-DA_price,DK_1-DA_price,DK_2-DA_price,EE-DA_price,ES-DA_price,FI-DA_price,FR-DA_price,GR-DA_price,HR-DA_price,HU-DA_price,IT_CALA-DA_price,IT_CNOR-DA_price,IT_CSUD-DA_price,IT_NORD-DA_price,IT_SARD-DA_price,IT_SICI-DA_price,IT_SUD-DA_price,LT-DA_price,LV-DA_price,NL-DA_price,NO_1-DA_price,NO_2-DA_price,NO_3-DA_price,NO_4-DA_price,NO_5-DA_price,PL-DA_price,PT-DA_price,RO-DA_price,SE_1-DA_price,SE_2-DA_price,SE_3-DA_price,SE_4-DA_price,SI-DA_price,SK-DA_price
2023-05-01 00:00:00+02:00,109.9,109.9,109.9,109.9,109.9,109.9,109.9,31.49,109.9,31.49,109.9,129.26,109.9,109.9,114.35,114.35,114.35,114.35,114.35,114.35,114.35,31.49,31.49,109.9,106.24,106.24,31.49,31.49,106.24,109.9,109.9,109.9,31.49,31.49,31.49,31.49,109.9,109.9
2023-05-01 01:00:00+02:00,99.9,99.9,99.9,99.9,99.9,99.9,79.09,34.02,99.9,34.02,99.9,129.08,99.9,99.9,112.0,112.0,112.0,112.0,112.0,112.0,112.0,34.02,34.02,99.9,97.47,97.47,34.02,34.02,97.47,99.9,99.9,99.9,34.02,34.02,34.02,34.02,99.9,99.9
2023-05-01 02:00:00+02:00,95.49,95.49,95.49,95.49,95.49,95.49,77.94,36.69,95.49,36.69,95.49,128.82,95.49,95.49,110.0,110.0,110.0,110.0,110.0,110.0,110.0,36.69,36.69,95.49,92.72,92.72,36.69,36.69,92.72,95.49,95.49,95.49,36.69,36.69,36.69,36.69,95.49,95.49
2023-05-01 03:00:00+02:00,89.98,90.88,90.05,90.03,89.98,89.98,75.11,39.89,90.59,39.89,90.59,129.8,90.08,90.04,106.75,106.75,106.75,106.75,106.75,106.75,106.75,39.89,39.89,92.5,89.54,89.54,39.89,39.89,89.54,89.97,90.59,90.05,39.89,39.89,39.89,39.89,90.1,90.02
2023-05-01 04:00:00+02:00,87.38,87.61,87.34,87.34,87.29,87.29,75.03,42.55,87.4,42.55,87.4,129.89,87.35,87.34,108.98,108.98,108.98,108.98,108.98,108.98,108.98,42.55,42.55,88.5,85.67,85.67,42.55,42.55,85.67,87.3,87.4,87.34,42.55,42.55,42.55,42.55,87.36,87.33
2023-05-01 05:00:00+02:00,88.0,88.0,88.0,88.0,88.0,88.0,79.02,44.83,88.0,44.83,88.0,129.19,88.0,88.0,109.5,109.5,109.5,109.5,109.5,109.5,109.5,44.83,44.83,88.0,85.45,85.45,44.83,44.83,85.45,88.0,88.0,88.0,44.83,44.83,44.83,44.83,88.0,88.0
2023-05-01 06:00:00+02:00,87.25,87.44,74.59,87.14,87.16,87.16,69.74,47.89,87.38,47.89,87.38,110.06,87.64,87.02,110.06,110.06,110.06,110.06,110.06,110.06,110.06,47.89,47.89,87.7,84.63,84.63,47.89,47.89,84.63,87.08,87.38,74.59,47.89,47.89,47.89,47.89,87.38,87.06
2023-05-01 07:00:00+02:00,86.46,91.89,41.34,85.53,84.2,84.2,69.74,56.11,89.56,56.11,89.56,110.06,87.62,85.05,110.06,110.06,110.06,110.06,110.06,110.06,110.06,56.11,56.11,98.0,85.81,85.81,56.11,56.11,85.81,84.46,89.56,41.34,56.11,56.11,56.11,56.11,86.83,85.1
2023-05-01 08:00:00+02:00,73.15,90.49,70.2,70.03,83.14,83.14,69.72,65.55,84.26,65.55,84.26,114.8,71.58,70.05,114.8,114.8,114.8,114.8,114.8,114.8,114.8,65.55,65.55,96.18,85.62,85.62,65.55,65.55,85.62,65.55,84.26,70.2,65.55,65.55,65.55,65.55,72.41,69.28
2023-05-01 09:00:00+02:00,75.01,88.5,9.73,48.94,84.04,84.04,50.09,50.09,49.81,50.09,84.11,123.31,43.48,41.27,123.31,123.31,123.31,123.31,123.31,123.31,123.31,50.09,50.09,101.2,85.95,85.95,66.61,50.09,85.95,50.09,49.81,9.73,50.09,50.09,50.09,50.09,44.69,43.15
